Wavelength (nm),h2o,nir0.5,nir1,nir1.5,nir2,nir2.5,nir3,nir3.5,nir4,prot1,prot2,prot3,prot4,prot6,prot8,prot10,prot12,prot14,prot16,prot20,prot24,prot28,prot32,prot36,prot42,prot48,prot54,prot60
227.333313,-3.08E-05,0.688731015,1.341410756,1.98035121,2.524094105,2.897241354,3.162457943,3.319123268,3.491531849,3.471643209,3.535776615,3.565625429,3.569850922,3.627413511,3.639114141,3.71669054,3.750535727,3.795614719,3.80128932,3.888035059,3.949234009,3.971832752,3.987071514,3.980148315,4.044743061,4.081827641,4.156428337,4.073713303
227.6666565,-0.000689262,0.628895581,1.229563594,1.825967789,2.344062328,2.753105402,3.042786837,3.255512714,3.389242411,3.418533802,3.510751009,3.554549694,3.525864124,3.574855089,3.584418297,3.673166752,3.691414833,3.752465725,3.763582468,3.827728271,3.867179632,3.931806087,3.953971148,3.968271971,4.027745724,4.030592442,4.125244141,4.094849586
227.9999847,0.000722275,0.57348609,1.126723528,1.678812504,2.169114828,2.576182365,2.86290288,3.11855793,3.284398556,3.333881855,3.376716137,3.453444481,3.443717003,3.520112514,3.530953169,3.603842735,3.647415161,3.663085938,3.714826345,3.757596016,3.860016108,3.875281572,3.916815281,3.924860954,4.037599087,4.092207909,4.027585506,4.127672672
228.333313,-0.000240259,0.521587491,1.028955221,1.541190267,1.995777726,2.384398699,2.699296951,2.988100529,3.183759689,3.220505476,3.285485744,3.358293056,3.344982862,3.424589634,3.475226164,3.562289,3.568431616,3.629940033,3.678134203,3.732094049,3.831238985,3.832569838,3.907665014,3.922382116,3.957731485,4.004508972,3.973807812,4.064929485
228.6666565,-0.000683163,0.473669201,0.94001329,1.410993576,1.846636176,2.21430707,2.513751745,2.824973822,3.030904055,3.083041906,3.155045748,3.243555784,3.23843503,3.341085434,3.342876434,3.504789352,3.508663416,3.568467855,3.629817486,3.66393137,3.758330584,3.81719923,3.817636013,3.818983078,3.928571939,3.985668182,3.986015797,4.050104618
228.9999847,0.00068652,0.430827618,0.857494116,1.291163087,1.695774913,2.047793627,2.342002153,2.648738623,2.857512236,2.924457073,3.040719509,3.092032433,3.110198736,3.190812588,3.24435544,3.374268055,3.443696976,3.481182814,3.554447412,3.625584841,3.68778801,3.791585207,3.802283287,3.864832163,3.924670458,3.951038122,3.938781023,3.978790522
229.333313,0.000712137,0.390515178,0.781235099,1.177589655,1.556892753,1.882151008,2.171994686,2.475625515,2.677226543,2.774318457,2.851910353,2.948706627,2.957954407,3.056311846,3.099617243,3.237154007,3.295314312,3.360713243,3.416919708,3.55445075,3.64388895,3.730117083,3.815446377,3.781690359,3.862712622,3.896950483,3.951505661,3.943590879
229.6666565,0.000429168,0.357050926,0.713649809,1.08257544,1.427735806,1.737512589,2.009854555,2.286701441,2.49319911,2.582642078,2.696584225,2.776706457,2.784088612,2.88696909,2.9532938,3.115305185,3.171037674,3.255863428,3.334278584,3.482337952,3.606264591,3.66179347,3.687085629,3.764295101,3.854805708,3.819826603,3.872028351,3.871209383
229.9999847,0.000305899,0.323856711,0.64896822,0.987073839,1.307903647,1.590192676,1.843066573,2.113787174,2.31953001,2.403139353,2.501390696,2.594165087,2.599742174,2.710366726,2.762380838,2.963433504,3.043038607,3.130752325,3.215955734,3.373982668,3.523313284,3.567737103,3.658395767,3.66812849,3.753388166,3.829761267,3.795229435,3.884525537
230.333313,-0.000478523,0.293184429,0.592148364,0.901992202,1.199391007,1.462160945,1.697343588,1.945759654,2.141721487,2.226507664,2.322927475,2.409320116,2.420523167,2.537187099,2.595451117,2.791894913,2.873905182,2.978052139,3.09169817,3.252726555,3.410542011,3.511410952,3.567412615,3.632955551,3.763173819,3.762994528,3.907141924,3.832012653
230.6666565,-0.000184631,0.2669999,0.54115355,0.824193239,1.097113609,1.340117335,1.560585141,1.80025351,1.980636835,2.065459251,2.164430857,2.247626781,2.256259441,2.370038033,2.426794291,2.626629829,2.716289282,2.816570282,2.932008266,3.084633589,3.288310289,3.410567999,3.486347198,3.543539524,3.700615406,3.717880726,3.807152033,3.865118504
230.9999847,7.35E-06,0.242820546,0.493035406,0.75390619,1.004630923,1.232491732,1.436821818,1.656702399,1.831868291,1.909822702,2.006909132,2.09352088,2.098084688,2.210501432,2.278820992,2.462030411,2.547433615,2.660065889,2.781264782,2.950903416,3.161609173,3.309619188,3.398441792,3.492616415,3.593105793,3.709614754,3.727465391,3.767928839
231.333313,0.000167022,0.220675051,0.44904083,0.689308584,0.92017597,1.129095554,1.316917658,1.520483136,1.688652277,1.759733438,1.847786546,1.933013916,1.942201734,2.056395769,2.11798811,2.30725503,2.387948513,2.500585318,2.63449955,2.802764416,2.993718386,3.156173944,3.253011703,3.343091726,3.481526613,3.607259989,3.666460037,3.737669945
231.6666565,-0.001152518,0.201437801,0.411545664,0.6292907,0.844560981,1.037495971,1.211064816,1.398965478,1.557987094,1.624564052,1.712709904,1.791252136,1.801226377,1.916278124,1.975187898,2.162568569,2.232383251,2.342344046,2.462727785,2.662872314,2.852521181,3.016988754,3.129772425,3.225868464,3.410068035,3.515575886,3.632733583,3.691644669
231.9999847,-0.000460526,0.182335034,0.374649227,0.575923979,0.773459911,0.952590883,1.115907192,1.289205313,1.434244752,1.500847101,1.584310174,1.657775402,1.67307198,1.778899312,1.836708188,2.005149364,2.088589191,2.199474812,2.322115183,2.507349253,2.692718744,2.873276949,2.980922937,3.088486433,3.289317369,3.437610388,3.544533253,3.621870279
232.333313,-0.000976304,0.166659683,0.341711193,0.52729708,0.708045006,0.872713327,1.024317026,1.185763121,1.320253849,1.387329459,1.464932799,1.53508544,1.546613932,1.653857827,1.710380077,1.875683665,1.951770067,2.053006411,2.17035985,2.34838891,2.538228035,2.704546928,2.845912457,2.93924427,3.168278694,3.293916225,3.487847567,3.572719336
232.6666565,0.000491516,0.152546495,0.313833654,0.484833568,0.6530478,0.803852737,0.945549429,1.094497561,1.217664719,1.284931064,1.357781172,1.423825502,1.437534571,1.538621902,1.59534657,1.752651811,1.828662992,1.918766975,2.03792429,2.205971718,2.404116154,2.57167387,2.69264245,2.790049553,3.017472506,3.190088987,3.367840767,3.483845472
232.9999847,-9.26E-05,0.138839513,0.286649108,0.443132281,0.600247264,0.742207408,0.870435834,1.009312987,1.126318097,1.186323881,1.254930139,1.316380024,1.335812449,1.426769972,1.481947184,1.633720517,1.709486842,1.794862151,1.907524824,2.076181412,2.260220289,2.423383951,2.540430069,2.656074762,2.885311842,3.054515123,3.192936182,3.356306314
233.333313,0.000580155,0.127560526,0.263785958,0.408571363,0.551747799,0.683203101,0.803946257,0.933251619,1.039718747,1.096218944,1.161927581,1.223317504,1.236306787,1.328302026,1.379066825,1.527143955,1.590535402,1.684011817,1.787095904,1.949228287,2.11932683,2.285004854,2.404292345,2.505511761,2.740859985,2.89305687,3.105994701,3.214644909
233.6666565,-0.000358166,0.116949841,0.242943674,0.376503855,0.50852865,0.630131483,0.742140591,0.865496099,0.965832591,1.017586708,1.080085158,1.138015151,1.152785063,1.241678953,1.288950801,1.422535419,1.490142703,1.577245116,1.675289154,1.824287176,1.99421072,2.14513731,2.267089605,2.368864536,2.58722353,2.749845743,2.953289986,3.107326984
233.9999847,-0.000531579,0.106196821,0.223277047,0.347718239,0.470659196,0.581871271,0.687485695,0.799978435,0.895138443,0.943454742,1.001915812,1.05447948,1.072495818,1.154154062,1.204071045,1.331188083,1.391846538,1.477243066,1.569811583,1.71549499,1.877446413,2.014074087,2.129856348,2.235063076,2.452960014,2.602727652,2.814553738,2.952877045
234.333313,-0.000357752,0.098026901,0.207090393,0.321587175,0.435514957,0.54134047,0.636617065,0.743561983,0.833293736,0.877599657,0.931441009,0.984018803,1.001603365,1.07746172,1.122253418,1.244255304,1.303079009,1.381952286,1.467024446,1.609342337,1.757089257,1.897086978,2.006685495,2.103795767,2.319335222,2.45720005,2.664470196,2.813275576
234.6666565,0.000492008,0.090444878,0.191377088,0.297750086,0.405898869,0.503608823,0.594012141,0.693082094,0.775462806,0.819827437,0.871311128,0.919216096,0.93421644,1.007148385,1.051463008,1.165410995,1.221825957,1.295856833,1.378322363,1.509755135,1.653756142,1.78913784,1.891702414,1.978827596,2.183129549,2.325370789,2.517225266,2.671501637
234.9999847,-0.000115798,0.084035717,0.176969007,0.276148975,0.376678377,0.468715072,0.552850068,0.646343112,0.725068867,0.765007377,0.812567353,0.856200993,0.872280717,0.942321122,0.984894276,1.089921236,1.14726162,1.215906501,1.291939974,1.414688587,1.552356124,1.678210258,1.778238654,1.862537742,2.058943272,2.187458277,2.380673409,2.528464794
235.333313,0.000213456,0.077432789,0.16492781,0.258221209,0.350904673,0.437171966,0.516421199,0.604360521,0.678511024,0.715140641,0.760267079,0.801684737,0.817965627,0.881840169,0.922602773,1.021596909,1.074255586,1.138328791,1.213395357,1.328798056,1.461804986,1.573922157,1.670522809,1.74951911,1.932358027,2.063969374,2.240147114,2.388228655
235.6666565,8.06E-05,0.071510784,0.153995827,0.240899503,0.329458058,0.409715533,0.484095722,0.566512108,0.637488127,0.671447992,0.712716758,0.752315402,0.766633034,0.830724418,0.867571414,0.959040463,1.00810194,1.069400311,1.139689565,1.251697779,1.371107817,1.480362892,1.574804544,1.651125193,1.82064867,1.943012357,2.113466501,2.247184277
235.9999847,0.000314913,0.068358764,0.144082263,0.225799412,0.308731198,0.384854436,0.455482364,0.533288658,0.60006994,0.631427765,0.66948235,0.705830514,0.721346974,0.780264378,0.815007448,0.901839018,0.949049234,1.006775618,1.069041014,1.177753329,1.291574955,1.393938899,1.478137016,1.555081367,1.71595645,1.830235839,1.990682006,2.119922161
236.333313,-0.000133396,0.062875867,0.13479583,0.212154418,0.289791912,0.362474501,0.427799195,0.501754642,0.565364718,0.59580648,0.631321013,0.665444136,0.678952694,0.73273021,0.767502308,0.848180115,0.892960191,0.946717143,1.006563663,1.104781985,1.212742925,1.310165763,1.388054013,1.459959149,1.606800675,1.722058296,1.87367475,1.994604945
236.6666565,0.001504923,0.059538566,0.128356814,0.20069693,0.275267154,0.343136042,0.405949175,0.475077301,0.535196185,0.56461978,0.597856283,0.627275765,0.642537296,0.69356662,0.727155983,0.800228834,0.842848063,0.893674433,0.948756337,1.042626858,1.142162681,1.235891342,1.310788751,1.37626791,1.520342469,1.620810151,1.77084434,1.878548503
236.9999847,-6.62E-05,0.055309232,0.121256493,0.18889679,0.260365576,0.324037999,0.384003878,0.451262116,0.508465469,0.535048068,0.565926433,0.595180392,0.607990205,0.656036079,0.686353803,0.756020784,0.795571029,0.842409015,0.895066142,0.983135462,1.075103879,1.164766669,1.231970787,1.292393684,1.428312063,1.527928948,1.664888382,1.767104745
237.333313,0.000983667,0.053229459,0.115092993,0.179637805,0.247142509,0.308374077,0.365529001,0.429514945,0.483891219,0.508065939,0.538082123,0.564406693,0.575915933,0.620147288,0.650266707,0.713639855,0.752191126,0.796822071,0.845109999,0.926305175,1.014603615,1.093979001,1.160817027,1.218384504,1.347132444,1.441282392,1.565119267,1.663109779
237.6666565,-0.000643307,0.049614299,0.10765224,0.171003208,0.23527351,0.293373674,0.347773075,0.408955157,0.460616201,0.483923793,0.511333942,0.536731005,0.548160791,0.590144038,0.617299736,0.676793635,0.711478949,0.753973723,0.799809694,0.878102422,0.959152877,1.034170628,1.095543146,1.150239468,1.269550204,1.356010318,1.478167415,1.572390556
237.9999847,0.000781346,0.048451915,0.104628071,0.164227739,0.225683704,0.282682806,0.334066212,0.39318037,0.443724603,0.463925004,0.489566803,0.512569666,0.523714721,0.563401401,0.589084804,0.64271915,0.677842677,0.716502965,0.758710444,0.830505133,0.907326341,0.977209151,1.035409212,1.086715102,1.203445554,1.282949924,1.391848087,1.479412794
238.333313,-0.000332921,0.045682613,0.098333642,0.156379163,0.214765564,0.26909554,0.319670647,0.375905663,0.424448967,0.443956137,0.467087388,0.489303261,0.500204146,0.535493612,0.559898198,0.611973107,0.643074691,0.680586457,0.719093204,0.785918891,0.856821001,0.923998594,0.978252351,1.02784586,1.134901404,1.209841847,1.311696291,1.392744303
238.6666565,-7.66E-06,0.043380555,0.094618298,0.149923235,0.20663096,0.258305639,0.307074964,0.361131251,0.408083737,0.425817967,0.448395968,0.468450189,0.479172438,0.512016535,0.536059082,0.582943261,0.612724185,0.646607697,0.683875442,0.74645704,0.812610269,0.875911713,0.925720096,0.971136928,1.071950078,1.144407153,1.241743684,1.318191528
238.9999847,-2.33E-05,0.041265924,0.090985313,0.144591004,0.199769676,0.249639854,0.296563119,0.348579466,0.39510271,0.410907626,0.431864798,0.450922459,0.460484654,0.491098464,0.513595104,0.557469308,0.585075676,0.617571652,0.651342571,0.71103549,0.773846746,0.830395699,0.87723887,0.92062664,1.016019464,1.083261728,1.175890923,1.243853211
239.333313,-0.000527132,0.039864939,0.087565787,0.139873266,0.19314909,0.241188914,0.286793977,0.336744964,0.381100744,0.396004975,0.415935606,0.433137596,0.441519797,0.471682638,0.492644906,0.532654882,0.55954653,0.590005636,0.621639669,0.676329494,0.734002054,0.787014961,0.832412362,0.873725653,0.961999416,1.02458775,1.109337926,1.175200939
239.6666565,-0.001439976,0.037617482,0.084816009,0.134206176,0.185957268,0.232907832,0.277023912,0.326782048,0.369322836,0.384174466,0.402467728,0.418088853,0.427146971,0.455295563,0.473985672,0.512317181,0.536731839,0.565741181,0.594268799,0.646558285,0.700930297,0.750118852,0.791902661,0.832136929,0.916202486,0.974082947,1.050609112,1.116247773
239.9999847,-0.000108656,0.037261702,0.08285559,0.131112874,0.182100058,0.226849541,0.270460248,0.318493724,0.360749692,0.37320143,0.390129298,0.405202121,0.414599061,0.440051347,0.458374322,0.493918568,0.517391264,0.543009877,0.570655227,0.619593024,0.669287086,0.71656996,0.755832613,0.791077614,0.873134732,0.924806774,1.000067115,1.059658408
240.333313,-0.001127164,0.035606351,0.0797759,0.126556173,0.175706431,0.221138835,0.261868268,0.309660554,0.349406034,0.361586303,0.378432423,0.391936094,0.400205463,0.424642772,0.442499667,0.475586742,0.498143941,0.521621645,0.547691166,0.591716111,0.640075088,0.682016492,0.718827784,0.753585339,0.828908205,0.881635249,0.949813962,1.003693342
240.6666565,0.000777871,0.035142478,0.079050437,0.125249028,0.17252408,0.216014534,0.256296992,0.301761746,0.342157304,0.353012025,0.368563861,0.382169843,0.389322013,0.411810309,0.430118799,0.4596892,0.481232464,0.504292965,0.527398229,0.569327772,0.615194857,0.655751228,0.690312147,0.722028971,0.794088125,0.840045095,0.903964579,0.95780021
240.9999847,1.68E-06,0.035023265,0.07622321,0.121232987,0.168354288,0.210386306,0.25085336,0.295767397,0.334861994,0.345338494,0.35841313,0.372376174,0.379187197,0.401354462,0.417703748,0.44660762,0.465220064,0.48880145,0.50954026,0.549233496,0.590306282,0.62869215,0.660645962,0.690396071,0.758595884,0.804902911,0.863869727,0.913347006
241.333313,-0.001048874,0.031996928,0.073070407,0.11780633,0.163437247,0.204971075,0.243341878,0.287667841,0.325291842,0.335500002,0.349465966,0.362239838,0.368384838,0.388921768,0.404234469,0.431363404,0.449623108,0.470809162,0.491181642,0.528004706,0.568098962,0.601353645,0.632962823,0.659908831,0.724822521,0.768988788,0.824822068,0.869801581
241.6666565,-0.000619062,0.031667911,0.072889239,0.116159543,0.15987058,0.200143442,0.240422845,0.281739116,0.320240915,0.329134822,0.34278816,0.352814883,0.361148566,0.380266964,0.394293279,0.41940394,0.438846976,0.458056539,0.477122515,0.51199919,0.548806131,0.582031488,0.610260546,0.637754858,0.697747529,0.739711464,0.79138732,0.832590938
241.9999847,0.000664924,0.032663416,0.072281897,0.113606989,0.158190027,0.197475061,0.235066772,0.277236521,0.313902825,0.322005183,0.33569935,0.346312881,0.353495389,0.371367693,0.385733008,0.409661025,0.427587181,0.445049912,0.46334824,0.496684074,0.53007412,0.562048197,0.588439047,0.613610804,0.672392547,0.709325671,0.758605838,0.798885107
242.333313,0.000758059,0.030903399,0.069897659,0.11086949,0.154440105,0.193755731,0.229817659,0.2714127,0.308055848,0.316949546,0.327872217,0.337836683,0.345619053,0.362351745,0.376475424,0.398717642,0.415764511,0.432911158,0.450293809,0.481131911,0.513182104,0.542444646,0.568288505,0.591205657,0.647291958,0.682927251,0.729267597,0.766782343
242.6666565,-0.000301053,0.030407403,0.067913391,0.108312115,0.151548326,0.189108834,0.225260541,0.266806305,0.30233711,0.310784936,0.322376102,0.331957221,0.338011861,0.35555467,0.368104667,0.389419347,0.405448198,0.422473073,0.438307524,0.467069715,0.497051954,0.5254457,0.54931879,0.571536422,0.625648737,0.658375084,0.700781465,0.737930775
242.9999847,-0.000901604,0.029593423,0.066587999,0.106103413,0.148045823,0.185858846,0.221864134,0.261647165,0.296930283,0.305171669,0.316003144,0.324887276,0.330666989,0.348301083,0.360248983,0.381134898,0.396295428,0.413011164,0.427221656,0.45582965,0.482868463,0.510004878,0.531858146,0.552571416,0.60320431,0.636505842,0.677210391,0.709920168
243.333313,3.04E-05,0.028723134,0.065609135,0.10529349,0.14550069,0.183494642,0.218854144,0.257709235,0.292595327,0.299815625,0.311163247,0.318770647,0.325464338,0.341074854,0.355107278,0.374061048,0.388381749,0.403597027,0.417865753,0.443245769,0.471052468,0.495240629,0.516669333,0.537587345,0.585370958,0.614327729,0.65500176,0.68506968
243.6666565,-0.000155081,0.028139737,0.064858362,0.103312522,0.143832371,0.180881262,0.214712933,0.253749043,0.287245929,0.294861883,0.305000097,0.313510865,0.320116282,0.335323989,0.347193748,0.365291715,0.381269693,0.39604941,0.40776974,0.433977515,0.458942443,0.482978821,0.50228405,0.522568405,0.568519771,0.596645296,0.632529497,0.662898362
243.9999847,-0.000421167,0.028827436,0.063208543,0.10146597,0.141663164,0.177065387,0.21133627,0.249066636,0.284029365,0.290802538,0.300344974,0.308151901,0.31429258,0.329086125,0.341178983,0.358575821,0.373249322,0.387963533,0.400505483,0.421992153,0.447099775,0.470168412,0.489609987,0.507120431,0.551592112,0.579215586,0.61237812,0.64181
