,H2O_396,vel_0.5_396.5,vel_1_397,vel_1.5_397.5,vel_2_398,vel_2.5_398.5,vel_3_399,vel_3.5_399.5,vel_4_400,vel_4_400_prot_0.5,vel_4_400_prot_1,vel_4_400_prot_1.5,vel_4_400_prot_2,vel_4_400_prot_3,vel_4_400_prot_4,vel_4_400_prot_5,vel_4_400_prot_6,vel_4_400_prot_8,vel_4_400_prot_10,vel_4_400_prot_12,vel_4_400_prot_16,vel_4_400_prot_20,vel_4_400_prot_24,vel_4_400_prot_28,vel_4_400_prot_32,vel_4_400_prot_36,vel_4_400_prot_40,vel_4_400_prot_44,vel_4_400_prot_48,vel_4_400_prot_52,vel_4_400_prot_56,vel_4_400_prot_60
449,-0.000415802,0.000182152,0.000198364,0.003639698,0.002732277,0.005644798,0.005451202,0.004646778,0.00585413,0.004786968,0.004532337,0.003859043,0.004680157,0.004667282,0.003272057,0.004832268,0.004477501,0.004428864,0.005898952,0.002723217,0.006000996,0.006426811,0.00855875,0.006092548,0.006653309,0.007974625,0.008848667,0.01017094,0.007781029,0.008856297,0.01353788,0.0141449
450,0.000387669,0.000964642,0.001349926,0.005288124,0.003322601,0.005887032,0.006482124,0.005524635,0.007046223,0.005910397,0.005093098,0.004692554,0.006283283,0.005690575,0.003736019,0.005705833,0.004504204,0.005683422,0.005695343,0.003901958,0.006691933,0.006686211,0.009268284,0.006874084,0.007667542,0.008677483,0.01025677,0.01029015,0.009272575,0.009848595,0.01448631,0.01469135
451,-0.000208378,0.000610828,0.000815392,0.004355907,0.002891541,0.006032467,0.005834579,0.00374794,0.007274151,0.004356384,0.005009174,0.00478363,0.004996777,0.004990101,0.002904892,0.004571438,0.005000591,0.005196571,0.006058693,0.003529549,0.005809784,0.006446838,0.008984089,0.006463051,0.006854534,0.007920742,0.009421825,0.009402752,0.007930756,0.009617805,0.01387501,0.01429844
452,0.000737667,0.000359535,0.001093864,0.004910946,0.002773285,0.005547523,0.006365299,0.005589485,0.00646019,0.0053792,0.005748749,0.004661083,0.006147385,0.005839825,0.003385544,0.00534153,0.004633904,0.005286694,0.006413937,0.00379324,0.005812645,0.00624609,0.008984566,0.007081032,0.006363869,0.008183002,0.01074886,0.009951591,0.009001255,0.009609222,0.01446819,0.01446199
453,0.001022816,-0.000134945,0.00107193,0.004162788,0.002598286,0.00548315,0.005064011,0.0040555,0.006976128,0.00487566,0.004529476,0.003870964,0.004435539,0.005685806,0.002346516,0.004686356,0.003936768,0.004469872,0.005925179,0.002858639,0.005948544,0.006607056,0.008111954,0.006639957,0.005779743,0.007888317,0.009233952,0.00992918,0.007417679,0.008306503,0.01357985,0.01415348
454,7.68E-05,0.000686169,0.000527382,0.004488468,0.003161907,0.005210876,0.006011963,0.00467968,0.005967617,0.005419731,0.004845619,0.00431633,0.006043911,0.005412102,0.003085136,0.005773067,0.00440073,0.005489826,0.005893707,0.003640652,0.005606174,0.006123543,0.008104801,0.007179737,0.006858349,0.007651806,0.009795189,0.009431362,0.00834465,0.00877142,0.01413298,0.01504946
455,0.000136852,0.000738621,0.000434399,0.004262447,0.004233837,0.006372929,0.006311417,0.005299091,0.007285595,0.005329132,0.005733013,0.005000114,0.005560875,0.005866051,0.003903389,0.005643368,0.005141735,0.005662441,0.006417274,0.003546715,0.006265163,0.006834984,0.008993626,0.007240772,0.007630825,0.008724689,0.01032543,0.01013327,0.009602547,0.01006031,0.01470566,0.01505804
456,-0.000137329,0.000957012,0.000644207,0.003865242,0.002659321,0.005788326,0.005443573,0.004135609,0.006416321,0.005158424,0.005013466,0.003745079,0.00498867,0.005074501,0.002871513,0.004787922,0.004076004,0.004901886,0.005606651,0.002774715,0.006122589,0.005970478,0.008919239,0.006257534,0.007061481,0.00793457,0.009404659,0.009697437,0.008123398,0.008723736,0.01346636,0.01428938
457,-0.00089407,0.000298023,0.000203133,0.004522324,0.003088951,0.005508423,0.005455494,0.004602432,0.006930351,0.005381107,0.004843712,0.004826069,0.00514698,0.005093575,0.00321579,0.004849911,0.003757,0.004278183,0.005473137,0.003076077,0.006406307,0.006132603,0.008854389,0.006935596,0.007230759,0.008043766,0.009325027,0.01047421,0.007740974,0.008785248,0.01334381,0.01468182
458,0.000494003,0.001578331,0.001008034,0.00493145,0.004018784,0.006985664,0.006903648,0.006086826,0.00752449,0.006393433,0.00592041,0.004715919,0.005815029,0.006146908,0.004445553,0.005692482,0.004750729,0.005165577,0.006643772,0.003943443,0.007672787,0.007026196,0.009387016,0.008296967,0.007545948,0.009140491,0.01060009,0.01141024,0.009033203,0.0101409,0.0146594,0.01530504
459,0.000191212,0.00040102,0.000511169,0.004466057,0.003633976,0.00645256,0.006116867,0.005069256,0.0068717,0.005724907,0.005084991,0.005211353,0.005856514,0.00515604,0.003565311,0.00536108,0.004576683,0.005084515,0.00536871,0.004047871,0.006533623,0.006483555,0.009584904,0.007103443,0.007113934,0.008654118,0.009809494,0.01070738,0.008700848,0.00955534,0.01453257,0.01466703
460,-0.000339508,0.000491619,0.000678062,0.004082203,0.003239632,0.005759239,0.006044865,0.004831791,0.006819725,0.005601883,0.005031109,0.004144669,0.005521297,0.005112171,0.003194332,0.005282402,0.004344463,0.005104542,0.005843163,0.003457546,0.006031036,0.006378174,0.008630276,0.006841183,0.006948471,0.008485317,0.0100174,0.01060724,0.008300304,0.009488106,0.01360703,0.01469994
461,-0.000583172,-0.000312805,0.000845432,0.003773689,0.002027512,0.005841255,0.005051613,0.004170895,0.006646156,0.004955769,0.004655838,0.004351616,0.004982471,0.004081249,0.002867699,0.004536629,0.002677917,0.003417969,0.004973412,0.002403259,0.005482197,0.005880356,0.008481979,0.00691843,0.006589413,0.007578373,0.008752346,0.00976181,0.007555485,0.008541584,0.01277447,0.01421595
462,-0.000202656,-9.97E-05,0.000314713,0.003838539,0.002088547,0.006170273,0.004782677,0.004641056,0.006678581,0.003982067,0.004486561,0.004458904,0.004487038,0.004322529,0.003635883,0.004302979,0.00304842,0.00331974,0.004244328,0.003076077,0.005868912,0.006150723,0.007907867,0.006374836,0.006347656,0.007591248,0.009631634,0.008897781,0.007295132,0.007623672,0.01352787,0.0144248
463,0.000176907,0.000591278,0.000459671,0.004390717,0.004476547,0.005836487,0.005761147,0.005772114,0.007632732,0.005885124,0.005985737,0.005541325,0.006256104,0.005763054,0.004045486,0.005019665,0.003873348,0.004947186,0.005541325,0.004076958,0.006326675,0.006873131,0.009217739,0.00793457,0.007771015,0.008897305,0.01002121,0.01022053,0.009484291,0.009850502,0.01422548,0.01475763
464,0.000832081,-5.20E-05,0.000405788,0.004703522,0.004125118,0.007321835,0.006877899,0.006777763,0.007485867,0.006378651,0.00636673,0.005309105,0.006122589,0.00655508,0.003870964,0.006245136,0.004703999,0.00586319,0.005847454,0.004929543,0.007570267,0.007199764,0.009617805,0.00859499,0.008098602,0.008610725,0.01084566,0.0109396,0.009294033,0.01059675,0.01496601,0.01577854
465,0.000430107,0.001173019,0.000976563,0.005421162,0.002839565,0.006513119,0.006896973,0.005507469,0.007232189,0.00604248,0.005871773,0.005215645,0.006645203,0.005691528,0.004070759,0.005871773,0.004489422,0.00547123,0.006253242,0.004863262,0.006733418,0.006879807,0.009907246,0.007518291,0.007898331,0.008092403,0.01056862,0.01076555,0.009076595,0.00972271,0.01403713,0.01512718
466,0.000401974,0.000401974,0.001005173,0.004644871,0.003023624,0.00606823,0.005661011,0.005254269,0.007088184,0.005661011,0.005051136,0.004644871,0.005254269,0.005051136,0.002417088,0.005661011,0.003427982,0.004848003,0.005051136,0.003833294,0.00586462,0.006271839,0.008724689,0.006680012,0.006884098,0.007292271,0.009545326,0.009339809,0.00851965,0.009339809,0.01408625,0.01387882
467,0.000255108,0.00138855,0.001861572,0.005196571,0.003801823,0.00585413,0.00594759,0.00568819,0.006614208,0.005682945,0.005253792,0.004275322,0.005993843,0.004973412,0.002860069,0.006126881,0.004271507,0.005191803,0.005443096,0.003303528,0.006139755,0.006852627,0.00929451,0.006422043,0.007588863,0.007593632,0.009731293,0.009730339,0.009029865,0.009225368,0.01475096,0.01528358
468,0.000717163,-0.000100136,0.000618935,0.004173756,0.003476143,0.005805969,0.006291866,0.005465508,0.007155895,0.005433559,0.005688667,0.00479126,0.006763935,0.005351067,0.002522945,0.005239964,0.003762722,0.004820347,0.005020618,0.003293514,0.005815029,0.006299973,0.009462357,0.006958485,0.007291794,0.007833004,0.009833336,0.009577274,0.008998394,0.009068012,0.0137496,0.01415491
469,0.000268936,0.000420094,0.001064301,0.002797127,0.002368927,0.006615639,0.004759312,0.003765106,0.006374836,0.00399065,0.003582954,0.003688335,0.005167484,0.004220486,0.001877785,0.004419804,0.002737522,0.003996849,0.004109859,0.002309322,0.004703999,0.005699635,0.007090569,0.004921436,0.006503582,0.007050514,0.008872032,0.008942127,0.007125854,0.008482933,0.01247263,0.01266241
470,7.15E-05,-0.000193119,0.001040936,0.004225731,0.004138947,0.005374432,0.005084991,0.004271984,0.006453514,0.004854679,0.004962444,0.004794121,0.005134106,0.00452137,0.003322124,0.004805565,0.002863407,0.003458023,0.004597664,0.003252506,0.004452705,0.005946636,0.00743866,0.006291866,0.006360054,0.007662773,0.008840084,0.008582592,0.007496834,0.0092206,0.01280546,0.01408195
471,-0.000611305,-0.000989437,-0.000497818,0.003753185,0.002891064,0.005853653,0.005655766,0.003644943,0.006444454,0.00322485,0.003875732,0.003035069,0.00412035,0.004388809,0.00214529,0.004077911,0.002619267,0.003218651,0.004691124,0.00227499,0.005244255,0.005656719,0.007791042,0.005902767,0.005158424,0.006372452,0.008982182,0.007872105,0.008197784,0.008647442,0.01340628,0.01336956
472,0.000225544,0.000383377,0.000723839,0.004357338,0.004103661,0.006270885,0.007113934,0.005300045,0.006221771,0.005906105,0.005010128,0.004761219,0.006786346,0.004801273,0.003298283,0.005956173,0.004829884,0.005226135,0.006212234,0.003604412,0.006435394,0.007088661,0.009315014,0.007291317,0.00702858,0.007181644,0.01031208,0.009976864,0.008638859,0.00989151,0.01445389,0.01422834
473,0.000274658,0.000249863,0.000423908,0.004660606,0.0038867,0.006315708,0.00627327,0.005371094,0.006658077,0.005410671,0.004894257,0.004105568,0.005201817,0.005026817,0.003667831,0.0052948,0.003532887,0.00509882,0.005334377,0.003361702,0.00549221,0.006898403,0.009378433,0.006638527,0.007204056,0.008229256,0.009830475,0.009674072,0.0079422,0.009541988,0.01339817,0.01326942
474,0.000359535,0.001052856,0.001002789,0.00509882,0.002743244,0.005744934,0.006131649,0.005853653,0.007601738,0.006008148,0.005385399,0.004033566,0.006603718,0.005133629,0.003637791,0.004947662,0.003705502,0.004190445,0.006219387,0.004058838,0.005706787,0.006153584,0.009190083,0.006921291,0.006734848,0.007650852,0.009985924,0.009171963,0.008639812,0.01002693,0.01417351,0.01413536
475,-0.000257969,0.000259399,0.000349045,0.004564762,0.003486633,0.005856514,0.00593996,0.00511694,0.005968571,0.005311489,0.004946232,0.003730774,0.005685329,0.005150318,0.002663136,0.004894257,0.004029751,0.003551006,0.005342484,0.002980709,0.006031513,0.006226063,0.008674622,0.006548882,0.0071311,0.007441044,0.009193897,0.009619713,0.007826805,0.009487629,0.01310921,0.01366377
476,-0.00147438,0.000283241,-0.00018549,0.003608227,0.003203392,0.004469395,0.00451231,0.003847599,0.00544548,0.004883289,0.004461288,0.002859116,0.00342989,0.003608704,0.002192974,0.00435257,0.002876282,0.003207684,0.004249096,0.001577377,0.004374981,0.005298138,0.007128716,0.005673409,0.005961418,0.006122112,0.007669449,0.008992195,0.007066727,0.007788181,0.0114975,0.01311684
477,0.000184059,0.000816345,0.000810623,0.004938602,0.004002571,0.006629467,0.006297588,0.006560802,0.006468773,0.005699158,0.005078316,0.00421524,0.004256725,0.006000996,0.003658772,0.005737305,0.004101276,0.004078388,0.005928993,0.003530025,0.005527496,0.006992817,0.008755207,0.006509781,0.007133961,0.007303238,0.009473801,0.009751797,0.009001732,0.008259773,0.01335239,0.01514959
478,0.000281811,0.001188755,0.000146866,0.004846096,0.00304985,0.005241394,0.005738735,0.005609989,0.005771637,0.005633831,0.0052948,0.003864288,0.005696774,0.004662037,0.002354622,0.004318237,0.003717422,0.004405499,0.004930019,0.002554417,0.004949093,0.005999565,0.008030415,0.006152153,0.005750179,0.007086754,0.009480953,0.009137154,0.008960724,0.008887291,0.01316023,0.01351976
479,0.001188278,0.00235796,0.002317429,0.00543642,0.005113602,0.007133484,0.006921291,0.006294727,0.007984638,0.006069183,0.005800724,0.005440235,0.006399632,0.006799698,0.003930092,0.005986214,0.004582405,0.005486012,0.005958557,0.004560947,0.005625248,0.007753849,0.009176254,0.007742405,0.007637501,0.008050919,0.009790421,0.01005745,0.008407593,0.009854794,0.01418638,0.01551533
480,-0.001194477,0.000109196,-0.000959873,0.004314899,0.002514839,0.004118919,0.004333973,0.004578114,0.005949974,0.004813194,0.004299641,0.003276348,0.00483942,0.004105091,0.002187252,0.003546715,0.002980709,0.003530979,0.004602432,0.001465321,0.005149364,0.004441738,0.00752449,0.005675316,0.005723476,0.006447315,0.008852959,0.008626938,0.007514954,0.008075237,0.0121665,0.01380491
481,-0.001309395,0.00026226,0.000787258,0.004216194,0.002894402,0.00527668,0.005807877,0.005807877,0.006606102,0.00527668,0.005011559,0.00395155,0.005011559,0.00527668,0.003158092,0.004746437,0.003686905,0.00395155,0.004746437,0.002366543,0.00395155,0.004481316,0.008473873,0.006606102,0.005542278,0.007139206,0.009276867,0.009009361,0.007405758,0.008473873,0.0125041,0.01412678
482,-0.000479221,0.000667095,-3.67E-05,0.003893852,0.002575874,0.005364895,0.005334854,0.005913734,0.005960941,0.003952026,0.005187035,0.00357151,0.004160404,0.005168915,0.002270699,0.004646301,0.003597736,0.003620148,0.00492382,0.002852917,0.004696369,0.005712032,0.007533073,0.006744862,0.006047249,0.006245613,0.008893967,0.009653091,0.007541656,0.007777691,0.01234913,0.01310968
483,-0.000255585,-0.001058102,0.000597,0.004049778,0.003096581,0.004431248,0.00449276,0.004846573,0.006293297,0.006069183,0.00483036,0.003344536,0.004907131,0.00480938,0.002184868,0.004649639,0.003248215,0.003812313,0.004601479,0.002645493,0.004362106,0.004486084,0.007904053,0.006174088,0.006446362,0.007148266,0.008807182,0.008583546,0.007062912,0.007641792,0.01243734,0.01332855
484,-0.0002985,0.000862598,0.000869274,0.004446507,0.0037117,0.006147385,0.006741524,0.006079674,0.00686121,0.005795479,0.00558424,0.004677296,0.005631924,0.005320072,0.003064632,0.005366802,0.004359722,0.004929543,0.005959511,0.003441334,0.005884171,0.005802155,0.008961201,0.007228374,0.006921291,0.008045673,0.009130478,0.01030016,0.008824825,0.009305477,0.01326036,0.01414299
485,-0.0003438,0.001111507,-9.06E-05,0.005569935,0.004037857,0.006256104,0.007654667,0.007797718,0.008051395,0.00748539,0.007946968,0.005950928,0.008410931,0.00814867,0.005325794,0.006102562,0.006582737,0.007386208,0.007731915,0.006070614,0.00868845,0.008377075,0.01076555,0.009773254,0.009530067,0.01008558,0.01208401,0.01320934,0.01122713,0.01165819,0.0159173,0.01613855
486,0.000128746,0.000420094,-0.000932694,0.005345345,0.004436493,0.007061958,0.007490158,0.006645679,0.007230759,0.00673008,0.006813526,0.005362511,0.007040977,0.007265568,0.004712582,0.005537987,0.005120754,0.006313801,0.006928921,0.004403114,0.007652283,0.007088661,0.009784698,0.007901192,0.007742405,0.008288383,0.0101552,0.01096535,0.009456635,0.01000834,0.01431131,0.0153532
487,0.000145435,-0.000144482,0.003598213,0.003716469,0.001122475,0.00485754,0.002939224,0.002232075,0.003933907,0.002877712,0.00249958,0.002148628,0.002294064,0.001741886,0.0002985,0.002357006,0.001225948,0.00215435,0.004019737,0.000509262,0.001863003,0.003446579,0.006896019,0.003355026,0.004668713,0.004173279,0.006614685,0.007446766,0.004707813,0.005783081,0.01109028,0.01282644
488,0.000429153,0.000101566,0.002531528,0.003668308,0.00098896,0.004871368,0.00460577,0.003087044,0.006440163,0.004218102,0.00368166,0.003408432,0.00343132,0.002422333,0.001132488,0.00346756,0.002728462,0.003008366,0.003711224,0.001494884,0.003610611,0.005056858,0.007223129,0.004711151,0.006070137,0.006896019,0.007320404,0.008534908,0.006007195,0.007116318,0.0115056,0.01208496
489,-5.58E-05,0.000870705,0.000298023,0.005125999,0.003045082,0.005569935,0.00565815,0.004821777,0.006826878,0.004869461,0.005200386,0.004014015,0.005410671,0.00442934,0.002855778,0.004034042,0.003535748,0.004760742,0.005831718,0.002505779,0.004869938,0.005823135,0.008337021,0.005884171,0.005934238,0.007193089,0.009455681,0.009485722,0.007232666,0.008672237,0.01334763,0.01326847
490,-0.000576496,-0.000352383,0.000720501,0.004379749,0.002542496,0.006200314,0.005643368,0.004831791,0.00582695,0.004913807,0.004805565,0.00402689,0.004995823,0.004888058,0.002974033,0.003295422,0.003247738,0.003843784,0.005351543,0.002664089,0.004593372,0.004899979,0.007646084,0.005514622,0.005629539,0.00633955,0.008137226,0.008495808,0.007290363,0.007991314,0.01245689,0.01260614
491,-0.000607014,0.000421524,0.000495434,0.003299236,0.002348423,0.005315304,0.005095959,0.005055428,0.006186962,0.004927635,0.004331589,0.003310204,0.005072117,0.004200935,0.001838684,0.003964901,0.002117157,0.003081322,0.004220963,0.002030849,0.004295826,0.004830837,0.007213116,0.004846573,0.005409718,0.006967068,0.007675648,0.008047104,0.006996632,0.007718563,0.01201391,0.01214886
492,0.000134945,0.000717163,0.000561237,0.004776955,0.003584385,0.006705761,0.005763531,0.005079746,0.006092072,0.005170345,0.004549026,0.005088806,0.004794121,0.004367352,0.002568245,0.005508423,0.00377512,0.004495621,0.005385399,0.002392769,0.004938602,0.005927086,0.008438587,0.005893707,0.005964756,0.006686687,0.008788586,0.009075165,0.006916523,0.008580685,0.0127449,0.01315737
493,0.000241756,0.000223637,0.00052309,0.004818439,0.002916813,0.005784035,0.006740093,0.004958153,0.006850719,0.005572319,0.005751133,0.004317284,0.005190849,0.004287243,0.002211094,0.004402637,0.004103184,0.004355431,0.004990578,0.002315044,0.004710674,0.005869865,0.008403778,0.006132126,0.006560802,0.007468224,0.008841991,0.008879185,0.00691843,0.008319378,0.01292706,0.01237297
494,0.000590801,0.000808239,0.00077343,0.005191803,0.004057884,0.006215096,0.005763531,0.00577879,0.006835461,0.005503654,0.005544186,0.005442142,0.005547047,0.004366398,0.002450943,0.004849434,0.003590107,0.003920078,0.004095078,0.003531456,0.006017685,0.006548405,0.007950306,0.006559849,0.007384777,0.006341934,0.008842468,0.009055138,0.007368565,0.00873518,0.01294136,0.01391172
495,-0.000593185,0.000291824,0.001174927,0.003832817,0.002654552,0.005326748,0.00560236,0.003537178,0.00620842,0.004410744,0.004114628,0.003535271,0.003520489,0.003817558,0.0017519,0.004420757,0.002637863,0.002037525,0.004113674,0.002058506,0.003547192,0.005021095,0.007088184,0.005309105,0.005622387,0.006188869,0.006207466,0.007394791,0.006210804,0.007694721,0.01100206,0.01281452
496,0.001056194,0.001044273,0.000729561,0.005237103,0.003940105,0.005783081,0.006537914,0.005805016,0.006493092,0.006534576,0.006263256,0.005764961,0.006537437,0.005443573,0.003659248,0.005147934,0.004129887,0.005511284,0.00518322,0.003640175,0.005256176,0.006572723,0.008877754,0.007059097,0.006221771,0.007569313,0.00868845,0.009752274,0.007365704,0.009162426,0.0126605,0.01395798
497,-0.000404835,0.000495911,0.000305653,0.003965855,0.00292778,0.005849838,0.005839825,0.004421711,0.005727768,0.004448891,0.004285812,0.003645897,0.004010201,0.00322628,0.002206326,0.00337553,0.001956463,0.002873898,0.003835201,0.00199461,0.004349232,0.005491257,0.006919861,0.005270481,0.004635334,0.006075859,0.007082462,0.008346081,0.006833076,0.007325649,0.01155281,0.01266146
498,-0.000514984,0.000394821,0.000305176,0.004113197,0.002590656,0.005346775,0.00607729,0.004504681,0.00723505,0.005047321,0.005598545,0.00381279,0.005599499,0.004559994,0.002597332,0.004761219,0.002962589,0.003573418,0.004927635,0.002895832,0.004611492,0.005164623,0.008363247,0.006275654,0.006039619,0.006671429,0.007896423,0.008293629,0.006625652,0.007843971,0.01214266,0.0134573
