,H2O,MEF_0.5,MEF_1,MEF_1.5,MEF_2,MEF_2.5,MEF_3,MEF_3.5,MEF_4,MEF_4_prot_0.5,MEF_4_prot_1,MEF_4_prot_2,MEF_4_prot_3,MEF_4_prot_4,MEF_4_prot_5,MEF_4_prot_6,MEF_4_prot_8,MEF_4_prot_10,MEF_4_prot_12,MEF_4_prot_14,MEF_4_prot_16,MEF_4_prot_20,MEF_4_prot_24,MEF_4_prot_28,MEF_4_prot_32,MEF_4_prot_36,MEF_4_prot_40,MEF_4_prot_44,MEF_4_prot_48,MEF_4_prot_52,MEF_4_prot_56,MEF_4_prot_56
671,-0.002277851,0.002285957,-0.005629539,-0.002243996,-0.00225544,4.77E-05,0.002257824,0.004511356,0.001144409,0.001099586,0.001122952,0.002225399,-0.001171589,9.97E-05,-0.003398895,-0.002275467,-0.001166821,-2.53E-05,-0.003417015,0.001141071,-1.96E-05,-1.19E-05,-0.002311707,-0.004545212,-0.008917809,-0.006628513,-0.004508972,-0.003408432,-0.007857323,-0.003442287,-0.003414631,-0.004555702
672,0.000674725,-0.004258633,-0.001766205,-0.003519535,-0.001031876,-0.001328468,-0.001135349,0.000659466,-0.00059557,2.96E-05,-0.001207829,0.001163006,-0.002391338,-0.001478672,-0.002381802,-0.002762794,-0.001691341,-0.001063824,-0.000992775,-0.00376749,-0.003215313,-0.002326965,-0.00103426,-0.00624752,-0.007149696,-0.005977154,-0.00425148,-0.006336212,-0.01069307,-0.005672455,-0.005310059,-0.002403736
673,-0.000333786,-0.003759861,-0.004776001,-0.008517265,-0.01036024,-0.004325867,-0.005776405,-0.004770756,-0.007611275,-0.007975101,-0.008216858,-0.009665966,-0.009542942,-0.007303715,-0.01054049,-0.008793354,-0.007574081,-0.006549835,-0.0078125,-0.00937748,-0.01061773,-0.006591797,-0.008320808,-0.0125556,-0.01119757,-0.01057148,-0.01157713,-0.01077127,-0.01260233,-0.01151848,-0.00727129,-0.01135159
674,0.002065659,-0.004408836,-0.006032944,-0.009329319,-0.007699966,-0.006841183,-0.002334595,-0.002809525,-0.003921986,-0.004591942,-0.004769325,-0.005461216,-0.01001453,-0.007401466,-0.007369041,-0.01134443,-0.007042885,-0.004627228,-0.005567551,-0.009854794,-0.00591135,-0.003328323,-0.007162571,-0.01285505,-0.01246023,-0.007021427,-0.008874416,-0.007279396,-0.01071882,-0.01051807,-0.009974003,-0.009048462
675,-0.000628471,-0.003516674,-0.003575325,-0.007528305,-0.001947403,-0.004546642,-0.000119209,0.000803471,-0.00259304,-0.003693581,-0.001430988,-0.002612114,-0.004631519,-0.004376411,-0.001865387,-0.001496315,-0.004009724,-0.004927635,-0.008317947,-0.002565861,-0.000359535,-0.002439499,-0.005969048,-0.008496761,-0.01122665,-0.008862019,-0.006402016,-0.006024361,-0.01205206,-0.009072781,-0.003758907,-0.006681442
676,0.001861572,-0.002775192,-0.000859261,-0.002045155,-0.000494957,0.001875877,-0.000487328,0.004874706,0.003153324,0.002258301,-0.000782013,0.000488758,-0.001530647,-0.003068447,-0.001987457,-0.000134945,0.00134325,-0.002590656,-0.004874229,-0.000669003,-0.00109005,0.000664711,-0.000217915,-0.006190777,-0.005366325,-0.004687309,-0.003379822,-0.0070014,-0.009286404,-0.007991791,-0.005012512,-0.003518581
677,0.003463268,-0.00196743,3.53E-05,-0.001965046,-0.004616737,0.00788641,0.003234863,0.005349636,0.001550674,0.004066944,0.00171566,-0.00044775,-0.004290104,0.000962257,-0.000132561,0.001739025,0.000213623,-0.001124382,-0.001466274,-0.003238201,0.002192974,-0.001112938,-0.001264095,-0.002880096,-0.004926205,-0.006604671,-0.003952503,-0.004891872,-0.006439686,-0.004106998,0.002668381,-0.003256321
678,0.003125191,-0.003567219,-0.002381325,-0.006168365,-0.005608082,-0.000130653,-0.001572609,0.000630379,-0.000252247,-0.000528336,-0.001598358,-0.000685215,-0.003907681,-0.003525257,-0.004078865,-0.002444744,-0.00558567,-0.00199461,-0.004109859,-0.005842209,-0.004156113,-0.004625797,-0.003518581,-0.009346008,-0.008934975,-0.007140636,-0.007099628,-0.00777626,-0.01051903,-0.008300781,-0.004643917,-0.00594902
679,-0.002202988,-0.005536079,-0.001784325,-0.001927853,-0.003417015,0.001915932,0.004188538,0.001937866,0.001166344,0.000368595,-0.003582001,-0.002610207,-0.002548218,-0.002086639,-0.002711773,-0.002781868,-0.00285387,0.00026989,-0.000533104,-0.002237797,-0.001338482,-0.00290823,-0.003345966,-0.00459671,-0.005983353,-0.00721693,-0.004250526,-0.006092072,-0.006110191,-0.00289917,-0.003776073,-0.001986027
680,0.001993656,-0.003303051,-0.000662804,-0.001985073,-0.000662804,0.002659798,0.003327847,0.003996372,0.004665852,0.003327847,0.001993656,0.002659798,-0.000662804,0.001327991,-0.002644539,0.000663281,-0.000662804,0.004665852,0.000663281,0.001327991,-0.000662804,0.003327847,0,-0.003303051,-0.003303051,-0.001985073,-0.001985073,-0.001324177,-0.003960609,-0.002644539,-0.001985073,-0.001985073
681,0.00326252,-0.002762794,-0.005634308,-0.005347252,-0.004644871,-0.0016675,-0.001055241,-0.000146389,-0.003604889,-0.003929615,-0.004312038,-0.003743649,-0.006556511,-0.003080368,-0.004378796,-0.003597736,-0.005264282,-0.003651619,-0.007238388,-0.007070541,-0.005400658,-0.005408287,-0.002643585,-0.007327557,-0.0073452,-0.004032612,-0.005719185,-0.00758934,-0.009305954,-0.005259991,-0.004677296,-0.007370949
682,0.002608776,-0.002882481,-0.00416708,-0.004134178,-0.002672672,0.001174927,0.000327587,0.001877785,0.001649857,-0.000689983,0.001430988,-0.000894547,-0.003695011,-0.001164436,-0.002090454,0.000648499,-0.001557827,-0.000855923,-0.002577305,-0.001707554,-0.001654148,-6.91E-05,8.73E-05,-0.006886482,-0.005648613,-0.004769802,-0.004367352,-0.004947662,-0.008553028,-0.004493713,-0.004383087,-0.002946377
683,0.005969048,-0.005051136,-0.008238792,-0.009850502,-0.007367611,-0.007963181,-0.003670692,-0.002848625,-0.006586075,-0.003549099,-0.007546425,-0.00868988,-0.008013248,-0.005765438,-0.009939671,-0.004052162,-0.01068211,-0.009654999,-0.008543968,-0.01071453,-0.009123802,-0.0109129,-0.009245396,-0.01324701,-0.01164818,-0.009988785,-0.00880003,-0.01044798,-0.0139389,-0.01287937,-0.0104866,-0.007128239
684,0.002994537,-0.005288601,-0.00420332,-0.007746696,-0.008018494,-0.004854202,-0.002895832,-0.00370121,-0.003048897,-0.003050327,-0.005119801,-0.006852627,-0.00888586,-0.008316994,-0.009161949,-0.006578445,-0.007867813,-0.003502369,-0.006613255,-0.007574558,-0.009316444,-0.007856369,-0.009821415,-0.01181984,-0.01201773,-0.009205818,-0.0115633,-0.01204014,-0.01444721,-0.007765293,-0.01178217,-0.00974226
685,0.004264355,0.002026081,0.006380558,0.001979351,0.003565311,0.008122444,0.009083748,0.008758068,0.00813818,0.007549763,0.005907059,0.005249977,0.004329681,0.005984306,0.005503178,0.005281925,0.00682354,0.006660938,0.00589323,0.005368233,0.005702496,0.007087231,0.004240036,0.000704289,0.000409126,0.004324913,0.003125191,0.002724171,-0.000827789,0.00593996,0.00398159,0.005966663
686,0.003507137,0.002487659,0.00521946,0.003017426,0.004415512,0.007996082,0.006732941,0.01171398,0.008612633,0.007805824,0.006658554,0.007894039,0.004981518,0.007350922,0.006498814,0.005438328,0.005843639,0.009144306,0.008093357,0.005529881,0.007838249,0.006402969,0.006283283,0.004072666,0.003809452,0.005541325,0.004315853,0.004958153,0.003321171,0.006509781,0.007574081,0.004635811
687,0.002454281,-0.007956028,-0.005615711,-0.006385326,-0.005200386,-0.003427982,-0.002717495,-0.001918316,-0.002066612,-0.002418995,-0.004192829,-0.005599976,-0.005134106,-0.00551939,-0.007514,-0.003474236,-0.005009174,-0.001676559,-0.005941391,-0.006220818,-0.00535202,-0.004351616,-0.007814884,-0.008591652,-0.01192093,-0.007026196,-0.005690575,-0.009630203,-0.009604454,-0.007100582,-0.00564146,-0.005239487
688,0.001215935,-0.007768631,-0.001769543,-0.005288124,-0.003084183,-0.002441883,-0.001505375,-0.000759602,-0.001576424,-0.000761032,-0.003096581,-0.004806042,-0.002425671,-0.000952721,-0.002342701,-0.002193928,-0.003156185,0.001494884,-0.003039837,-0.004659176,-0.002305508,-0.003061295,-0.004693508,-0.005384922,-0.009264946,-0.005421162,-0.004528999,-0.006860733,-0.007714272,-0.005523682,-0.006821632,-0.003706932
689,0.008108139,-0.005182266,-0.00366497,-0.008842468,-0.006220341,-0.002615929,-0.004405022,-0.005257607,-0.004489899,-0.005387306,-0.005259514,-0.004487991,-0.005520821,-0.005475044,-0.009813786,-0.007146835,-0.00540638,-0.004543781,-0.009767532,-0.006174088,-0.008942604,-0.006201267,-0.008930206,-0.010674,-0.01141024,-0.008929729,-0.008914471,-0.01333237,-0.01169586,-0.006257057,-0.00878191,-0.009850025
690,0.000722885,-0.000869274,-0.002312183,-0.001993656,-0.001608372,0.000796318,0.000918865,0.002425194,-0.000370979,-0.000488758,0.000959873,-0.00312376,-0.004168034,-0.002083778,-0.001040459,-0.002247334,-0.003092289,0.001504898,1.76E-05,-0.001754284,-0.002035141,-0.000597954,-0.002623558,-0.003565788,-0.002996922,-0.003407001,-0.003714085,-0.005894661,-0.01013041,-0.00278759,-0.002292633,-0.00303793
691,0.004527569,-0.001300812,-9.30E-05,-0.001003742,-0.001577854,0.002772331,0.003168583,0.002130032,0.003462315,0.003424168,0.001680374,0.000530243,0.001749516,0.001245499,0.000216961,3.81E-06,-0.000432015,0.00442791,0.001010895,-0.000778198,-0.000203133,0.001255989,8.44E-05,-0.00370121,-0.00410223,-0.001318455,-0.002276897,-0.004354,-0.007632732,0.000876427,-0.000804424,7.10E-05
692,0.001605988,0.000444889,0.002867222,0.002039909,0.001474857,0.007183075,0.007463932,0.008447647,0.006220341,0.008392334,0.004797459,0.004149437,0.002390862,0.00582552,0.003647327,0.005287647,0.004354477,0.00684309,0.004608154,0.004308701,0.004649639,0.004469395,0.004444122,0.00160265,0.001077652,0.002118587,0.001685143,0.002167702,-0.001965523,0.002583504,0.003084183,0.002743244
693,0.003268719,-0.005689621,-0.001761436,-0.003428459,-0.004252911,0.00026226,0.001097679,0.001225948,0.000435352,0.000212669,-0.0017519,-0.002387047,-0.003146172,-0.000609875,-0.003626823,-0.001144409,-0.000702381,0.000736237,-0.000708103,-0.001880646,-0.002020359,-0.002077103,-0.001480579,-0.003962517,-0.00493145,-0.003915787,-0.002934933,-0.004158974,-0.006845474,-0.003285885,-0.00423336,-0.001782417
694,-0.002138615,-0.006278038,-0.002738953,-0.007970333,-0.007949829,-0.005685806,-0.003179073,-0.002038479,-0.00067997,-0.003888607,-0.004827023,-0.005513668,-0.007187843,-0.004402637,-0.005597115,-0.006382942,-0.007820606,-0.002539635,-0.005234718,-0.00641346,-0.005791664,-0.008015156,-0.005723,-0.009497643,-0.00887537,-0.004695415,-0.008230686,-0.00911665,-0.01029348,-0.006786823,-0.007255554,-0.007478714
695,0.001240253,-0.005348682,0.000326157,-0.0032444,-0.00251627,-0.000948906,0.001071453,0.001736164,-0.001336575,0.000423431,-0.001392841,-0.000519276,-0.001476765,-0.000275135,-0.00064373,-0.002058983,-0.000624657,0.000827789,-0.002014637,-0.000892162,-0.002187729,-0.003033638,-0.000288487,-0.006884098,-0.007403374,-0.00250721,-0.005055904,-0.006980419,-0.00962925,-0.004136562,-0.004814625,-0.003029823
696,0.000229359,-0.001191139,-0.005394459,-0.0053792,-0.005453587,-0.003304958,0.000154018,-6.06E-05,-0.001604557,0.001023769,-0.003386497,-0.004279613,-0.00638485,-0.004349709,-0.003183365,-0.002225876,-0.004144669,-0.003425598,-0.003417015,-0.000836372,-0.004477024,-0.004310608,-0.005512714,-0.01010561,-0.006833553,-0.00553751,-0.004443169,-0.010005,-0.006877422,-0.007684708,-0.004511356,-0.004394054
697,0.002572536,-0.002661228,0.001443386,-0.000120163,0.001967907,0.005083561,0.006143093,0.007237911,0.00671196,0.006726742,0.004059315,0.002481937,0.001409531,0.003507137,0.002482414,0.004059792,0.003005981,0.006145954,0.003015995,0.002496719,0.00301218,0.002468109,0.004058838,-0.001205444,-0.002192974,-0.001166344,0.000391007,-0.002251625,-0.005268097,-0.000166893,0.000914574,0.001419067
698,0.001977921,0.003703594,0.003678799,0.002203465,0.002081871,0.007831097,0.009941101,0.007736206,0.007921696,0.007117748,0.00635767,0.005319595,0.003880024,0.00603199,0.005686283,0.006762505,0.003883839,0.007906437,0.005007744,0.006213665,0.004557133,0.005635262,0.003311634,0.002920151,0.001749039,0.003437042,0.004415989,0.002767563,0.000970841,0.004536152,0.005199909,0.005491734
699,0.000244618,-0.003944397,-0.000386715,-0.005547523,-0.004423141,-0.002398491,-0.002750874,-0.00099659,-0.001017094,-0.002659321,-0.002142906,-0.00205946,-0.004218102,-0.004552841,-0.004276752,-0.003339767,-0.003554344,-0.001037598,-0.004775524,-0.003660679,-0.003176689,-0.003936291,-0.002835751,-0.005607605,-0.006505013,-0.006054401,-0.007007599,-0.007650852,-0.006061554,-0.005605698,-0.005348206,-0.006041527
700,0.001310349,-0.001149654,1.34E-05,-0.003663063,-0.004211903,-0.000258446,0.002245903,0.001327038,-0.000490665,-0.000211239,-0.002623558,-0.004523277,-0.002761841,-0.00201416,-0.005370617,-0.003767967,-0.002615452,-0.002329826,-0.00384903,-0.001862049,-0.003315926,-0.003549099,-0.004396915,-0.005568027,-0.005672932,-0.005441189,-0.00608778,-0.005157948,-0.008111954,-0.004759789,-0.006545067,-0.00472784
701,-0.00261879,-0.008036137,-0.005162239,-0.009732723,-0.009214878,-0.005405426,-0.004703999,-0.00393486,-0.005298615,-0.007420063,-0.003768444,-0.005433559,-0.009144306,-0.00727129,-0.008296967,-0.007601261,-0.007603645,-0.00708437,-0.007193565,-0.007761002,-0.007807255,-0.008521557,-0.01060247,-0.01026821,-0.01377153,-0.009428501,-0.01163292,-0.01095152,-0.01640081,-0.01096153,-0.01129198,-0.009524822
702,0.002099037,-0.003731251,-0.001280785,-0.003413677,-0.001991272,0.000283718,0.001624107,0.002141953,-0.000113487,5.48E-05,0.000808716,0.000179768,-0.003596306,-0.003221035,-0.002183437,0.000144959,-0.00076437,9.39E-05,-0.002191544,-0.000597,-0.002646446,-0.002384663,-0.00504446,-0.006180763,-0.009120464,-0.003400326,-0.005702019,-0.006614685,-0.01105738,-0.00673914,-0.003200054,-0.003656387
703,0.0002141,0.0012784,0.004760265,0.001121044,0.002875328,0.006306648,0.004771709,0.008231163,0.005221844,0.006239891,0.005146027,0.003459454,0.001423359,0.004750252,0.002690315,0.002172947,0.003715992,0.005506039,0.001833439,0.003215313,0.005419254,0.004261494,0.005084991,0.000455856,0.000872135,0.004153252,0.002595425,0.000393868,-0.001998425,0.001110077,0.000673294,0.002387047
704,0.003083229,-0.004921436,-0.004281044,-0.002067566,-0.002169132,0.000204086,0.001952648,0.001493454,0.001665592,0.000465393,0.000346661,-0.00101614,-0.004523754,-0.00144434,-0.003269672,7.77E-05,-0.005302429,-0.001558781,-0.001715183,-0.001678944,-0.000106335,-0.002147198,-0.001890182,-0.006960869,-0.008594513,-0.00484848,-0.005236626,-0.00549078,-0.00655508,-0.006014824,-0.005434036,-0.004092693
705,0.002471924,0.002149105,-0.000113487,7.01E-05,-0.003381252,0.00331974,0.001157284,0.003400803,0.005732059,1.81E-05,8.44E-05,0.002350807,-0.002346992,7.82E-05,-0.003401279,-0.002180099,-0.002344131,9.25E-05,-0.003171921,-0.002196789,-0.003242493,-0.003367424,-0.002280235,-0.006764412,-0.006786823,-0.003406525,-0.002234459,-0.004340172,-0.003329754,-0.005658627,-0.006709099,-0.004450798
706,0.000153065,-0.002429008,-0.002109528,-0.003176212,-0.003097534,0.002249241,0.002468586,0.001369476,0.001087666,0.000343323,-0.001989841,-0.003285885,-0.002075672,-0.00420475,-0.003053665,-0.000790119,-0.003095627,-0.004165173,-0.007511139,-0.003104687,-0.005262852,-0.002978325,-0.003144741,-0.007571697,-0.009850502,-0.006574154,-0.007753849,-0.01090384,-0.01017809,-0.005132198,-0.005097389,-0.006340027
707,0.003759861,0.00145483,0.005243301,0.004642487,0.003731251,0.006182194,0.007184029,0.009073734,0.00671339,0.008367062,0.006410122,0.005499363,0.003653526,0.006474018,0.004012108,0.004030228,0.005279541,0.007794857,0.00385952,0.004223824,0.00470686,0.005900383,0.004390717,0.000404835,-0.00028038,0.002155781,0.002655506,0.000568867,-0.003239632,0.003818512,0.004285336,0.004784584
708,0.0023036,0.003431797,0.006030083,0.005309582,0.005758762,0.008907318,0.009059429,0.009019375,0.007382393,0.008848667,0.006509781,0.006503582,0.004664421,0.006574631,0.004720688,0.005040646,0.006122589,0.007379055,0.004914284,0.005715847,0.006071091,0.007053852,0.004654408,0.003483772,0.002477169,0.004183292,0.005234241,0.001702785,0.00114584,0.002756119,0.005049229,0.006253719
709,0.002824306,0.004523277,0.004572392,0.002273083,0.00299263,0.007037163,0.006028652,0.007543087,0.006792545,0.006084919,0.003876686,0.003798962,0.001627445,0.004342079,0.001965523,0.005222321,0.00194788,0.004202843,0.001920223,0.002756119,0.001347065,0.004690647,-0.000203133,0.000756264,-0.000888348,0.00091219,-0.000236034,-0.00031662,-0.00168705,8.58E-06,0.00216341,6.34E-05
710,0.00210619,-0.000496864,-0.000339508,-0.004321098,-0.002959728,5.15E-05,-7.30E-05,-0.00013113,0.000239372,-8.01E-05,-0.002613544,-0.002464294,-0.005403519,-0.002741337,-0.007886887,-0.003712177,-0.006073475,-0.002180099,-0.00419426,-0.004515171,-0.005222797,-0.002227783,-0.00619936,-0.008578777,-0.009529114,-0.006735802,-0.006842136,-0.009281635,-0.00944376,-0.009174824,-0.006288052,-0.006939411
711,0.004269123,0.000978947,0.000695229,-0.002148151,-0.001759052,0.002120018,0.00049448,0.002764702,0.000765324,0.000514031,-0.001630306,-0.002185822,-0.001667023,-0.001191616,-0.003246307,0.000466824,-0.000957966,0.002232552,8.30E-05,-0.001683712,-0.002405643,-0.001420975,-0.001319885,-0.004445553,-0.006803989,-0.002891541,-0.004153728,-0.005723476,-0.006392956,-0.003154278,-0.003483295,-0.003475189
712,0.003449917,-0.000466824,0.004538059,-0.000119686,-0.001967907,0.00325346,0.000767231,0.001864433,0.000910759,0.000704765,-0.000402927,0.000659466,0.000120163,-0.001163006,-0.002727509,-0.000392437,-0.001767635,0.000281811,-0.00427103,-0.000863552,-0.002008915,-0.000176907,-0.001629829,-0.005530834,-0.007243633,-0.004409313,-0.004748344,-0.007548809,-0.005421638,-0.006602287,-0.00287056,-0.004206657
713,0.001473904,0.009544373,0.01416922,0.009607792,0.0101428,0.01245451,0.01392603,0.01614332,0.0146327,0.0140214,0.01463223,0.01107168,0.01170731,0.01242065,0.01021814,0.01013374,0.0116291,0.01459932,0.0114007,0.01021338,0.01095676,0.0117569,0.01086426,0.007999897,0.003570557,0.008682728,0.008746624,0.007833004,0.004454613,0.01079035,0.009511471,0.01163483
714,0.001991749,-0.004655838,-0.002326012,-0.004057407,-0.003057957,-0.000562668,-0.000309467,-0.001259804,-0.001147747,-0.002856731,-0.001808167,-0.002879143,-0.003717899,-0.003726006,-0.005327702,-0.001615524,-0.002886295,-0.001731873,-0.002439499,-0.002870083,-0.004164219,-0.004321575,-0.003740788,-0.00843811,-0.009040356,-0.006641865,-0.007178307,-0.007385731,-0.01020098,-0.006704807,-0.005273819,-0.004823685
715,0.001908302,0.002019882,0.002802849,0.001250267,-0.001065731,0.00191927,0.006442547,0.004130363,0.003418922,0.005631924,0.002895832,0.002130985,-0.000953198,0.000793934,0.001186371,0.00262928,0.003518581,0.005074024,0.000758648,0.001020908,0.002616882,-0.000959396,-0.00055027,-0.002170086,-0.004256248,-0.000192165,0.000113964,-0.002644062,-0.002695084,0.00023222,0.00201416,0.001553059
716,0.004147053,-0.000760078,6.44E-05,-0.00168705,-0.001497746,0.002521992,0.000726223,0.004277706,0.002614975,-0.000466824,-0.000677109,0.000496864,-0.001635075,-0.000480652,-0.003262997,0.000317097,-0.000405312,2.00E-05,-0.001551151,-0.000771046,-0.000321865,-0.001171589,-0.001354218,-0.008484364,-0.006362438,-0.004094601,-0.004701138,-0.004977226,-0.006424427,-0.003909588,-0.003388405,-0.004409313
717,0.009531021,-0.000837326,0.001041412,-0.001237869,-0.003023148,-0.001355648,0.001232624,0.003077984,0.002198696,-0.000765324,-0.000738144,-0.000957489,-0.002388954,-0.002997398,-0.002249718,-0.003288269,-0.003009319,-0.00261116,-0.000998974,-0.000154972,-0.002434731,-0.002123356,-0.003415108,-0.008690357,-0.008995533,-0.005173206,-0.00280571,-0.007732391,-0.009618282,-0.004019737,-0.004840851,-0.007656574
718,0.004041672,0.004624844,0.007470131,0.006802082,0.007244587,0.007252216,0.01110077,0.01257277,0.009388447,0.00939703,0.009070396,0.008098602,0.007236004,0.008790016,0.005818844,0.006275177,0.007556438,0.007680416,0.007453918,0.005597115,0.006617546,0.006464481,0.007044315,0.001414776,0.00103426,0.004276276,0.00421524,0.003179073,0.000154018,0.003448009,0.004265308,0.003907681
719,0.003568649,0.002306938,0.004805565,0.006370544,0.005812168,0.008120537,0.009230614,0.01006317,0.008278847,0.008489132,0.006785393,0.008570194,0.005337715,0.006991386,0.006469727,0.007192135,0.003315449,0.009641171,0.003049374,0.005819321,0.006123066,0.006062031,0.004753113,0.000900269,0.000238419,0.001972198,0.003712177,0.000544548,-0.00028038,0.005214214,0.003930569,0.005491734
720,0.00061512,-0.002762318,-0.001460552,-0.002962112,0.000495911,0.001799107,0.000247955,0.001452446,9.06E-06,0.001644135,-0.001344681,0.000632763,-0.00297308,-0.002873898,-0.000852108,-0.003201962,-0.001229286,-0.002572536,-0.002438068,-0.000201702,-0.001217842,-0.002873898,-0.003170013,-0.005871296,-0.00755167,-0.00561285,-0.004560947,-0.005625725,-0.008063793,-0.007778645,-0.007623672,-0.005441189
721,0.004101276,-0.001579762,-8.20E-05,-0.00245285,-0.00233078,-0.00011301,0.002443314,0.002425194,0.004043102,6.77E-05,0.000678539,-0.000751019,-0.002577305,-0.001714706,-0.004096031,-0.001580238,-0.001479626,0.001329899,-0.003254414,-0.003953457,-6.48E-05,-0.002532005,-9.68E-05,-0.006527424,-0.007448196,-0.005815983,-0.003452301,-0.008840561,-0.009878635,-0.004437923,-0.003396988,-0.004126549
