Wavelength (nm),H2O,prot5uM,nir_1,nir_1-2,nir_2,nir_2-2,nir_3,nir_3-2,nir_4,nir_4-2,nir_5,nir_5-2,nir_6,nir_6-2,nir_7,nir_7-2,nir_8,nir_8-2,nir_9,nir_9-2,nir_10,nir_10-2,nir_12,nir_12-2,nir_14,nir_14-2,nir_16,nir_16-2,nir_18,nir_18-2,nir_20,nir_20-2,nir_24,nir_24-2,nir_28,nir_28-2,nir_32,nir_32-2,nir_40,nir_40-2
667,-0.00077847,-0.000611462,-0.000543369,-0.000460474,-0.000653905,-0.001197696,-0.000203934,0.006513098,-2.28E-05,0.005965985,-0.000817331,0.005221399,-0.000284652,-3.90E-05,-0.000417392,0.002962792,0.000137658,2.61E-05,0.00045179,6.83E-05,0.000431086,0.000793845,0.00135473,0.000792678,0.00076449,0.001063817,0.001260714,0.001211625,0.001715222,0.003946696,0.001901599,0.001296724,0.001961636,0.001681386,0.001930459,0.008557426,0.002337127,0.004690825,0.002823481,0.004306104
668,-0.00096432,-0.001070462,-0.001036376,-0.00117219,-0.001238429,-0.001320401,-0.000695982,0.004501234,-0.00032511,0.004503274,-0.000739088,0.00451868,-0.000162119,-0.000624231,-0.000404513,0.002268737,-0.000348182,-2.29E-05,0.00033828,-0.000115902,0.000497503,0.000290952,0.000476174,7.00E-05,0.000540084,0.000387168,0.000804037,0.001173545,0.001370155,0.003816078,0.001952873,0.001421392,0.001416458,0.001524716,0.001443052,0.006398624,0.001826466,0.006535539,0.002129701,0.001340656
669,-0.001456695,-0.00105879,-0.00114658,-0.000703321,-0.001135116,-0.000976459,-0.000643928,0.004748344,-5.85E-05,0.004163565,-0.000878509,0.004618584,-0.000427529,-0.0002608,-0.000714176,0.002475632,-0.000119784,8.27E-05,0.000276291,-0.000189754,0.000273157,0.000507739,0.000974431,0.000486644,0.000774162,0.000740945,0.000894115,0.001304228,0.001394046,0.005043858,0.001365714,0.001006603,0.001686453,0.001156674,0.001410848,0.007129286,0.002092113,0.005884164,0.002429476,0.003004469
670,-0.001307755,-0.001209002,-0.000991026,-0.000871172,-0.000948771,-0.00080219,-0.000568188,0.003990558,9.52E-05,0.00384329,-0.000438391,0.004721285,-0.000606189,-0.000593263,-7.92E-05,0.001850694,-0.000159894,-0.000251901,0.000200067,0.000195043,0.000172771,0.000417171,0.000438833,0.000236403,0.000883584,0.000482912,0.00068232,0.001622583,0.001325908,0.004086656,0.001551422,0.001287819,0.001770684,0.001401577,0.001707893,0.007304233,0.0020731,0.00337202,0.00218787,0.003288495
671,-0.001031004,-0.000877166,-0.000762604,-0.000496882,-0.000177697,-0.000911988,-0.000458664,0.005038908,5.00E-06,0.004524513,-0.000187426,0.005116589,-0.000305554,-0.000771855,-0.000194257,0.002208814,0.000351156,0.000597263,0.000461974,0.000461896,0.000822943,0.00066565,0.000958034,0.000688724,0.00136896,0.000644495,0.001442975,0.001087172,0.001735493,0.006256788,0.00136091,0.001190469,0.001728476,0.001634483,0.001785266,0.007919569,0.002285574,0.004694044,0.002368672,0.004991144
672,-0.00086926,-0.001079965,-0.00112515,-0.000514308,-0.000701306,-0.001138266,-0.000487315,0.003992099,-0.000474438,0.004950768,-0.000365201,0.005225093,-0.000479971,-0.000232394,-1.40E-05,0.002306366,-0.000106068,0.00014092,0.000219102,0.0002327,0.000625182,0.000718619,0.001015191,0.000593038,0.000917695,0.000853366,0.000881327,0.000886178,0.001571608,0.005174584,0.001330037,0.000740115,0.001637913,0.001488376,0.001644253,0.007162049,0.002068366,0.005598357,0.002427888,0.004360199
673,-0.001248651,-0.000835726,-0.001502357,-0.000934874,-0.000727459,-0.000789839,-0.001021604,0.00457513,-0.000655404,0.005514141,-0.000807977,0.005033331,-0.00048023,-0.000501225,-0.000593005,0.001879162,-0.000302139,-0.000184579,0.000366182,0.00027554,-8.75E-05,-7.37E-05,0.00013077,0.000443835,0.000406652,0.000588943,0.0008626,0.000513,0.001417471,0.001933553,0.001110243,0.000994226,0.001331179,0.001558124,0.001969489,0.007552865,0.002282659,0.006054305,0.002447282,0.002972071
674,-0.001053574,-0.00159279,-0.001042418,-0.000818106,-0.000828957,-0.001199399,-0.000512395,0.004148851,-0.000876856,0.004166048,-0.000733248,0.005381059,-0.000531528,-0.000520203,-0.000502105,0.002219169,-0.000290292,-0.000322419,0.000116865,-0.000195757,1.53E-05,3.31E-05,0.000206075,0.00049841,0.000127222,0.000656472,0.000828208,0.000905399,0.001316872,0.005787458,0.001068644,0.000801807,0.001647891,0.001891667,0.001295919,0.00671264,0.001459909,0.002652335,0.002082151,0.004299202
675,-0.001377019,-0.001355085,-0.001524025,-0.000977389,-0.000646409,-0.001083993,-0.001072063,0.001645319,-0.000834796,0.004349688,-0.00039422,0.005249328,-0.000346216,-0.000766842,-0.001024496,0.001725045,-0.000428771,0.000216746,7.37E-05,-2.64E-05,0.000407481,-0.000465491,0.00039621,-1.93E-05,0.000588191,0.000426577,0.000962419,0.001073185,0.001069864,0.003944319,0.001279251,0.001193636,0.00109392,0.001241374,0.001683413,0.007821802,0.001469259,0.005845778,0.001542797,0.003821327
676,-0.000793766,-0.000999187,-0.000776816,-0.00039753,-0.000655869,-0.000517928,-0.000677632,0.00373017,-0.00021361,0.004883562,-0.000436322,0.005171178,-2.07E-05,8.00E-05,0.000344446,0.002377391,0.000122613,0.000439326,0.000919433,0.000622045,0.000710504,0.000425437,0.000493771,0.000522512,0.001099707,0.00116402,0.001415393,0.00125573,0.001195323,0.00451596,0.001757767,0.001144138,0.001785006,0.001355769,0.002197627,0.00787863,0.002512966,0.004602939,0.002316203,0.003243427
677,-0.000773043,-0.000879749,-0.000813403,-0.000677477,-0.000781415,-0.000899692,-0.000975013,0.003012524,-0.000584371,0.003792053,-0.000526874,0.005383759,-0.000411237,-0.000394116,-0.000301105,0.002473263,-3.02E-05,0.000176086,-0.000143488,0.000730106,0.000540343,9.36E-05,0.000601644,0.000556905,0.000742448,0.000717193,0.00119875,0.001385138,0.001549811,0.004152745,0.000967581,0.00113277,0.001434586,0.002183291,0.001852098,0.007619458,0.002142161,0.005474294,0.002269596,0.004819272
678,-0.000767565,-0.000660005,-0.001008639,-0.0007794,-0.000870655,-0.001020829,-0.000493572,0.003298146,-0.000373529,0.005166777,-0.000787203,0.006195524,-0.000336905,-0.000504897,-0.000125218,0.002042123,-0.000364891,-6.41E-05,0.000357684,0.000490272,0.00057225,1.41E-05,0.00078036,0.000143536,0.000700443,0.00080453,0.001314795,0.001517209,0.001272657,0.004690171,0.001246332,0.001094205,0.001616971,0.001660312,0.001327959,0.007282463,0.001772088,0.002870043,0.002323516,0.002526349
679,-0.000480281,-0.000573461,-0.000334991,-0.000232135,-0.000478161,-0.000403013,-0.000143178,0.003239515,9.10E-05,0.004216727,-0.00055857,0.006274095,0.000372944,-3.50E-05,-2.02E-05,0.003148949,0.000446918,0.000632674,0.000574323,0.000739363,0.001043577,0.00038411,0.00098525,0.000842188,0.001313575,0.001626636,0.001776897,0.001169418,0.001693002,0.005203401,0.002202596,0.001363845,0.002174029,0.001860495,0.002455899,0.007025751,0.002465323,0.005361613,0.002538274,0.001177024
680,-0.000576098,-0.000617045,-0.000430115,-0.000272856,-0.000199224,-0.000756299,-5.66E-05,0.001764161,0.000296159,0.004744838,3.42E-05,0.006367153,0.000363228,9.72E-05,0.000482524,0.003223424,0.000531842,0.000555454,0.000717686,0.000557268,0.00097578,0.000669954,0.001191326,0.001225668,0.000969631,0.001328894,0.00142721,0.001620842,0.002467275,0.003840339,0.001791374,0.000993682,0.002491487,0.002273526,0.001932357,0.007999111,0.002644599,0.003959731,0.002736258,0.005238324
681,-0.000874117,-0.000882539,-0.000493675,-0.000730509,-0.000404358,-0.000764568,-0.000256144,0.004028832,-0.000138727,0.004581435,-0.000881764,0.006046116,0.000121603,-0.00022784,6.46E-05,0.003170774,0.000551333,0.000358721,0.000376416,0.000460626,0.000406263,1.68E-06,0.000793171,0.000406315,0.000950174,0.001135236,0.001284548,0.0009784,0.001893799,0.003463624,0.001815237,0.001303137,0.001739703,0.002391707,0.002045452,0.008063241,0.001771984,0.003524817,0.002405997,0.004947993
682,-0.000414651,-0.000906408,-0.000466991,-0.000811233,-0.000490417,-0.000191307,-0.000494968,0.003937579,-9.72E-05,0.003591891,0.000239356,0.004936577,3.72E-05,-7.97E-05,0.000442617,0.002724562,5.95E-07,0.000444353,0.000769313,0.000596978,0.000731013,0.000304448,0.001031511,0.000988415,0.001167991,0.001576388,0.001378958,0.001415601,0.001773466,0.004891966,0.001742173,0.00150326,0.00177765,0.002075701,0.001821917,0.008371048,0.002126085,0.004904113,0.00286035,0.003494285
683,-0.001257685,-0.000984156,-0.001126958,-0.000938181,-0.000977802,-0.001046808,-0.001045672,0.002810349,-0.000528994,0.004510545,-0.000426133,0.0057724,-0.000437356,-0.000741259,-0.000220958,0.002324713,-0.000593677,-0.000255833,0.000167359,0.000225033,-2.18E-05,-0.000160515,0.000543868,0.000286316,0.000683876,0.000735136,0.000771025,0.000695776,0.001330452,0.001920085,0.001703345,0.000897643,0.00159182,0.001624662,0.001863797,0.008671256,0.001700383,0.004998476,0.002067247,0.00368362
684,-0.000716502,-0.000501019,-0.000156841,-0.00068921,-0.000523668,-0.000506707,-0.000417495,0.002272667,0.000255311,0.004715135,-0.000324334,0.006900175,0.000184813,-2.50E-05,-8.01E-05,0.002768665,-0.000209419,0.000290382,0.000570202,0.000727668,0.000881664,0.000291548,0.001449052,0.000630522,0.000523523,0.001270139,0.001407031,0.001374881,0.001899181,0.000768768,0.002187584,0.001195349,0.002194738,0.001996611,0.00184274,0.008718713,0.002201373,0.003710223,0.002609155,0.00231256
685,-0.000610014,-0.000644238,-0.000231825,-0.000807254,-0.000489745,-0.000447028,-9.32E-05,0.0023415,-0.000298932,0.003841096,-0.000107621,0.006112111,0.000127041,-0.000169779,5.51E-06,0.00274574,0.000269919,0.000604314,0.000698732,0.000839802,0.000595267,0.000411316,0.001435962,0.001021885,0.001264193,0.001362884,0.001332321,0.001142296,0.001717249,0.003203969,0.001927287,0.001624765,0.002212535,0.001782121,0.002078536,0.008561281,0.002331532,0.004835213,0.002393086,0.004995962
686,-0.000439218,-0.000434925,-0.000575943,-0.000239897,-0.000718052,-0.000614667,-3.71E-05,0.003743956,0.00018528,0.003469965,-0.000403944,0.00629739,0.000194836,2.67E-05,0.000172098,0.002753894,0.000204444,0.000451453,0.000529276,0.000606517,0.000804348,0.000391961,0.001171547,0.001028917,0.00113329,0.001073445,0.001375037,0.001718028,0.001511287,0.002926566,0.001673876,0.001230497,0.001806451,0.001740899,0.001885427,0.007826915,0.00229921,0.005639344,0.002873248,0.004036305
687,-0.00046425,-0.000410409,-0.000856911,-0.00038584,-0.000632141,-0.000710971,-0.000295517,0.002117553,-2.85E-05,0.002847973,-0.000620302,0.005374612,0.000329006,-0.000202899,0.000380095,0.001825764,0.000207189,0.000610432,0.000643043,0.000601307,0.000759252,0.000354834,0.001333282,0.000524015,0.000945478,0.001650437,0.001289662,0.00144204,0.001746929,0.00576272,0.001756467,0.001185018,0.002165444,0.001640148,0.001904095,0.008586336,0.002022409,0.005110198,0.00249659,0.004304562
688,-0.001044949,-0.000818881,-0.000792991,-0.000470714,-0.000798831,-0.00051798,-0.000252574,0.001657012,-0.000593418,0.004683551,-0.00067758,0.005816761,-0.000235912,8.73E-05,-0.000334421,0.002586004,0.000213923,0.000749164,0.000313074,0.00060364,0.000632777,0.000271965,0.000936606,0.000259455,0.000948643,0.001240907,0.000775018,0.001109361,0.001607591,0.00498232,0.00168175,0.000949188,0.001898635,0.001655167,0.001700019,0.007793944,0.001568776,0.004092718,0.002126553,0.002880492
689,-0.000800743,-0.001171157,-0.00093069,-0.000734333,-0.000692725,-0.001072838,-0.00064734,0.000514918,-0.000693759,0.003312336,-0.000825392,0.005137806,-0.000192497,-0.000219768,-0.000381236,0.002633166,-0.000196171,-0.000114867,0.00032942,0.000304811,0.000551281,-9.98E-05,0.00051935,0.000176578,0.000630159,0.001114785,0.000682398,0.001403551,0.001374621,0.00431468,0.001263363,0.000944414,0.001306227,0.001034651,0.001714858,0.007097736,0.001912675,0.005877736,0.001978902,0.002690752
690,-0.000379167,-0.000500088,-0.00090367,-0.000805394,-0.000726942,-0.00081206,-0.000202743,0.000604133,4.29E-05,0.002476621,-0.000117248,0.006691215,0.000149854,-0.000147939,0.000212058,0.002800371,0.000428339,0.000588087,0.000231793,0.000978789,0.000524507,0.000539384,0.001144839,0.000629641,0.001041553,0.001492117,0.001791348,0.001253575,0.001705216,0.001761614,0.001845287,0.001618166,0.001822567,0.001604447,0.00180905,0.007076635,0.002600665,0.003889648,0.002201217,0.00296665
691,-0.001185872,-0.000651165,-0.000862492,-0.000632968,-0.000522841,-0.001029816,-0.000761467,0.002596655,-0.000365615,0.003900697,-0.000826322,0.005056245,0.000162128,-0.000393754,0.000103375,0.0022391,-0.000107103,-1.97E-06,-7.20E-05,0.000356518,0.001015372,0.00031051,0.0006278,0.000659091,0.000599933,0.00097578,0.001157453,0.001126178,0.001499442,0.002507759,0.001130123,0.000927941,0.001475545,0.001616399,0.001559423,0.006934892,0.001763953,0.005103126,0.002225726,0.003716411
692,-0.000505207,-0.000798727,-0.000339233,-0.000687815,-0.000625524,-0.00091545,-0.000645117,0.001665613,-0.000167243,0.002682235,-0.000517773,0.005589573,3.22E-05,-0.000263025,0.000175516,0.00233325,0.000483249,0.000214648,0.000537648,0.000358358,0.000769339,4.73E-05,0.00082909,0.000596719,0.000741178,0.001049442,0.001353847,0.001632119,0.00179179,0.005388739,0.001371635,0.001085434,0.001790699,0.001788723,0.001927807,0.006861672,0.002303972,0.003735026,0.002161932,0.003018545
693,-0.000775162,-0.000946395,-0.000282014,-0.001185821,-0.00094531,-0.001114203,-0.000470973,0.001917017,-0.000148767,0.003583408,-0.000325575,0.006404114,0.000369239,-0.000105395,-0.00020828,0.002428591,0.000184218,0.000373281,0.000243888,0.000220553,0.000647295,9.32E-07,0.001167082,0.000902753,0.001028709,0.00127489,0.001274344,0.001165707,0.001742796,0.003219173,0.001371609,0.001250122,0.002278912,0.001588313,0.001539783,0.007372052,0.002559365,0.002969308,0.002191226,0.003189862
694,-0.00108389,-0.000487521,-0.000365615,-0.000502363,-0.00055583,-0.000801208,-0.00019229,0.000531816,-0.000310934,0.005402682,-0.000535613,0.004869138,1.37E-05,0.000225681,3.29E-05,0.002740947,9.16E-05,0.00070524,0.000485063,0.000233736,0.000804763,2.73E-05,0.000886074,0.000812492,0.001013323,0.001348446,0.001492194,0.001224967,0.001695445,0.001427106,0.001800524,0.001130227,0.001817238,0.001381477,0.001893227,0.008748004,0.002382805,0.004279647,0.002395975,0.003284844
695,-0.000737072,-0.000905375,-0.000736814,-0.000832884,-0.000645582,-0.000895921,-0.000339957,0.00029046,-4.58E-05,0.003195312,-0.000625007,0.005716004,-0.000127599,-0.000169779,-0.000365511,0.002121116,-0.00025366,-0.00011114,-2.79E-05,9.70E-05,0.000854352,-0.000260594,0.00071836,0.000402092,0.000708092,0.001081853,0.000893415,0.001411134,0.001619595,0.001172222,0.001433806,0.001420769,0.001649008,0.001400902,0.001725643,0.006812629,0.001697732,0.002150304,0.001819292,0.003284531
696,-0.000973463,-0.001048978,-0.001000737,-0.000573151,-0.001262589,-0.001423619,-0.00101928,0.001283717,-0.000406582,0.002585197,-0.000644755,0.004733715,0.000367425,-0.000322989,-0.000629918,0.002196352,-0.000372236,-0.000253712,0.000436216,0.000361519,0.000720616,4.87E-05,0.000473091,0.000456454,0.001063143,0.001024791,0.00096535,0.000698836,0.001217933,0.002491956,0.00132731,0.001035092,0.001731725,0.00140581,0.001176271,0.006954962,0.001983635,0.003154007,0.00213969,0.003394926
697,-0.000809063,-0.001083476,-0.000488556,-0.000969124,-0.000509758,-0.001544197,-0.000532045,0.001791088,-0.000159842,0.004074322,-0.000709782,0.005205628,-0.000324023,-0.000600708,-5.26E-05,0.002911868,0.000256036,0.000147187,0.000354783,0.00045635,0.000610743,-0.000648477,0.000677083,0.000859877,0.000765942,0.000978322,0.00099555,0.001150212,0.001213338,0.005530789,0.001549889,0.000956711,0.00174984,0.001415185,0.00182969,0.006632044,0.002040042,0.00499261,0.002035075,0.003091172
698,-0.001099486,-0.0017192,-0.000965095,-0.001123963,-0.000609807,-0.001249735,-0.000728028,0.000308489,-0.001002545,0.003114376,-0.000694741,0.005628933,-0.000791079,-0.000749787,-0.000472266,0.002221667,-0.000299449,-0.000516946,-0.000424633,0.000170467,0.000332296,-0.000803327,0.000375949,-5.55E-05,0.000385665,0.001066516,0.000633451,0.000982006,0.001174376,0.003562946,0.001084007,0.001020302,0.000881898,0.001389112,0.001280679,0.005377495,0.001477077,0.003401474,0.001515754,0.001513676
699,-0.001457778,-0.001610947,-0.001302697,-0.001463144,-0.00076157,-0.00107227,-0.000709576,0.000979827,-0.001065194,0.002458945,-0.001085697,0.006320057,-0.000397944,-0.000578787,-0.000586284,0.002010759,-0.00078617,6.63E-05,-0.000322109,-6.23E-05,0.000552136,-0.000635708,7.40E-05,-0.000155288,0.000520127,0.000615824,0.000612013,0.000744445,0.001388255,0.001740067,0.001277979,0.000369576,0.000859643,0.001500221,0.001126594,0.006231131,0.001715404,0.003292121,0.001689026,0.002080799
700,-0.00107134,-0.001451535,-0.001296348,-0.001270797,-0.000994125,-0.001523458,-0.00076281,0.001942394,-0.000967574,0.001709088,-0.000827769,0.004017545,-0.000872826,-0.000658195,-0.000262042,0.001764057,-0.000314142,-0.000599726,-0.000479816,6.33E-05,-0.000254333,-0.000549212,0.000262511,9.98E-05,-6.88E-05,0.000721601,0.000642317,0.000328332,0.001022663,0.00205778,0.000734799,0.000426525,0.001552409,0.001125893,0.001075988,0.006059083,0.001620738,0.002833877,0.001859039,0.000940471
701,-0.000711178,-0.000779348,-0.000553658,-0.000950889,-0.000556761,-0.001051353,-0.000533441,0.000682943,-0.000369236,0.001939326,-0.000513946,0.004464748,-0.000380202,-0.000721722,-0.000209833,0.002464828,0.000110495,8.29E-05,0.000202631,0.000384914,0.000432822,-0.000501277,0.000292506,0.000235082,0.00070957,0.001126308,0.000574816,0.000668554,0.001466246,0.002986797,0.001347875,0.000816382,0.001262506,0.001513339,0.001752777,0.006404797,0.001955551,0.003535569,0.001920189,0.001428586
702,-0.000818364,-0.001251645,-0.001153034,-0.001241217,-0.001009673,-0.001011222,-0.000803378,-0.000554331,-0.000642118,0.000686002,-0.000320712,0.003537187,-0.000436942,-0.000233584,-0.000507121,0.002309515,0.000195794,-0.000150113,0.000375768,1.78E-05,0.00033113,-0.000474593,0.00087243,0.000241247,0.000432563,0.000834926,0.000762804,0.000454122,0.001166511,0.003969867,0.001491623,0.000690539,0.001381892,0.001378906,0.001636224,0.007485835,0.001678813,0.004282366,0.001722447,0.002299913
703,-0.001256756,-0.00110687,-0.00105941,-0.001290567,-0.000834383,-0.001402461,-0.001031469,0.002302359,-0.000600708,0.002034581,-0.000855516,0.003884242,-0.001009466,-0.0007042,-0.000530338,0.002566188,-0.000511878,-0.000254488,-2.87E-05,-0.000263853,0.000262071,-0.000195136,0.000416368,0.000168991,0.000154981,0.000995186,0.00069321,-0.000674323,0.001207471,0.002564495,0.001123375,0.000754195,0.001399785,0.001091973,0.00162726,0.004205932,0.001586286,0.001816354,0.001573764,0.003142717
704,-0.001115287,-0.00085314,-0.000890134,-0.001023567,-0.000491762,-0.001349614,-0.00054854,-0.000671429,-0.00047692,0.002334629,-0.000832884,0.003269299,-0.000574392,-0.000476455,-0.000250193,0.00223374,-0.000164034,-2.18E-05,0.00016262,-6.51E-05,0.000351285,-0.000425098,0.000459771,0.000386339,0.000258056,0.000805204,0.000750668,-9.15E-05,0.00148648,0.004279778,0.001632742,0.000696425,0.001209418,0.001407732,0.00132718,0.007213237,0.001534744,0.005214483,0.001610865,0.003997376
705,-0.001273016,-0.001105734,-0.001084716,-0.001413143,-0.001109246,-0.00136711,-0.000784878,-0.000259817,-0.0007241,0.001433988,-0.000762965,0.00265184,-0.000932756,-0.000664812,-0.000434408,0.002618139,-0.000593574,-0.000347509,2.42E-05,-0.000419874,-0.000108138,-0.000707612,0.000354368,-0.000205227,0.000453889,0.001201657,0.000586532,6.27E-05,0.000953416,0.002558141,0.001355535,0.000749553,0.001189249,0.00074932,0.001173545,0.005687311,0.001665249,0.003178571,0.001623908,0.003449247
706,-0.000605568,-0.00058799,-0.000539646,-0.000805394,-0.000797849,-0.001127784,-0.000538146,0.000461404,-0.000811233,0.001792258,-0.000261007,0.001767643,-0.00021361,-0.000294017,-0.000104515,0.001877628,-0.000187943,-0.000224477,0.000334161,7.46E-05,0.000612428,-0.000337887,0.000582333,0.000301029,0.000602085,0.001002633,0.001026737,0.000370457,0.001146941,0.003689624,0.001317469,0.000770999,0.001619543,0.00122058,0.00146861,0.003860892,0.001994297,0.001757351,0.001511027,0.004224412
707,-0.001218553,-0.001099176,-0.001112292,-0.001133619,-0.001125409,-0.001465569,-0.000922011,0.000364861,-0.000928675,0.003007076,-0.000791596,0.00404038,-0.00076896,-0.000534785,-0.000634054,0.002657361,-0.00014649,-0.000442994,1.52E-05,-4.79E-05,0.00028717,-0.000515549,0.000363488,-1.55E-05,3.50E-05,0.001395163,0.000512352,5.39E-05,0.001099733,0.005288552,0.001283795,0.000723105,0.001054372,0.000955103,0.001271722,0.005939401,0.001309524,0.002182849,0.001670056,0.00215124
708,-0.000434512,-0.000794541,-0.000675978,-0.000550556,-0.000867969,-0.001258407,-0.000264991,-0.00024445,-0.000313418,0.001937557,-0.000254436,0.002004881,-0.000272856,-2.58E-05,-0.000119628,0.003001941,-7.37E-05,-0.000483229,0.000284451,0.000543972,0.000617846,-2.10E-05,0.000861744,0.000202812,0.000804997,0.001460402,0.00135029,4.67E-05,0.001353146,0.002597176,0.001580882,0.001000401,0.001634977,0.001736481,0.001567399,0.004921,0.002000304,0.0026184,0.002183525,0.002455691
709,-0.000447079,-0.000829836,-0.000755885,-0.000651423,-0.000847042,-0.00118484,-0.000604948,0.001695887,-0.000575012,0.003219773,-0.000475162,0.002801256,-0.000161861,-0.000141056,-0.000153425,0.002820615,0.000252021,-3.94E-05,0.000615642,0.000302505,0.000584018,-0.000126564,0.000936684,0.000662539,0.000497528,0.001759456,0.000872612,3.27E-05,0.001324324,0.002394258,0.001769541,0.000917617,0.001260247,0.001200722,0.00175457,0.005267643,0.001774765,0.003585496,0.001998484,0.004335229
710,-0.00082689,-0.000873911,-0.000841875,-0.000914158,-0.000886001,-0.001453392,-0.000562914,0.000687091,-0.00014944,0.000954973,-0.00063576,0.002513669,-0.00023198,-0.000629505,-0.000217025,0.002759495,-0.00013174,-5.35E-05,0.000209468,0.000299863,0.000516629,-0.00017335,0.00087103,0.000383204,0.000572768,0.001222008,0.000652583,8.40E-05,0.001321156,0.001294907,0.00156332,0.000595527,0.001401967,0.001155013,0.001647137,0.004617956,0.001969645,0.003901063,0.002123015,0.001406641
711,-0.000912143,-0.001457365,-0.001444311,-0.001157836,-0.000891787,-0.001576541,-0.000642377,-0.001549149,-0.000607429,0.001857324,-0.000955383,0.002210947,-0.000680475,-0.000618183,-0.000954453,0.002673561,-0.000611875,0.000112411,0.000125669,0.000111712,0.000442824,-0.000478782,0.000919848,0.000668631,0.000565873,0.001327726,0.000714445,0.000448214,0.000951626,0.0010736,0.000905866,0.000580026,0.00163573,0.001003541,0.001202384,0.005578666,0.001580857,0.003472131,0.001632223,0.002585197
712,-0.000724668,-0.000697946,-0.000584164,-0.000813403,-0.001025219,-0.00154559,-0.000438908,-0.002126392,-0.000605775,0.000274141,-0.000533699,0.000844185,-0.000189806,-0.000192394,-0.000660263,0.002210219,-0.000270062,-0.000279479,0.000364757,0.000145374,0.000527307,-0.000162999,0.000358047,0.000396702,0.000382634,0.001259754,0.001007511,-6.89E-05,0.001574439,0.001530483,0.001445182,0.000737548,0.001563372,0.001084551,0.001994531,0.005797322,0.001713844,0.001615178,0.002188468,0.001191196
713,-0.001510612,-0.00120544,-0.000996656,-0.001527534,-0.000870242,-0.00198397,-0.001000272,-0.000751595,-0.000820431,0.003450864,-0.000960446,0.000372918,-0.000521961,-0.000990251,-0.00052796,0.002293745,-0.000558674,-0.000778004,-0.000389099,5.50E-05,-4.36E-05,-0.000593729,0.000109511,-0.000352269,0.000119273,0.001223981,0.000459305,-4.35E-06,0.001151691,0.004206612,0.000952482,0.000679339,0.000752613,0.000849891,0.001339618,0.00361473,0.001662936,0.004119163,0.001500143,0.004003568
714,-0.001271571,-0.00097212,-0.000737486,-0.001109401,-0.000981366,-0.001841398,-0.00071981,-0.000688952,-0.000662796,0.002087275,-0.000431305,0.002346393,-0.000700065,-0.000789012,-0.000326713,0.002016662,6.22E-05,-0.000113883,9.14E-05,-9.24E-05,-3.50E-05,-0.000601846,0.000428806,0.000221925,0.000460082,0.001530951,0.000667983,-8.59E-05,0.001172455,0.004280484,0.001066646,0.000714808,0.001397785,0.001322117,0.001411835,0.002622384,0.001991358,0.00395051,0.001050713,0.002844976
715,-0.000813662,-0.001343989,-0.000830197,-0.001083425,-0.000946136,-0.001351111,-0.001010189,-0.000634157,-0.000202692,0.000930717,-0.001003061,0.00157088,-0.000452717,-0.000388788,-0.000290395,0.002707083,-0.000534372,0.000128646,3.68E-05,-0.000379788,7.13E-05,-0.000253608,0.000484804,8.86E-05,0.000624689,0.001439183,0.000767498,-0.000126357,0.001561917,0.003329082,0.000827093,0.000521812,0.001195349,0.000960369,0.001541316,0.004782158,0.001641369,0.002246073,0.001604655,0.001811052
716,-0.001336866,-0.001385741,-0.00116904,-0.001213752,-0.001158662,-0.001556217,-0.000759451,0.001993829,-0.000395927,-0.00051648,-0.001087969,0.001551162,-0.000569428,-0.000706268,-0.000829267,0.002618947,-0.000443614,-0.000253815,-6.31E-05,-0.000303433,-5.13E-05,-0.000871431,0.000198332,-9.11E-06,0.000280306,0.001151561,0.000654865,-0.000387547,0.001184655,0.001430794,0.001120131,0.000384344,0.001203759,0.00084779,0.001240543,0.00420622,0.001428197,0.002557334,0.001595068,0.004877201
717,-0.000854225,-0.001097885,-0.001106147,-0.001095819,-0.000644858,-0.001199709,-0.000611617,-0.00069655,-0.000331214,0.002284689,-0.00059042,0.003134948,-0.000434718,-0.000367839,-0.000369701,0.003252059,-0.000103324,-2.15E-05,3.12E-05,0.000316442,0.000551696,-0.000618648,0.000507169,-3.80E-05,0.000562037,0.001844871,0.00086937,-0.00043958,0.001413082,0.003259805,0.001614632,0.001008808,0.001718236,0.001109491,0.00161549,0.005242804,0.002111154,0.003404318,0.001922997,0.002326821
718,-0.000740742,-0.000600243,-0.00080591,-0.001164084,-0.0005716,-0.001357356,-0.000671015,0.001963222,-0.000410875,0.000478507,-0.00045794,0.000760807,-0.000124235,-0.000260387,5.84E-05,0.003266925,-0.000243363,-5.14E-05,0.000437849,0.000329835,0.000586065,-0.000549936,0.00024653,0.00053687,0.000747557,0.001832445,0.001250797,-0.000216198,0.001163371,0.001749008,0.0013055,0.001245527,0.001538225,0.001373557,0.001533549,0.004586143,0.001838918,0.003207959,0.001451571,0.003574169
719,-0.0012996,-0.001490181,-0.001336144,-0.00147109,-0.001245915,-0.001741786,-0.00097181,0.000398542,-0.001249064,0.000455495,-0.000930432,0.001874976,-0.001019331,-0.000922321,-0.000314245,0.003274307,-0.000329714,-5.37E-05,-0.000801621,-0.000397323,-0.000145662,0.000137191,0.00012295,-0.000108242,0.000138616,0.00287416,0.000624663,-6.19E-05,0.000624741,0.0018769,0.001102899,0.000352062,0.00050621,0.000780256,0.001011429,0.001094698,0.001299632,0.001321442,0.001554539,0.003190149
