Wavelength (nm),H2O,prot_5uM,vel_1-2,vel_2-2,vel_3-2,vel_4-2,vel_5-2,vel_6-2,vel_7-2,vel_8-2,vel_9-2,vel_10-2,vel_12-2,vel_14-2,vel_16-2,vel_18-2,vel_20-2,vel_24-2,vel_28-2,vel_32-2,vel_40-2
200,0.005853361,3.403739929,4.015324116,3.94682622,4.140482426,4.271824837,4.193713188,4.217601776,4.0398736,4.037474155,4.400784016,4.176389217,4.268875122,4.187256336,4.367241859,4.232654095,4.29356575,4.547945023,4.14111948,4.257397652,4.30172348
201,0.006064464,3.12028861,3.960158587,4.092271805,4.290545464,4.141557693,4.130126953,4.434971333,4.14880085,4.239693642,4.185937405,4.249084949,4.228314877,4.244841576,4.203634739,4.360135555,4.194572449,4.258508205,4.519617558,4.310374737,4.227239132
202,0.003140475,2.897170544,4.127915382,4.146852493,4.085319519,4.150363922,4.041155815,4.224336624,4.278769493,4.198409557,4.299902439,4.176368713,4.344189167,4.311964989,4.107119083,4.366532326,4.240914345,4.572398186,4.427464008,4.317407131,4.528612614
203,0.002775569,2.694429874,3.988492727,4.116225719,4.376079082,4.114265442,4.099791527,4.318653584,4.120571136,4.169496536,4.243309021,4.258327961,4.328898907,4.23027277,4.275519371,4.370165348,4.603523254,4.349137783,4.283340454,4.415787697,4.477731228
204,0.003670984,2.507311583,4.078582764,4.260869503,4.267333031,4.055767059,4.185208797,4.142230511,4.148081303,4.131536007,4.336243629,4.301094532,4.24654007,4.272889137,4.360459805,4.33572197,4.370056629,4.379380226,4.410062313,4.304657459,4.476243973
205,0.004878588,2.319022417,4.093545437,4.089395046,4.206202984,4.091334343,4.180150986,4.340889931,4.186355114,4.345659256,4.36281538,4.329510212,4.700771809,4.265483856,4.416775227,4.391017437,4.405693531,4.449405193,4.579149723,4.429462433,4.441180229
206,0.002839036,2.155998707,4.061287403,4.219304562,4.432848454,4.365250587,4.385307312,4.361709595,4.097295284,4.234743118,4.51956892,4.397869587,4.478399277,4.5664258,4.741391182,4.807843685,4.551489353,5.474466324,10,5.049930573,4.860084057
207,0.005761776,2.012782812,4.228169441,4.267570972,4.426789284,4.201968193,4.322851181,4.293188572,4.287505627,4.282778263,4.286468029,4.233032227,4.3230443,4.392472267,4.716011524,4.326637745,4.332200527,4.427162647,4.541371822,4.604644299,4.79260397
208,0.003328821,1.86963141,4.074477196,4.149663448,4.085386276,4.209570885,4.268121719,4.176400185,4.266358852,4.325743675,4.421156883,4.283559322,4.527077675,4.435187817,4.282087803,4.561638355,4.47077322,4.407680988,4.446789265,5.264716625,4.429902077
209,0.00405462,1.737334132,4.12885046,4.299336433,4.34264183,4.205263615,4.130569935,4.34935236,4.185292721,4.350408077,4.247970104,4.288020134,4.472191811,4.305342197,4.242874146,4.578838348,4.468708038,4.4074893,4.563793182,4.444440365,4.552070141
210,0.003597947,1.618457079,4.079039574,4.092539787,4.188649654,4.256267548,4.292947292,4.231514931,4.361264229,4.270514965,4.272294521,4.309606075,4.350169182,4.308476448,4.363602161,4.473577499,4.392892838,4.48618269,4.402407169,4.527658463,4.837676048
211,0.00285936,1.512793183,4.004188538,4.058606625,4.2993083,4.144657612,4.218170166,4.188429832,4.09147501,4.144658566,4.330769539,4.249342918,4.398753643,4.536285877,4.606947899,4.30031538,4.613006115,4.444359303,4.533280373,4.616538048,4.569091797
212,0.00259215,1.417051196,4.019349575,4.114410877,4.298919201,4.211178303,4.216657639,4.178047657,4.214798927,4.206445694,4.266854763,4.232494831,4.293393135,4.35183382,4.474982262,4.37074995,4.398957729,4.561751366,4.461576939,4.530911922,4.776336193
213,0.004229091,1.339510322,4.012252331,4.031371117,4.232391834,4.146116257,4.163133621,4.338627338,4.269337177,4.231721401,4.1843009,4.265626907,4.387255192,4.592732906,4.246165752,4.223451138,4.399432659,4.28935194,4.431508541,4.551171303,4.52460146
214,0.004622849,1.265645027,3.893749475,4.052814484,4.252119541,4.182132721,4.154829979,4.230965614,4.159603596,4.19257021,4.334447861,4.210884571,4.231494904,4.356426716,4.458045959,4.461700916,4.556189537,4.462383747,4.556304932,4.465968132,4.509832382
215,0.003100089,1.203150392,3.800196171,4.002994061,4.038507462,4.072358131,4.178955555,4.400565624,4.112029076,4.149049759,4.152644157,4.228332996,4.200274467,4.368153572,4.451190948,4.3613801,4.336227894,4.526362896,4.410791874,4.597635746,4.533544064
216,0.002360994,1.146804094,3.672196388,3.888800383,4.065146923,4.016489506,4.061510086,4.269031048,4.067268372,4.178292274,4.172109127,4.134114265,4.236707211,4.39128828,4.300452709,4.287633419,4.389853001,4.35334301,4.280983925,4.568311691,4.450902462
217,0.003270812,1.092613339,3.479418039,3.846134901,3.932729244,3.973391294,4.073485851,4.068104267,4.040226936,4.138772011,4.132698059,4.005255222,4.27793169,4.149704456,4.289868355,4.285512924,4.35043478,4.33958292,4.393079281,4.346322536,4.538081169
218,0.002338793,1.042651892,3.20001483,3.81072855,3.880051136,3.880306005,3.997827768,4.017044544,3.967245102,4.043246269,4.110807419,4.049595356,4.183866024,4.246319294,4.174595833,4.209558487,4.403623581,4.315634727,4.661611557,4.403810024,4.422890663
219,0.002324193,0.991710901,2.874408484,3.570905209,3.714009285,3.766835928,3.88404417,3.932430267,3.916185617,3.989068508,3.989753008,3.973154545,4.128959656,4.158332348,4.082828999,4.174321651,4.269386292,4.187342167,4.201499939,4.190693855,4.396884441
220,0.001581792,0.938959658,2.512634516,3.42149806,3.620288372,3.677622557,3.814985275,3.770420074,3.862375498,3.834400415,3.935185194,3.897689819,4.011836529,4.029859066,4.178954124,4.134109497,4.210985661,4.205953598,4.226742268,4.262672424,4.37237215
221,0.002222968,0.887093246,2.183800936,3.115125895,3.476642132,3.581748247,3.656359434,3.728101015,3.76255703,3.804707289,3.850780249,3.864171028,3.949540615,3.959946632,4.092377663,3.996231318,4.134238243,4.104732513,4.080489635,4.103953838,4.302031994
222,9.44E-05,0.834945083,1.869674325,2.731851101,3.256198883,3.461973667,3.560166836,3.602067471,3.62706852,3.729887486,3.742097616,3.72316885,3.817852974,3.854716063,3.944413662,3.920137405,4.073814869,4.014479637,4.080260277,4.076093197,4.173465729
223,0.001306564,0.785565317,1.603363156,2.327774525,2.90013957,3.218600512,3.402478456,3.506874084,3.497393608,3.558556557,3.5747509,3.66557169,3.700677156,3.759628296,3.831403494,3.770816326,3.868449926,3.910848379,3.970910311,3.972023249,4.16206646
224,0.001082449,0.738178194,1.377671003,1.959587455,2.458739758,2.864984274,3.121204615,3.312654257,3.396757603,3.445914268,3.513792276,3.524126768,3.598242283,3.638838291,3.717946053,3.69720602,3.821474314,3.832796097,3.851159096,3.841927528,4.020003319
225,0.00019973,0.68750757,1.179283142,1.640539169,2.056244373,2.407833338,2.732854128,2.982347012,3.16196394,3.255402565,3.337310314,3.407418728,3.501866341,3.545848608,3.578832865,3.58992672,3.670613289,3.71895504,3.861487627,3.775782347,3.889911175
226,0.00100707,0.638228238,1.011354446,1.365555406,1.698008537,1.998543859,2.278785706,2.539123058,2.771359205,2.901707888,3.066623211,3.168752909,3.314446688,3.425690651,3.474079847,3.479632139,3.546052933,3.605329752,3.644534588,3.720357418,3.780941963
227,0.001450714,0.584468365,0.86331588,1.136308551,1.388410091,1.62762785,1.85250628,2.076528311,2.292809963,2.451482534,2.622027636,2.787110329,3.023248911,3.202649593,3.305792093,3.33768034,3.41388154,3.488426685,3.551141739,3.576173306,3.674347639
228,0.001234287,0.531047106,0.739079475,0.943833947,1.136470437,1.320529342,1.500842452,1.678960443,1.858763456,1.986979842,2.145697117,2.305676222,2.597041845,2.807755709,2.974643946,3.096150398,3.204418898,3.36899209,3.443382978,3.452187777,3.586375475
229,0.000646206,0.47707361,0.628603876,0.780362129,0.927981198,1.066438317,1.203430414,1.339905143,1.48141551,1.584058046,1.716425061,1.845114112,2.098526001,2.308349371,2.496364355,2.669769764,2.8096807,3.069390297,3.233472109,3.329194069,3.458951712
230,0.000506495,0.422223002,0.533288658,0.64787209,0.755870402,0.858857453,0.963058829,1.068843484,1.177070022,1.25575316,1.355816722,1.460891008,1.661435723,1.84378624,1.996379256,2.16821003,2.293679237,2.585492849,2.829417706,3.004720211,3.237078905
231,0.001015917,0.369909793,0.450511932,0.533551931,0.612539291,0.692137539,0.767849386,0.846917987,0.929715574,0.988367021,1.069536448,1.151801348,1.308036089,1.444210172,1.570556998,1.705235362,1.816078901,2.072887421,2.291987896,2.509278774,2.874702215
232,-0.000149647,0.319262087,0.377460241,0.4395895,0.498416424,0.553609431,0.610694349,0.670427501,0.733497739,0.77760303,0.838260233,0.901616812,1.022034645,1.127552629,1.224367261,1.329285741,1.415259838,1.621984363,1.812009335,1.991032362,2.336925745
233,0.00086107,0.272175372,0.313593,0.359660596,0.402287096,0.445135742,0.486665279,0.530275345,0.577448189,0.61095047,0.655379355,0.703976035,0.793119967,0.876556277,0.950597167,1.031285405,1.095493913,1.255755663,1.403632402,1.552464962,1.837335944
234,0.000457102,0.227981761,0.259098351,0.291643769,0.323268324,0.355325282,0.386401027,0.419070512,0.453906775,0.479054451,0.513381243,0.549726248,0.619294345,0.680758596,0.737859964,0.800935149,0.850130856,0.975690305,1.088639021,1.203008175,1.430047989
235,0.000351985,0.189221844,0.212065235,0.237003952,0.259460479,0.282985747,0.306637764,0.331029505,0.358938426,0.378194094,0.404305279,0.431932092,0.484354824,0.529951751,0.573663175,0.621346355,0.65983665,0.754705489,0.843387365,0.934162021,1.109578371
236,-0.000829371,0.154078275,0.170265615,0.188944906,0.20634383,0.225328684,0.243457347,0.262561411,0.282505363,0.297213972,0.318625033,0.339048058,0.379946768,0.415137768,0.448881209,0.486771047,0.514747322,0.587711453,0.656226754,0.72825408,0.863950431
237,-0.000699186,0.12522392,0.137861311,0.152482316,0.165302351,0.179788813,0.193827808,0.208595008,0.22468628,0.237008199,0.252504408,0.269027144,0.299974769,0.327844203,0.355267197,0.384090036,0.406694293,0.463038027,0.51770854,0.572310567,0.67833668
238,0.001089197,0.101973094,0.11233642,0.122756727,0.133716494,0.145304486,0.156613186,0.169091389,0.180710986,0.191186249,0.203671202,0.217227817,0.242914692,0.264147103,0.285870224,0.308640599,0.327524841,0.372612834,0.415926218,0.459372848,0.543620288
239,1.81E-05,0.082430534,0.089948893,0.098977223,0.108389981,0.117918357,0.126131088,0.136286467,0.145974934,0.155997023,0.166028485,0.177143276,0.197794959,0.214533106,0.233379409,0.252093345,0.267908365,0.304837614,0.338632405,0.374116391,0.4438366
240,0.001069448,0.067447163,0.074120969,0.08176171,0.088462815,0.096871667,0.104616307,0.113670915,0.121720091,0.12879476,0.139797971,0.148050189,0.164607197,0.179174081,0.19553107,0.210947335,0.224634871,0.254502386,0.284831703,0.31351608,0.36993742
241,0.000761196,0.054557521,0.060670499,0.067110442,0.073837668,0.080579549,0.087328337,0.095704101,0.103328779,0.110229008,0.117969297,0.12638098,0.140668169,0.153183073,0.167553216,0.180469424,0.193040073,0.218925834,0.243395239,0.268544883,0.317769319
242,-0.000223597,0.045615986,0.050142325,0.056787364,0.062955223,0.06862399,0.075350039,0.082288876,0.089128979,0.096604981,0.102507331,0.110354915,0.122465946,0.133715287,0.147806108,0.158180714,0.170083061,0.193361968,0.215972126,0.237161323,0.280412853
243,-0.000521031,0.038632482,0.043312021,0.048546389,0.053689893,0.061263118,0.065958522,0.072588265,0.078838795,0.085781984,0.092161104,0.09864521,0.110881858,0.120114669,0.13279514,0.143456757,0.153898969,0.17471318,0.195566803,0.214749351,0.253991723
244,0.000500923,0.032357235,0.03761119,0.042589597,0.047309171,0.052504823,0.05810811,0.063724138,0.071743131,0.077030592,0.083401687,0.090043895,0.100925826,0.109352022,0.121878982,0.132188723,0.142947033,0.161945283,0.182171717,0.199970365,0.23646073
245,-0.001160005,0.02720389,0.031959478,0.037493184,0.042094313,0.048452929,0.052703131,0.058509976,0.06478551,0.072032824,0.078392252,0.082445875,0.093886398,0.102313429,0.114948675,0.124314643,0.134195849,0.152481392,0.171553567,0.1894169,0.224110916
246,-1.83E-05,0.025252892,0.029492786,0.03496493,0.03927464,0.045163222,0.049306113,0.056073882,0.061533079,0.068670653,0.074549794,0.080264069,0.089778155,0.099357255,0.111377552,0.120236337,0.130332172,0.1487277,0.167038128,0.184713155,0.218536943
247,-0.001147974,0.023907634,0.028427426,0.032439984,0.037728038,0.04341986,0.047926344,0.053759351,0.059741005,0.066271394,0.072581716,0.078204736,0.088098116,0.0972111,0.108613342,0.118436165,0.128244326,0.146285623,0.163658574,0.182033598,0.215092987
248,0.000558953,0.021540854,0.025828876,0.03177629,0.036868814,0.041660331,0.047206193,0.053756513,0.058572773,0.065538898,0.071668319,0.077230096,0.086821549,0.096763648,0.108473316,0.117746376,0.128120989,0.145410955,0.164930373,0.182254136,0.216173843
249,0.000389474,0.02208031,0.026960306,0.031805452,0.037084807,0.042305872,0.047822408,0.053318538,0.059900157,0.066014566,0.072710171,0.078669079,0.087935746,0.097839303,0.110184573,0.119503088,0.129563242,0.147741646,0.166279599,0.185471118,0.218856514
250,-0.000166518,0.021796985,0.026212199,0.030646788,0.036231466,0.042320225,0.048672937,0.05336982,0.059816133,0.066815704,0.072011955,0.07881207,0.08955206,0.098558895,0.110761613,0.120396324,0.13196452,0.150489926,0.16970785,0.188558474,0.223688766
251,-0.000309072,0.021358663,0.026653659,0.031867847,0.037604216,0.043110862,0.049337,0.055761464,0.061751582,0.068271242,0.075837202,0.081203446,0.092151858,0.100719579,0.113576628,0.124040283,0.134789228,0.155113176,0.174757153,0.194703847,0.230361208
252,-0.001169815,0.023283305,0.027656181,0.033464499,0.038888592,0.04503867,0.050272916,0.057515316,0.063273579,0.071016014,0.076803155,0.08372353,0.093668528,0.104641572,0.117693961,0.128012165,0.139340967,0.159474224,0.180745915,0.200365931,0.237821207
253,-0.000754438,0.023228848,0.028403079,0.034380212,0.040588301,0.046425011,0.051949263,0.059429947,0.066063784,0.072475135,0.079530172,0.086220719,0.097585894,0.108596787,0.122516163,0.132558167,0.14392373,0.165451303,0.186991096,0.207097694,0.247210935
254,-0.001168472,0.023340881,0.029608497,0.034936454,0.040774502,0.047246452,0.053596139,0.060643502,0.06793195,0.075386807,0.08272285,0.088494964,0.100506991,0.111547731,0.123941787,0.13615334,0.148744986,0.171865583,0.194116816,0.21508801,0.256927431
255,0.000757333,0.025220847,0.03134707,0.037779741,0.044020552,0.050315525,0.057125084,0.064961284,0.071854383,0.079500079,0.087383926,0.093449898,0.105599269,0.116908506,0.1317776,0.143400967,0.156141117,0.178906634,0.202167198,0.223782659,0.268218666
256,5.47E-05,0.026257819,0.032067291,0.039327573,0.045972984,0.052471433,0.059646055,0.06685701,0.073938288,0.082549319,0.090596199,0.097220004,0.109124161,0.121416383,0.135663047,0.14767392,0.161194727,0.185667843,0.210477963,0.233547628,0.278752953
257,0.000887163,0.028999364,0.035082448,0.041992389,0.048679367,0.055337958,0.064005084,0.070720963,0.078492761,0.087183908,0.094230935,0.102620326,0.115825824,0.127663255,0.142855197,0.155746445,0.170008153,0.194424406,0.220061451,0.244644493,0.291662961
258,0.000532594,0.031396125,0.03652136,0.044399694,0.050704304,0.058338929,0.066493593,0.073731698,0.082175761,0.090335101,0.099095806,0.106233016,0.119410589,0.133362323,0.147955552,0.161362588,0.17626217,0.201480895,0.230306208,0.255020678,0.304248959
259,5.28E-05,0.031918604,0.038442217,0.046069484,0.053264868,0.060165647,0.068517715,0.076706126,0.085344635,0.093924731,0.102799043,0.110391364,0.124097154,0.138115645,0.153973103,0.167372212,0.183079019,0.209390402,0.237693116,0.264490724,0.317484468
260,-4.28E-05,0.033991713,0.039343078,0.047385093,0.055472061,0.06361866,0.071393758,0.080126822,0.088793166,0.097384565,0.106498666,0.114595093,0.128137738,0.143094599,0.159294844,0.17420581,0.18980293,0.217140749,0.246368438,0.274635196,0.32873416
261,0.000210452,0.035571873,0.043060008,0.051213007,0.058340587,0.067663454,0.074696608,0.083579004,0.092953876,0.102579676,0.111436002,0.119426981,0.133832097,0.148826987,0.165967628,0.17990166,0.196089149,0.225121677,0.256082624,0.284472525,0.341590822
262,5.03E-05,0.03691534,0.04506414,0.053298287,0.061189827,0.069689371,0.07741528,0.086917922,0.095439397,0.105371282,0.113688037,0.122553609,0.138128236,0.153758168,0.171325147,0.185830414,0.202729628,0.231958956,0.263195425,0.292827278,0.351037324
263,-0.001372013,0.038143352,0.045309473,0.05399942,0.062243342,0.071101345,0.079229653,0.08875493,0.097845107,0.107161529,0.117466331,0.125084445,0.14084065,0.156703621,0.174936652,0.19036819,0.208382323,0.237678081,0.269050181,0.300049871,0.359638333
264,0.001005176,0.041631639,0.049125843,0.057865493,0.066022255,0.074206576,0.08324632,0.092921712,0.102629311,0.112741686,0.121318817,0.130105197,0.146942347,0.161496714,0.179982871,0.19591099,0.212738097,0.243435592,0.27516529,0.307450116,0.369022548
265,0.000472391,0.044691302,0.052367106,0.060833294,0.069366761,0.077761851,0.086357191,0.097238138,0.105739288,0.116061866,0.125327855,0.133422121,0.149853081,0.166752368,0.184878513,0.200860307,0.21814245,0.248844132,0.281889886,0.313005924,0.375962347
266,-0.000623818,0.044940133,0.053271305,0.060904648,0.069825634,0.078429431,0.087345243,0.096276134,0.106597684,0.117176667,0.125509873,0.135006622,0.152030304,0.167453051,0.18661654,0.201898366,0.219324648,0.252163798,0.283539087,0.316530198,0.379971296
267,-0.000275443,0.047219295,0.054549303,0.064499408,0.072493732,0.080048352,0.089667141,0.098651998,0.109309606,0.118005201,0.128187358,0.137452275,0.154170781,0.170513868,0.189093232,0.205306977,0.222667754,0.255388945,0.288554221,0.320741832,0.383817375
268,-4.40E-05,0.048162282,0.05650235,0.065086514,0.07322894,0.082939617,0.091411158,0.10200505,0.110526398,0.12089511,0.129917875,0.138244167,0.15630433,0.172805801,0.19163917,0.207922891,0.225834683,0.258075178,0.291047275,0.323134035,0.387120813
269,-0.000258731,0.050417848,0.058972105,0.067883886,0.075139701,0.084574841,0.093562491,0.103425302,0.11350666,0.122859418,0.132994667,0.142798513,0.158965677,0.174580246,0.193931118,0.210470811,0.227537468,0.261135519,0.294334173,0.326873243,0.390765816
270,-0.000388426,0.05114821,0.060113944,0.068290755,0.077869363,0.086311243,0.094914198,0.105107345,0.11471381,0.124863878,0.133912459,0.143148229,0.161050946,0.177227035,0.19608359,0.212616399,0.230124965,0.262894183,0.296764404,0.328617215,0.393636406
271,-2.25E-05,0.053567149,0.061834011,0.070940383,0.078573093,0.088776872,0.096706949,0.106868625,0.116261631,0.126265183,0.136326641,0.145074308,0.161514297,0.178557307,0.197314024,0.213635191,0.231140092,0.264332563,0.298485428,0.331404626,0.394076228
272,0.000271862,0.056406688,0.063512042,0.072573543,0.081241332,0.089535899,0.097931728,0.107139796,0.118631512,0.12778917,0.136756957,0.145834327,0.163240954,0.178948492,0.197461516,0.21423617,0.232120171,0.264781833,0.297925115,0.330878466,0.395277917
273,0.000318411,0.055764407,0.065013595,0.073958419,0.081234001,0.089690343,0.098542169,0.10808821,0.117807113,0.127065033,0.136092082,0.145500511,0.163025037,0.178889126,0.19705388,0.21293582,0.231304824,0.261877626,0.29579702,0.327941209,0.390327036
274,0.000498513,0.057915214,0.065271005,0.073358782,0.08125747,0.091323085,0.098464258,0.108160563,0.116773538,0.126534447,0.136163116,0.144990847,0.162152618,0.177467614,0.194526002,0.210099995,0.227572173,0.258772403,0.292096287,0.323671728,0.38582772
275,-0.001229808,0.058519572,0.067461491,0.074173316,0.082704745,0.089602038,0.098195136,0.107121378,0.116465718,0.125160128,0.135024712,0.142393827,0.159273773,0.173334464,0.193072975,0.207409859,0.223448411,0.254588068,0.285753012,0.31545338,0.37643376
276,0.000129863,0.061676804,0.067766473,0.075249426,0.082539022,0.09104564,0.098849304,0.107542567,0.116010808,0.124975942,0.133713037,0.141930684,0.156937107,0.1725941,0.188515768,0.203676507,0.220394179,0.249610961,0.279644668,0.309091359,0.367158562
277,-0.001132535,0.060170878,0.066799767,0.073808149,0.081480943,0.090379432,0.096504435,0.104720071,0.114164591,0.120725364,0.130220264,0.138221964,0.153204292,0.16681914,0.183483109,0.197488159,0.212211177,0.241417527,0.271388173,0.299170822,0.355571628
278,0.00051795,0.06063734,0.066495493,0.074971728,0.080751881,0.08862675,0.096896447,0.103628047,0.111746334,0.11939764,0.127765164,0.135803163,0.149758026,0.163550586,0.179325908,0.193100199,0.207976162,0.234848708,0.262791127,0.289644003,0.344206631
279,-0.000384702,0.0591795,0.065372489,0.07297121,0.080082491,0.086642489,0.094010413,0.101564892,0.108685248,0.117363378,0.125301361,0.131750777,0.146830574,0.159554586,0.174404502,0.187119961,0.201546475,0.22714293,0.255024821,0.28137216,0.332545251
280,-0.000143126,0.058198847,0.064313076,0.071555831,0.077820122,0.084392615,0.090416826,0.098573774,0.106125258,0.113497049,0.121473007,0.12773484,0.140887737,0.154267415,0.169347912,0.180704981,0.195503369,0.220231459,0.246993497,0.272166699,0.321873874
281,0.000533294,0.057117939,0.063607961,0.07097742,0.077192001,0.083330832,0.089212038,0.097236194,0.104471609,0.111860491,0.1189069,0.126353487,0.139097318,0.152515635,0.16599749,0.178019345,0.19112587,0.216374368,0.242177174,0.266123533,0.314000696
282,-0.001128455,0.056099214,0.06086915,0.067313328,0.075131424,0.080916084,0.086035788,0.093658216,0.101919442,0.108787894,0.115237296,0.122310996,0.135046288,0.147763401,0.161620751,0.173644856,0.186430484,0.21112816,0.236139536,0.260183781,0.307113111
283,-0.000379892,0.054607596,0.060921118,0.066980824,0.072644748,0.079769433,0.08498919,0.092341177,0.099681512,0.106980845,0.112781189,0.119863965,0.134171695,0.146059603,0.159105867,0.170689628,0.184412137,0.208301395,0.232216209,0.255721599,0.302659601
284,-0.000511309,0.052052934,0.056962375,0.064129524,0.070253499,0.076288745,0.081366539,0.088901758,0.095359199,0.104002543,0.109708659,0.116883464,0.130249158,0.14187707,0.155727297,0.166933596,0.180912748,0.204517856,0.228570476,0.252664447,0.298397273
285,-0.001230582,0.04774563,0.054761354,0.060454801,0.066283941,0.072325282,0.07934925,0.085055649,0.093134396,0.100333422,0.106727742,0.115717515,0.12683031,0.138108924,0.152887836,0.163974926,0.177205667,0.200479895,0.226335526,0.248651132,0.296542317
286,-0.000523513,0.045190424,0.049967952,0.055879768,0.061980076,0.06852632,0.075854212,0.083273418,0.089042187,0.096859597,0.104211249,0.110917777,0.123662986,0.135313839,0.148816228,0.161596373,0.174566582,0.197263658,0.222902224,0.246705458,0.294464648
287,-0.000793405,0.040191088,0.045488659,0.052357908,0.057834916,0.063289478,0.070789263,0.077727266,0.085043997,0.092355266,0.100226104,0.107396953,0.120531842,0.132016227,0.145189002,0.158171475,0.17119278,0.195299462,0.220182896,0.243472725,0.291162163
288,6.18E-05,0.036139492,0.042926054,0.048998263,0.055805467,0.062323984,0.068583369,0.075663596,0.082404561,0.089784548,0.097684205,0.105128914,0.117890373,0.12981993,0.145061404,0.1571334,0.169124126,0.194877669,0.219681919,0.245009258,0.291180968
289,-0.000680578,0.031775065,0.036900572,0.04474714,0.051441006,0.056882191,0.064013213,0.070680566,0.078828365,0.085960403,0.094346017,0.10151162,0.114392996,0.126581669,0.141055778,0.154223993,0.167756304,0.19139339,0.218401581,0.242605358,0.290544003
290,0.001089456,0.029400429,0.035800125,0.04397168,0.048942745,0.057028491,0.06260851,0.069710128,0.077027559,0.085449025,0.092335537,0.101055399,0.113713123,0.126968518,0.141957492,0.153290227,0.16700998,0.192952588,0.219043925,0.244950056,0.294348359
291,-0.000195085,0.024367208,0.030549102,0.036816489,0.044522945,0.050866812,0.057660528,0.065151468,0.074116759,0.081468329,0.087389588,0.096589401,0.111333028,0.124229007,0.138678893,0.151606202,0.165169388,0.191035435,0.217245415,0.242828831,0.293323726
292,-0.000998154,0.019014515,0.025850441,0.033457842,0.039370339,0.046146166,0.053317133,0.060874153,0.069359958,0.076918498,0.08455427,0.092566714,0.106156424,0.1195805,0.135157302,0.147718847,0.162368581,0.188171923,0.215447605,0.241680101,0.293530881
293,0.000413311,0.017098183,0.023170931,0.030537438,0.037581354,0.044659372,0.051360585,0.05873831,0.066695862,0.07561975,0.083084464,0.091183446,0.104388908,0.118992791,0.132905155,0.146487758,0.161568359,0.186469704,0.214604005,0.239832476,0.292649955
294,-0.000791337,0.013700248,0.019749476,0.027593561,0.032772746,0.040324569,0.048740093,0.055242319,0.064208806,0.073382072,0.079537854,0.088828832,0.10228011,0.11655587,0.130666807,0.143054441,0.159837782,0.184631616,0.213390261,0.239442512,0.291184992
295,0.000701195,0.012381647,0.017747276,0.025910916,0.032823384,0.038947113,0.047129583,0.054613292,0.063756123,0.072037168,0.07822863,0.086765341,0.10084533,0.114475742,0.129978254,0.143086791,0.157751918,0.183163941,0.211814195,0.237897173,0.290578932
296,-0.000902637,0.009857803,0.016489154,0.022503084,0.029056847,0.036663827,0.045673437,0.052506253,0.059909131,0.06740991,0.076358974,0.083722398,0.099023908,0.111043319,0.127198026,0.139161691,0.154318526,0.179313153,0.209038273,0.234106734,0.287795991
297,0.00030222,0.008702708,0.014135395,0.020943929,0.027880751,0.036397457,0.043580178,0.049961388,0.058055677,0.066396132,0.074247696,0.082562879,0.096057318,0.109550722,0.125181824,0.137886271,0.151944414,0.177870333,0.204721779,0.232244104,0.284004331
298,1.57E-05,0.006812681,0.013318649,0.020529211,0.027297823,0.033966072,0.042220846,0.0488877,0.057707205,0.064781308,0.071708351,0.080396533,0.093614705,0.106027305,0.120772161,0.134395599,0.148056299,0.175038904,0.201684758,0.230520114,0.280982763
299,0.00085417,0.006212198,0.013039807,0.020781677,0.026574368,0.033650775,0.04114439,0.048700619,0.0564043,0.064178258,0.071303025,0.0784918,0.091790862,0.105036557,0.119908825,0.13204132,0.14732863,0.171589568,0.200364664,0.225876793,0.276639611
300,0.000876918,0.004966321,0.012276506,0.018891776,0.025482452,0.03218478,0.039482731,0.046436243,0.055271305,0.062509164,0.06996645,0.076497756,0.090252019,0.103854299,0.117636062,0.130905137,0.14359501,0.169321194,0.19616589,0.221430138,0.270782262
301,0.000597186,0.005985643,0.010968745,0.017781468,0.024646791,0.030709129,0.038095735,0.045080509,0.052114923,0.060634956,0.067761689,0.07497748,0.087735854,0.10101705,0.115212053,0.127229184,0.140800342,0.166148573,0.19261393,0.217149451,0.266339243
302,-0.000475162,0.002866812,0.009374066,0.016724592,0.023150973,0.028672276,0.035352029,0.042087521,0.049410548,0.057853103,0.065571316,0.072859116,0.085254811,0.097674474,0.111444101,0.124579378,0.137304768,0.161592662,0.187926099,0.210882247,0.259526819
303,-0.000435029,0.003480011,0.008707621,0.015259118,0.021650357,0.028627399,0.035628181,0.042084157,0.049019013,0.055984057,0.063174769,0.070369668,0.083260186,0.094475508,0.109215461,0.120636404,0.133484244,0.15772824,0.182394475,0.204595268,0.252291948
304,-0.00107258,0.001806451,0.007177997,0.014352196,0.01988858,0.025471279,0.032322153,0.039138138,0.046500634,0.053402778,0.059204716,0.066059649,0.079176873,0.089738846,0.103865899,0.114414252,0.127307162,0.150540561,0.17565383,0.198312327,0.24325271
305,0.000620645,0.001915041,0.008241784,0.014035391,0.01996945,0.026056927,0.031031471,0.037754949,0.045520365,0.051663265,0.058332089,0.063565381,0.07629402,0.087265074,0.100772463,0.111351296,0.122738972,0.145722508,0.167835236,0.188984573,0.232693642
306,0.000492682,0.002947598,0.008427922,0.012199691,0.018157266,0.024379473,0.029899713,0.035179839,0.042195171,0.048983023,0.054706592,0.060716998,0.07165657,0.08258611,0.094210193,0.105741605,0.116416201,0.135254279,0.158509404,0.180531442,0.221512601
