Wavelength (nm),H2O,prot2uM,mef_1,mef_1-2,mef_2,mef_2-2,mef_3,mef_3-2,mef_4,mef_4-2,mef_5,mef_5-2,mef_6,mef_6-2,mef_7,mef_7-2,mef_8,mef_8-2,mef_9,mef_9-2,mef_10,mef_10-2,mef_12,mef_12-2,mef_14,mef_14-2,mef_16,mef_16,mef_18,mef_18-2,mef_20,mef_20-2,mef_24,mef_24,mef_28,mef_28-2,mef_32,mef_32-2,mef_40,mef_40-2
304,-0.001684546,-0.000799347,0.004401278,0.005254463,0.010773448,0.010995506,0.015663572,0.016177367,0.021268915,0.021728698,0.027930243,0.026521865,0.032466654,0.031431772,0.037889771,0.037861642,0.04402459,0.04397466,0.049807899,0.049349934,0.054990634,0.055280481,0.067510359,0.065271005,0.077204645,0.076863341,0.086851485,0.086851485,0.099690109,0.098044291,0.108609915,0.108367659,0.128842473,0.128842473,0.150769427,0.150595143,0.172483265,0.173029989,0.212083668,0.212059498
305,-0.001539657,-0.000656489,0.005315411,0.004830528,0.008925296,0.010193861,0.014629929,0.014260755,0.018747641,0.019424485,0.02519539,0.025367752,0.030205777,0.030041579,0.035676684,0.035940081,0.041758325,0.040498495,0.046240862,0.046461482,0.05336057,0.052391347,0.062954739,0.064336583,0.073539346,0.073631279,0.085096397,0.085096397,0.095416173,0.095555082,0.105831593,0.106756598,0.127108976,0.127108976,0.147391394,0.147006914,0.167337388,0.168459609,0.207767904,0.207937107
306,-0.000848179,-0.001323189,0.005709211,0.004218453,0.009603111,0.010168421,0.015497942,0.013758412,0.020367032,0.018862119,0.024951065,0.024530806,0.03017664,0.029948995,0.035367668,0.03581747,0.040837746,0.040890187,0.046573531,0.045962423,0.051772177,0.051801339,0.062915929,0.063645244,0.074291036,0.073625147,0.084522665,0.084522665,0.096045114,0.094745263,0.10661307,0.105952531,0.126386315,0.126386315,0.148205102,0.147212312,0.168178335,0.168912992,0.208541244,0.208556265
307,-6.59E-05,-0.001105734,0.004799982,0.00392175,0.010492203,0.009363909,0.013816797,0.014882309,0.018098349,0.019699713,0.025133342,0.024121406,0.03083967,0.029408932,0.037155803,0.035376206,0.042251773,0.040077206,0.046507202,0.046902105,0.053017952,0.052486621,0.064112999,0.064572148,0.074920662,0.073942676,0.0860148,0.0860148,0.097128116,0.095808439,0.107767344,0.10754104,0.12832123,0.12832123,0.151236564,0.150046021,0.170218572,0.170337677,0.212702826,0.212329805
308,-0.000426288,-0.000768082,0.004925058,0.004241691,0.009367215,0.009693577,0.014511208,0.013777195,0.019440025,0.020173293,0.024810797,0.025233494,0.030544797,0.030006491,0.036127817,0.035707626,0.042451449,0.04210398,0.046699796,0.047264781,0.052308965,0.05263545,0.065094002,0.064091004,0.076061815,0.076013155,0.088265061,0.088265061,0.098792493,0.098575883,0.110157415,0.109502189,0.131392434,0.131392434,0.152459994,0.152884185,0.173688024,0.175005004,0.215280175,0.216040075
309,0.000467027,-0.00017987,0.005534119,0.006224619,0.011053999,0.010494617,0.016315682,0.016371053,0.020771194,0.021473996,0.026596218,0.025792614,0.031459685,0.032736178,0.038134392,0.03825913,0.043392509,0.043132845,0.049892068,0.048815452,0.05588901,0.055738416,0.067210935,0.068203755,0.079344682,0.078915842,0.092288956,0.092288956,0.103629954,0.102875345,0.114509195,0.114674538,0.136213377,0.136213377,0.159487352,0.159226149,0.182029814,0.181469649,0.226620257,0.225914896
310,-0.002341482,-0.000777849,0.002963939,0.004436713,0.008695367,0.008005308,0.014872211,0.014070015,0.018466964,0.019375168,0.025769511,0.026844004,0.031308424,0.030049486,0.036057383,0.037774771,0.043236952,0.042129964,0.049445242,0.049270477,0.055087246,0.054815918,0.068269186,0.067748286,0.080253981,0.080114245,0.091510184,0.091510184,0.102885641,0.103538379,0.116461963,0.11517857,0.138421089,0.138421089,0.163020372,0.161757097,0.186958045,0.186529666,0.229375199,0.231140167
311,-0.002362543,-0.000330076,0.003981779,0.004634491,0.008618786,0.008361812,0.0149678,0.013840607,0.01995804,0.0204462,0.026616916,0.025808299,0.031703327,0.031794366,0.03840401,0.038484585,0.044501893,0.043992106,0.0511907,0.050120275,0.057287622,0.056458745,0.071179956,0.070927553,0.08181265,0.082408972,0.09369345,0.09369345,0.108257935,0.107128367,0.118192442,0.120387308,0.141797006,0.141797006,0.168336734,0.166248322,0.191614062,0.191316411,0.238069519,0.237863869
312,-0.001793296,-0.001616208,0.004396885,0.004369037,0.011021393,0.009608086,0.014702141,0.016231269,0.020541206,0.021397332,0.026672596,0.027369829,0.032808505,0.033153839,0.039841361,0.039351579,0.046699852,0.045084845,0.052368157,0.052878261,0.059554242,0.058539417,0.072651021,0.071860678,0.084240384,0.085857242,0.097206175,0.097206175,0.111370996,0.110064387,0.123789474,0.122624323,0.147793382,0.147793382,0.173155472,0.172214404,0.197760478,0.197808683,0.245848626,0.245730415
313,-0.002369339,-0.000347665,0.004686848,0.00470336,0.009087355,0.008148058,0.015052235,0.014668779,0.021229636,0.020654339,0.027766906,0.027734896,0.034307789,0.032064281,0.040952023,0.039392818,0.047380909,0.047275547,0.054513585,0.053669773,0.060360346,0.060438644,0.074078262,0.074484706,0.087328248,0.087903604,0.101735421,0.101735421,0.114275008,0.11326021,0.126367047,0.127690733,0.152813196,0.152813196,0.178434357,0.177944422,0.203250796,0.202886134,0.251674116,0.252325177
314,-0.001945419,-0.000495589,0.004033483,0.004675544,0.010961922,0.011136535,0.017021749,0.01735203,0.022620194,0.02392987,0.028752394,0.028527014,0.034670386,0.035538219,0.042130221,0.042437091,0.049867243,0.047427043,0.05592861,0.056757625,0.063012287,0.062043227,0.075877979,0.07522665,0.088241048,0.089196682,0.104709365,0.104709365,0.119129635,0.117591769,0.130041242,0.129894272,0.156813443,0.156813443,0.182967678,0.18175967,0.207433865,0.208606064,0.259445965,0.260173619
315,-0.001324737,-0.002295753,0.005770145,0.004420551,0.011597566,0.011599454,0.017550226,0.016931413,0.023077205,0.023434391,0.030070404,0.030376585,0.035803922,0.036591955,0.044138394,0.043388564,0.052687176,0.05166376,0.059768215,0.057688136,0.064755253,0.06608922,0.077534743,0.07933896,0.094249874,0.092978336,0.106444553,0.106444553,0.121930391,0.121363491,0.134778455,0.133688569,0.161681518,0.161681518,0.188379049,0.187428534,0.21454227,0.214424908,0.265520752,0.266187072
316,-0.000382892,2.10E-05,0.007647147,0.00674779,0.013943454,0.012615375,0.01839542,0.018887099,0.024916714,0.025859069,0.033940014,0.033094138,0.039787825,0.039895557,0.046814445,0.047583535,0.054766346,0.054485679,0.062001899,0.061250716,0.071090005,0.069909945,0.083726071,0.084218986,0.096730784,0.096585259,0.111866489,0.111866489,0.125425279,0.124193996,0.140224189,0.139931455,0.16669859,0.16669859,0.194331586,0.194337979,0.221856847,0.220500618,0.272746354,0.274276555
317,-0.001987938,-0.001896092,0.005033252,0.005329038,0.010374475,0.009958572,0.017528072,0.018237842,0.024851169,0.024225293,0.031642042,0.03100959,0.038481615,0.038986813,0.04550631,0.045912068,0.053885877,0.052554604,0.06129355,0.060757753,0.0691498,0.068801172,0.083423615,0.08285857,0.097000845,0.096322633,0.112137549,0.112137549,0.126418337,0.125879452,0.139418498,0.139691398,0.167679325,0.167679325,0.19381547,0.194409177,0.221779198,0.222146615,0.276421815,0.276109695
318,-0.001060392,-0.000663468,0.006587311,0.00566494,0.012860267,0.013116451,0.019422645,0.020779042,0.026935656,0.027904434,0.035420552,0.034256976,0.042838793,0.042134356,0.049850695,0.050266638,0.056827016,0.056682523,0.064400889,0.064392328,0.072616227,0.071526349,0.086667836,0.085787661,0.099993855,0.101249918,0.114703089,0.114703089,0.130713746,0.130623296,0.144148812,0.144961461,0.173026681,0.173026681,0.201136053,0.199519381,0.226987436,0.229995698,0.281978369,0.283388972
319,-0.000130342,0.000427251,0.007569354,0.006230921,0.015360076,0.015361202,0.0219368,0.022049071,0.03002416,0.030076895,0.037402581,0.03764848,0.045103338,0.045810744,0.052435301,0.051738437,0.059740741,0.060121585,0.067641281,0.067262858,0.077989943,0.075739495,0.090185836,0.089436747,0.104822874,0.103777334,0.119653121,0.119653121,0.135424465,0.134781495,0.149359644,0.148032889,0.176080912,0.176080912,0.20508273,0.203817651,0.233348221,0.233472198,0.287130445,0.288388968
320,-0.001206782,-0.000743533,0.006709222,0.007027356,0.01383072,0.014928763,0.022023637,0.02226433,0.028985584,0.02818937,0.037664685,0.03816605,0.044206686,0.045154549,0.052905541,0.052088421,0.060427457,0.060173199,0.068274729,0.068558417,0.076987438,0.077256382,0.092073515,0.090662189,0.105430611,0.106338523,0.12198294,0.12198294,0.136419088,0.136198074,0.149693564,0.15045321,0.177794278,0.177794278,0.207373098,0.206288502,0.2352954,0.234798923,0.28855297,0.290103406
321,-0.001757359,-0.000966489,0.008169767,0.007197972,0.014955341,0.01570568,0.023023348,0.023322007,0.031705696,0.030782869,0.039497416,0.039108142,0.04630214,0.047220912,0.055771321,0.055426974,0.062753133,0.063294992,0.069227934,0.071003847,0.07724268,0.079599567,0.094127588,0.094332762,0.107933693,0.107626565,0.122423053,0.122423053,0.138241723,0.138250053,0.152270109,0.152600423,0.180868417,0.180868417,0.209882781,0.20955348,0.237993434,0.237454727,0.292423189,0.292709172
322,-0.000130239,0.000888798,0.00714447,0.008611498,0.015225551,0.016251693,0.024389112,0.024316283,0.030926108,0.032602914,0.041001208,0.039648753,0.047908828,0.046714325,0.054925535,0.055666611,0.063157015,0.061735407,0.070918657,0.070814498,0.080061235,0.079305679,0.095194891,0.094385706,0.108856067,0.108692363,0.123930909,0.123930909,0.140059263,0.13953571,0.153614461,0.153898388,0.181778789,0.181778789,0.209512457,0.210637733,0.239011064,0.239146948,0.29377988,0.295263618
323,-0.001464795,0.000635681,0.006590964,0.006394552,0.015263032,0.015519403,0.024055598,0.021982245,0.030876467,0.03137403,0.038948528,0.039581995,0.04607898,0.046916667,0.053833421,0.054244079,0.061837502,0.062615596,0.069826886,0.069817461,0.076869763,0.079065904,0.093600184,0.092474394,0.107903324,0.10909228,0.12282414,0.12282414,0.13836953,0.138967291,0.152022734,0.152253822,0.181110516,0.181110516,0.210057885,0.209257245,0.237569198,0.238471866,0.29329133,0.293989033
324,-0.001876916,-0.000318332,0.007596592,0.006537247,0.014942347,0.014262601,0.022828422,0.022017999,0.030242853,0.028477315,0.037991017,0.036265347,0.045481272,0.044602972,0.052835077,0.05106356,0.06101191,0.062440235,0.069905996,0.068700917,0.076536499,0.077100046,0.092763133,0.091465384,0.106156528,0.106330156,0.122887246,0.122887246,0.136711285,0.13587229,0.151353777,0.151219487,0.179269657,0.179269657,0.20854196,0.206630126,0.236253873,0.23694557,0.291747123,0.290791869
325,-0.002302757,-0.000962305,0.005594398,0.006002099,0.013111115,0.012819874,0.019745573,0.020589925,0.028378069,0.029435551,0.035885282,0.03624925,0.044180263,0.043738697,0.051283821,0.051845703,0.058714159,0.060156368,0.066620626,0.067267358,0.073399484,0.075201221,0.089423612,0.09071622,0.105494864,0.104473949,0.118990883,0.118990883,0.134330019,0.133398116,0.14923425,0.147192299,0.177937403,0.177937403,0.206310272,0.206514329,0.234246954,0.233780548,0.287788302,0.288795561
326,-0.002080589,-0.0020152,0.006404009,0.005530527,0.013713338,0.014021221,0.020473307,0.02042916,0.028535666,0.028292634,0.034487844,0.034622725,0.042325504,0.043588106,0.050410636,0.049246933,0.058284394,0.05848714,0.067095123,0.06697128,0.073795542,0.074299082,0.088604242,0.087918118,0.103223674,0.103480816,0.118974984,0.118974984,0.132387906,0.132255912,0.146454826,0.145717114,0.174962714,0.174962714,0.202778056,0.20366703,0.231029823,0.230172679,0.285076469,0.28454569
327,-0.001902329,-0.000643721,0.0069638,0.00622987,0.01398807,0.014490973,0.021765331,0.022240162,0.03025165,0.028832609,0.034881528,0.034654122,0.04321339,0.042385831,0.049925987,0.050826363,0.057419077,0.059576422,0.066838652,0.065400928,0.073260956,0.073619291,0.087530799,0.086933449,0.102273196,0.10167411,0.117302701,0.117302701,0.130795986,0.129579216,0.144950077,0.14457342,0.172696412,0.172696412,0.201452211,0.20224154,0.2290539,0.228683457,0.281700999,0.282662571
328,-0.001906607,-0.001425683,0.005631162,0.006261804,0.012803691,0.013459126,0.021269513,0.020734267,0.026182339,0.027729377,0.033696763,0.034414563,0.041640073,0.041334104,0.049213883,0.048666596,0.057883654,0.056670461,0.0646476,0.064345077,0.071171515,0.071036801,0.085770816,0.086094804,0.100084879,0.098597191,0.112994261,0.112994261,0.128023088,0.127813011,0.141811892,0.141865477,0.168458387,0.168458387,0.196818337,0.196740463,0.223733693,0.223526582,0.277077943,0.276334316
329,-0.000330231,9.11E-05,0.006561083,0.006557535,0.013603789,0.01367762,0.019754188,0.020863501,0.027238533,0.027114442,0.035077479,0.034771807,0.041216876,0.041567627,0.048518512,0.049111608,0.055624153,0.056271147,0.0643645,0.062633775,0.06927187,0.069966324,0.084394977,0.08430931,0.097435035,0.098342665,0.112074144,0.112074144,0.126128674,0.126263291,0.140206635,0.140326053,0.164545909,0.164545909,0.193957701,0.193774581,0.219358668,0.219149128,0.271662593,0.272270411
330,-0.002345499,-0.002525842,0.005723322,0.005801073,0.014089828,0.013207545,0.019035663,0.020839982,0.027247271,0.027039282,0.034430873,0.035275429,0.040872127,0.040458944,0.047814954,0.048865654,0.055325788,0.053223226,0.062864378,0.061722815,0.068307869,0.068615653,0.082397766,0.083699107,0.095514089,0.096723765,0.110296182,0.110296182,0.123723589,0.123560958,0.13743408,0.136191875,0.161629796,0.161629796,0.187925533,0.188874796,0.213860124,0.213573471,0.263898343,0.263471037
331,-0.002384117,-0.002108978,0.006043622,0.004406273,0.013819496,0.013001103,0.01973054,0.019482067,0.027107084,0.02621888,0.032730121,0.032388248,0.03914012,0.039167997,0.046749003,0.046914361,0.05418044,0.054695759,0.061019387,0.061030172,0.068178162,0.066587098,0.081405975,0.081275478,0.095135883,0.092948258,0.106756471,0.106756471,0.119461916,0.119254336,0.133085966,0.130202726,0.157909811,0.157909811,0.182727471,0.183758199,0.207122341,0.207507908,0.257217705,0.257541418
332,-0.000563793,-0.001627659,0.006252297,0.006236225,0.014075657,0.012504183,0.019073475,0.020365484,0.027258433,0.026540879,0.034364074,0.032794967,0.04256333,0.041374478,0.047234677,0.048907485,0.053827912,0.054361474,0.062506206,0.061691694,0.068015769,0.068234771,0.080122463,0.080403663,0.093740247,0.093520656,0.10624247,0.10624247,0.116960108,0.118787065,0.131501958,0.127326071,0.153648526,0.153648526,0.177500725,0.178925127,0.201696575,0.201425612,0.246119678,0.248344377
333,-0.001244263,-0.000562293,0.006044462,0.004846888,0.014269743,0.012902719,0.021370901,0.020270951,0.02909532,0.028884949,0.035345118,0.034397416,0.042016115,0.040630993,0.047178894,0.047645755,0.053487446,0.054958612,0.061936516,0.06046069,0.067215621,0.066233709,0.079661071,0.078901529,0.090360627,0.090854079,0.103712082,0.103712082,0.114733771,0.11526116,0.126160815,0.125337571,0.148210302,0.148210302,0.170407698,0.169173002,0.193671778,0.194145069,0.23965399,0.237838477
334,-0.001971034,-0.001181071,0.007533611,0.005984383,0.013556302,0.011829969,0.020455534,0.019990157,0.028744595,0.028611114,0.034670554,0.03431695,0.041594602,0.042381924,0.047713127,0.047624148,0.053433195,0.05469241,0.059907168,0.059401542,0.064651988,0.066349439,0.077178545,0.077832974,0.087389998,0.087650351,0.098464392,0.098464392,0.112049922,0.110301152,0.120456956,0.120933652,0.141591489,0.141591489,0.162173182,0.16542767,0.186012328,0.184437022,0.226397604,0.22574304
335,-0.000912453,-0.001923101,0.00682412,0.006861146,0.014368839,0.015930947,0.022151485,0.021854337,0.029728785,0.030317236,0.035964124,0.035940193,0.042118527,0.042473428,0.049712393,0.048224874,0.054477755,0.055503123,0.060704701,0.061252236,0.066538937,0.065742977,0.078794599,0.077040508,0.086888485,0.086145304,0.098231874,0.098231874,0.106595367,0.10692776,0.11636585,0.118286245,0.138006657,0.138006657,0.157417223,0.158376113,0.176557943,0.177939355,0.216705054,0.215672925
336,-0.001873669,-0.001286386,0.006303562,0.007321977,0.014249359,0.014933291,0.020966994,0.0218165,0.029474057,0.029660046,0.036096059,0.035753269,0.042254426,0.041399989,0.048522595,0.04848488,0.054081827,0.051389869,0.05999992,0.062808022,0.06538856,0.064749576,0.075813033,0.073234849,0.084560998,0.084726557,0.093439721,0.093439721,0.104254849,0.101838566,0.111653939,0.1110624,0.129830256,0.129830256,0.14854756,0.147327647,0.167111024,0.166549817,0.20131886,0.202032059
337,-0.003316602,-0.001550542,0.005694681,0.007277356,0.014094535,0.012078917,0.01985514,0.020996442,0.028642662,0.027301654,0.034371108,0.034550935,0.040443402,0.039824564,0.046758372,0.044344358,0.050871614,0.051611867,0.055635482,0.054657325,0.06101048,0.061739493,0.071096838,0.070474453,0.078823462,0.07912802,0.0875054,0.0875054,0.093678132,0.095773093,0.104038455,0.103740349,0.120406196,0.120406196,0.138279796,0.139174461,0.153345212,0.154280037,0.186819837,0.184781686
338,-0.000252418,-0.000812111,0.007281173,0.006993788,0.014787301,0.015333339,0.020871133,0.022120513,0.026605796,0.028521623,0.034366511,0.034236334,0.039099075,0.040710956,0.04596743,0.04510469,0.049916547,0.049655363,0.054333895,0.053373098,0.05798538,0.059692621,0.066759855,0.066958383,0.07436949,0.07510449,0.082709916,0.082709916,0.089596532,0.089498773,0.097903125,0.096504241,0.114439622,0.114439622,0.127143845,0.128057256,0.142473385,0.143949792,0.170877159,0.171450213
339,-0.001357201,-0.001804948,0.005778381,0.005385227,0.011771264,0.013243491,0.018785724,0.017210908,0.025130024,0.024420245,0.030546686,0.031853333,0.035550438,0.036035165,0.042175658,0.039763257,0.044291582,0.044669155,0.048272632,0.047621835,0.052049432,0.051882077,0.060492229,0.061148312,0.066357918,0.066397153,0.072736152,0.072736152,0.080430672,0.079614744,0.086933382,0.087776914,0.099384137,0.099384137,0.113231219,0.115604438,0.126588211,0.126999587,0.151154801,0.153426722
340,-0.001883102,-0.000968297,0.004585934,0.004679809,0.009936562,0.011734908,0.016437721,0.016036762,0.020742711,0.021332642,0.024495063,0.027387336,0.030822691,0.031120172,0.034521449,0.036318,0.03940529,0.039731346,0.041671898,0.042409036,0.046899825,0.045997847,0.051635858,0.051772848,0.057923526,0.058330014,0.063828833,0.063828833,0.070253529,0.069260664,0.076001652,0.076443456,0.087667905,0.087667905,0.09997642,0.100093193,0.111366987,0.111367419,0.133617789,0.133308098
341,-0.002067501,0.000268287,0.003910074,0.005024112,0.009364703,0.009249738,0.012978485,0.015095464,0.01826079,0.018085124,0.023236249,0.020266909,0.026711794,0.025783191,0.028872473,0.02951739,0.032286823,0.032989223,0.036589447,0.036180794,0.038552672,0.037633799,0.044992324,0.044827465,0.050171498,0.049500998,0.054991338,0.054991338,0.060364988,0.059852261,0.063948542,0.064396113,0.075473614,0.075473614,0.085551679,0.085451357,0.096334197,0.095850527,0.114053838,0.11346367
342,-0.00296493,-0.0018481,0.000963197,0.001389086,0.006067851,0.006099273,0.008872664,0.010070968,0.014301711,0.012353336,0.016677408,0.016900139,0.019949745,0.018134674,0.023164133,0.023103112,0.025266334,0.027401067,0.028769294,0.028840825,0.031137109,0.030555157,0.035395388,0.036869518,0.041196696,0.040759292,0.044123292,0.044123292,0.048091341,0.050113477,0.054412141,0.052434426,0.061427657,0.061427657,0.070956446,0.070136353,0.077673741,0.081555836,0.096531883,0.096694529
