Wavelength (nm),H2O,prot_20uM,vel_1-1,vel_1-2,vel_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
286,0.000572224,0.210193187,0.235249251,0.235168099,0.235342875,0.259659052,0.260344416,0.260424197,0.284961134,0.284913302,0.285661042,0.310664594,0.308457017,0.309606314,0.336395949,0.336629659,0.335283965,0.360019624,0.358504385,0.358367145,0.38542375,0.385174513,0.383582801,0.408640117,0.40850094,0.408606827,0.433680654,0.433476657,0.434003443,0.459693223,0.458824307,0.45933041,0.506749213,0.507285178,0.506440043,0.553584218,0.554251552,0.554521442,0.600724816,0.60221678,0.601078212,0.648902059,0.64810729,0.647124052,0.698422849,0.695885718,0.696211755,0.788508117,0.788904131,0.786953747,0.87880826,0.880036056,0.877565324,0.971509635,0.968903482,0.970052362,1.060448885,1.059907317,1.059183359,1.148112416,1.15040338,1.152124524
287,-0.000110881,0.189573929,0.212750569,0.213178709,0.213693067,0.240096733,0.238969415,0.239294902,0.264105111,0.265286863,0.266229749,0.29071036,0.290240169,0.2892465,0.317324728,0.316351682,0.315780461,0.338316679,0.338428468,0.339124829,0.365789324,0.365288079,0.364092797,0.391610026,0.390052259,0.391048133,0.415820062,0.414681613,0.41509077,0.440801293,0.440840215,0.441498607,0.48768267,0.488838553,0.487769127,0.536379755,0.536947966,0.536313474,0.583916247,0.584106386,0.583980441,0.632536173,0.632138312,0.63278085,0.680541813,0.680070221,0.679059267,0.773033857,0.773802102,0.773332417,0.863026559,0.866581798,0.86582309,0.955813527,0.957886517,0.954198599,1.045690417,1.04878521,1.047494769,1.139079332,1.138195515,1.138610244
288,0.000831321,0.169897601,0.194777697,0.194638118,0.194528595,0.221457645,0.219953358,0.220767394,0.246816203,0.246953279,0.247728214,0.273564726,0.272586316,0.272017479,0.299755573,0.299355865,0.298915297,0.323194802,0.322539747,0.321854919,0.348704279,0.347804695,0.346647948,0.372585923,0.373330712,0.373373598,0.400130361,0.398912072,0.399771482,0.426528812,0.425464273,0.425330192,0.473887324,0.473376989,0.473537356,0.524218082,0.523504913,0.522747576,0.570770145,0.572576404,0.569285333,0.619028926,0.619760156,0.618752897,0.668782771,0.669543564,0.670013845,0.762527287,0.762714148,0.761321127,0.856690943,0.852064729,0.854998231,0.949509442,0.945360184,0.9480865,1.040726185,1.043525815,1.039747834,1.132477164,1.13371706,1.134582162
289,-0.00040984,0.151568696,0.176637635,0.177030906,0.17788434,0.203705266,0.204128727,0.203656554,0.230666921,0.229885459,0.230550617,0.25540787,0.256587416,0.256430656,0.284325898,0.283084154,0.284284115,0.30764252,0.30733934,0.308059365,0.333570242,0.334220171,0.33224985,0.360596329,0.35856846,0.360595763,0.386089087,0.384857923,0.385428816,0.412756145,0.411967188,0.411505818,0.461636663,0.462068528,0.460627466,0.510826767,0.51270324,0.510636449,0.562198997,0.561338008,0.559183598,0.609053433,0.609708011,0.608545423,0.659895241,0.659955978,0.65988785,0.755004942,0.753892422,0.754512727,0.848119795,0.848858297,0.849410117,0.943357348,0.94538182,0.944209635,1.03824532,1.03863883,1.036962032,1.133942962,1.13010931,1.130800366
290,-0.001408963,0.132482573,0.158529133,0.15853408,0.158632129,0.185498819,0.184737876,0.184899196,0.212416336,0.212389782,0.212356776,0.239254534,0.238147274,0.238384649,0.267253608,0.268100262,0.265939534,0.291752607,0.292112172,0.290413678,0.318002999,0.316992044,0.3167983,0.344408274,0.345287263,0.345141739,0.371614784,0.371599436,0.371030003,0.3981722,0.39844057,0.39787975,0.447815329,0.448169678,0.447939456,0.499139041,0.498711944,0.499100775,0.548657656,0.54901439,0.548082769,0.59804529,0.599298835,0.599813819,0.64874059,0.648869455,0.650852025,0.745186269,0.747536063,0.746599555,0.842661679,0.842644513,0.842453361,0.937159419,0.93685925,0.936277688,1.033760667,1.037507415,1.033036947,1.129710674,1.130218863,1.128281713
291,-0.000551642,0.111993305,0.138372243,0.138335392,0.138841897,0.166570783,0.166195035,0.166568622,0.194353983,0.194523409,0.1949687,0.220853224,0.220854819,0.219552428,0.248893216,0.249872878,0.248862922,0.274827123,0.27460891,0.274994016,0.302567452,0.302282602,0.30109334,0.327939153,0.327151239,0.327851027,0.354727328,0.355385423,0.355722278,0.384737164,0.382374436,0.383158445,0.434935808,0.432682216,0.432689339,0.485452414,0.484164476,0.484786749,0.536298811,0.535122097,0.534537017,0.588541329,0.588552415,0.587181211,0.639439702,0.637470841,0.638893127,0.738259256,0.736728609,0.737618625,0.836306632,0.834398687,0.835680723,0.932880521,0.931810916,0.931407929,1.029708862,1.030566573,1.02907443,1.12797308,1.128676534,1.128087401
292,0.000546797,0.093913451,0.11980959,0.120387822,0.119975597,0.148702905,0.147890851,0.149617314,0.176201463,0.17589955,0.17623657,0.203907356,0.204116881,0.202626392,0.232474074,0.232426629,0.232070655,0.257433653,0.257415682,0.258183807,0.28627947,0.285833567,0.284926415,0.311007619,0.312059373,0.312233836,0.339233905,0.338576675,0.340049505,0.369496733,0.367859006,0.367737174,0.419084042,0.419253826,0.418331951,0.470372737,0.470727354,0.470879734,0.523889422,0.523133814,0.522350013,0.574397326,0.575401604,0.574648798,0.627677977,0.626743376,0.627182663,0.727034152,0.728074014,0.726664662,0.825691223,0.826412499,0.82676214,0.925026357,0.924900591,0.926031828,1.024117112,1.024556279,1.024326563,1.122374535,1.122419357,1.121219397
293,-0.000910955,0.077901974,0.104093887,0.103538871,0.103528753,0.130838633,0.13232629,0.131141856,0.159948394,0.159811109,0.159551188,0.187451333,0.187266707,0.185422629,0.21479544,0.215549007,0.216005072,0.241217598,0.241141409,0.242106021,0.269991428,0.26978296,0.269417256,0.297756404,0.296533972,0.295717478,0.324166894,0.324232966,0.323771566,0.352546841,0.351319015,0.35238567,0.403877944,0.40321362,0.404129982,0.45716539,0.45792982,0.458040834,0.509483159,0.509533465,0.509438932,0.562988579,0.56307286,0.562916517,0.615559936,0.614195287,0.615653634,0.715178788,0.71488601,0.715943694,0.816761971,0.816239595,0.818723679,0.917825937,0.915954769,0.916977167,1.015674472,1.016908765,1.017841339,1.121020198,1.116631746,1.117562294
294,-0.000412064,0.063843042,0.090178572,0.090278976,0.089751132,0.118904926,0.118043013,0.118291952,0.145853698,0.145411596,0.145947918,0.173702359,0.173377216,0.173079312,0.202573225,0.201631591,0.203111276,0.229371518,0.2275953,0.22881873,0.255420774,0.256715447,0.255800486,0.283282012,0.283464938,0.282429665,0.31067127,0.310441852,0.311089695,0.339895606,0.338653773,0.338148326,0.391304225,0.391245127,0.390528441,0.445127994,0.444820166,0.445057899,0.498431891,0.496893436,0.496991068,0.549531639,0.549741507,0.550133348,0.604341984,0.603084207,0.604226351,0.706199646,0.705469072,0.704696,0.807450473,0.807573855,0.808011055,0.907468081,0.908257246,0.906402886,1.007920265,1.010627627,1.007195115,1.109497905,1.108105659,1.110820413
295,-0.001145185,0.051987775,0.077256657,0.078521945,0.078726292,0.106279038,0.105806097,0.106813572,0.133111358,0.134057894,0.134788871,0.161762595,0.161216125,0.160777152,0.188804135,0.191433132,0.191029653,0.215308175,0.215378434,0.215148032,0.244065076,0.243187234,0.24231495,0.270674408,0.270381898,0.270214707,0.297448009,0.297887087,0.298120558,0.327013999,0.326259583,0.326995105,0.378962934,0.378742963,0.376876235,0.430865049,0.433828354,0.432307094,0.484198868,0.484800756,0.483833164,0.53681463,0.537275016,0.536913455,0.590746164,0.591753483,0.590217531,0.693601668,0.691917956,0.692701578,0.794954002,0.795925558,0.797402799,0.89650631,0.895644784,0.897706926,0.996620715,0.998543382,0.995598137,1.099045277,1.098861814,1.097126842
296,-0.001342801,0.042457331,0.068425156,0.068764865,0.069139481,0.097164929,0.096272647,0.095077202,0.123595782,0.123543724,0.123698153,0.150310516,0.149563104,0.149236471,0.177585393,0.179824933,0.17939961,0.203566089,0.204411447,0.204315931,0.231877402,0.23024793,0.231208503,0.257910281,0.258057743,0.257642746,0.285666585,0.285293847,0.285739809,0.313097954,0.313644558,0.313415021,0.365454197,0.365482569,0.365003973,0.417818278,0.418124765,0.418449551,0.472762078,0.471529752,0.471503913,0.524087548,0.525732935,0.523046613,0.576860666,0.57708621,0.577197909,0.679105938,0.680901647,0.679256499,0.782270432,0.781093061,0.781947613,0.882402957,0.883978665,0.882597268,0.982900024,0.986457348,0.980971634,1.084153295,1.084103346,1.088295698
297,0.000912947,0.03448109,0.059773684,0.060217116,0.060883027,0.087300681,0.087415449,0.087236404,0.112807706,0.113355205,0.113641933,0.140372977,0.139006645,0.139288947,0.168874994,0.16959621,0.168861806,0.193262309,0.193218276,0.193569988,0.22027801,0.219587624,0.220826492,0.247617587,0.246299192,0.246502072,0.274573475,0.274119258,0.273842275,0.302512825,0.301972926,0.301851034,0.354520351,0.353394181,0.35243693,0.40577063,0.4055942,0.405852944,0.459840536,0.458838999,0.458425164,0.508977473,0.512427807,0.509672105,0.564631701,0.563224793,0.563054979,0.664828539,0.663713574,0.665806532,0.766346574,0.768124282,0.766502261,0.867208719,0.867205441,0.867689252,0.967507422,0.969427884,0.967589676,1.066907644,1.067872643,1.069770813
298,-0.000480281,0.028591344,0.053499125,0.054705858,0.052890249,0.080965891,0.079898909,0.08085078,0.106191665,0.10631571,0.106206968,0.133252084,0.132490128,0.131069467,0.159889028,0.161367163,0.160585314,0.185757354,0.184024096,0.185448617,0.211134553,0.212567285,0.210721582,0.237342402,0.237994418,0.237993568,0.265198708,0.263513148,0.265857875,0.293810934,0.291002363,0.290650129,0.343813896,0.342665166,0.341989815,0.393576771,0.39340809,0.39314571,0.447638929,0.447073966,0.446378857,0.499233037,0.497785777,0.498088956,0.551080942,0.550571203,0.549817979,0.651530623,0.650329948,0.652433932,0.750729084,0.752090514,0.754150689,0.851969779,0.848567009,0.850516737,0.951381683,0.950838268,0.949455261,1.052672625,1.052497506,1.054068685
299,0.000746182,0.025062803,0.049566772,0.050253823,0.049636878,0.076024346,0.075640701,0.075865835,0.102463871,0.10184639,0.101982258,0.127619565,0.127241984,0.126813993,0.155456647,0.155134484,0.155459657,0.178726032,0.179082736,0.1799227,0.205675378,0.204762474,0.20496054,0.231082395,0.231797099,0.231271014,0.257639319,0.25722456,0.257923216,0.285173327,0.284180313,0.283021778,0.333208323,0.334371507,0.335159779,0.385816544,0.385907948,0.385424942,0.437871128,0.436791837,0.437494993,0.488785029,0.488467217,0.488468677,0.539131641,0.540254235,0.541898251,0.640308142,0.638076782,0.638753653,0.738966346,0.738980711,0.739879787,0.83811748,0.837776244,0.836088836,0.934474349,0.935906947,0.93416369,1.036000967,1.032731175,1.03234899
300,0.000512378,0.020952595,0.045095555,0.045143202,0.044275559,0.069842391,0.069896445,0.071367122,0.0961233,0.096451774,0.096417613,0.122694641,0.121429086,0.121729717,0.149454191,0.149830967,0.149588227,0.173275903,0.172216639,0.172427818,0.197898537,0.198739842,0.199163079,0.224370986,0.22508499,0.223800555,0.250457764,0.250124157,0.249168798,0.277271032,0.27683717,0.276547223,0.326355219,0.325861424,0.325312376,0.375435561,0.376821518,0.376152366,0.427623093,0.426684737,0.426021099,0.476931572,0.478089213,0.476841599,0.529220402,0.528322876,0.528846979,0.626505554,0.626523852,0.627665281,0.725134432,0.726719201,0.724612653,0.823385119,0.820950925,0.820483804,0.917135239,0.919082403,0.918435097,1.012467504,1.015073895,1.017836452
301,0.000147938,0.017595053,0.041701246,0.041364882,0.041155599,0.067345098,0.067778878,0.067862816,0.092125297,0.092811242,0.091314331,0.119171292,0.117581964,0.116902068,0.145985082,0.145042285,0.145952329,0.16801171,0.168316796,0.167613939,0.194163889,0.194122925,0.192874536,0.219543457,0.21927245,0.220529094,0.244566202,0.244349867,0.245553091,0.271901935,0.271266103,0.270810992,0.32081002,0.319755048,0.317417771,0.369879812,0.369172871,0.369754911,0.419799507,0.419510156,0.419391602,0.469192237,0.469513416,0.469189644,0.519658506,0.518235564,0.519148469,0.613674283,0.613804638,0.615132451,0.710513651,0.710345864,0.712354124,0.806801438,0.804789603,0.806441486,0.898955584,0.900296807,0.89969182,0.997638702,0.995982409,1.000847697
302,-0.000236896,0.013340271,0.037826423,0.03771615,0.037871074,0.063230574,0.064163521,0.064043544,0.087647408,0.088648371,0.088051163,0.113780201,0.112372093,0.112658605,0.139337048,0.139375359,0.140789315,0.163447499,0.162502006,0.162931681,0.187810481,0.186861783,0.188012257,0.212838456,0.213202104,0.212840349,0.238518313,0.238237172,0.239481196,0.264793962,0.263445169,0.263866305,0.31270507,0.311117977,0.31173867,0.358807832,0.359785289,0.360658556,0.409787238,0.410117984,0.408872902,0.457236737,0.458040744,0.456396729,0.506796658,0.507748842,0.508098722,0.60108,0.599232197,0.599155068,0.694139242,0.695678651,0.69383049,0.787223101,0.787063897,0.787047386,0.880178928,0.881473005,0.880226791,0.975683868,0.976185203,0.974714339
303,-0.000686264,0.010856674,0.03435225,0.034564696,0.035596009,0.060250122,0.059042618,0.058876876,0.084525652,0.084307492,0.08401791,0.108854771,0.108866982,0.108969033,0.135032758,0.136266902,0.134321168,0.157585189,0.158637658,0.158753261,0.18210426,0.182513475,0.182071984,0.205926642,0.206367299,0.206645414,0.231332868,0.231470168,0.230966553,0.257797748,0.255665511,0.254769981,0.303750366,0.302997738,0.302832186,0.350524187,0.350459129,0.349160999,0.399033368,0.399118692,0.397741526,0.44447732,0.445493281,0.44492957,0.491633833,0.493140757,0.494104713,0.58457166,0.583175302,0.58421278,0.675699353,0.676876128,0.676799059,0.767255366,0.766728044,0.765657961,0.855433703,0.859692156,0.857949019,0.949010491,0.949097097,0.94943738
304,0.000376001,0.011054291,0.033497911,0.034274708,0.033849083,0.05717339,0.056787215,0.057064299,0.081131861,0.080818631,0.080579512,0.10521324,0.104160473,0.10308928,0.12947388,0.129881293,0.129539669,0.150873065,0.151368633,0.151584223,0.175011203,0.174869657,0.1747251,0.198134422,0.197817206,0.198147744,0.222914249,0.222186849,0.222025305,0.247315273,0.246522397,0.245063737,0.291796386,0.29070884,0.291137725,0.336627007,0.33726868,0.336572409,0.383886486,0.38390404,0.381770432,0.427644581,0.428607911,0.429166555,0.475669205,0.475602627,0.475287587,0.563237071,0.562981069,0.563454151,0.651754081,0.652134955,0.652067184,0.741189003,0.738837898,0.740080059,0.82503438,0.826998949,0.826508939,0.91510874,0.9119789,0.91704154
305,0.001761873,0.009319925,0.030628843,0.031313628,0.031010369,0.052921798,0.052982446,0.053096134,0.075499862,0.075050183,0.076114744,0.098233238,0.097735807,0.09804289,0.121813975,0.121532455,0.121851258,0.141478792,0.141906202,0.142865926,0.164014995,0.164562583,0.164274886,0.186852589,0.185621128,0.186374903,0.209195554,0.208962202,0.208874017,0.233140022,0.2315557,0.23159197,0.275102884,0.275244355,0.274427921,0.318620414,0.319966435,0.318835557,0.363281965,0.363479376,0.360227972,0.404811442,0.405852765,0.404477477,0.450917065,0.44968906,0.451170653,0.535465241,0.535374999,0.534246862,0.618779182,0.620089769,0.619578362,0.70368427,0.703780055,0.702991366,0.785890877,0.788306356,0.788037896,0.871931315,0.869343698,0.872089267
306,6.57E-05,0.007904885,0.026599247,0.026894288,0.027672045,0.04830382,0.04713561,0.046544399,0.066380955,0.066676639,0.067269988,0.088417307,0.086117499,0.087278143,0.110171728,0.110868491,0.109230705,0.128671363,0.128139556,0.12956883,0.14947252,0.14924787,0.148465022,0.169673264,0.169020772,0.170183793,0.192067131,0.188966095,0.191104978,0.212424189,0.211235836,0.211231217,0.25394243,0.252815932,0.252307832,0.293114364,0.293400675,0.294418812,0.334848195,0.33451736,0.333889663,0.374198824,0.375727981,0.374614626,0.418432951,0.41648227,0.419167727,0.497266918,0.498207271,0.499769747,0.578865826,0.578446388,0.578825831,0.657979548,0.656668007,0.656794071,0.73505038,0.738834798,0.736248076,0.818323612,0.817092061,0.820427179
307,-6.38E-05,0.0057575,0.0228425,0.022761311,0.023134645,0.040615473,0.039916359,0.040954981,0.05850479,0.057923999,0.058899645,0.076345675,0.076007143,0.076516248,0.097531684,0.097211003,0.096086092,0.115011081,0.113777809,0.115214072,0.133008525,0.131223336,0.131209299,0.15192087,0.150872052,0.151355058,0.170918092,0.170966521,0.170669526,0.192414761,0.189707607,0.18956539,0.228191942,0.228558347,0.227060169,0.265747905,0.267816991,0.26581946,0.304596454,0.304715961,0.302937925,0.342820138,0.34164393,0.341214746,0.38224119,0.382108152,0.38154906,0.456837624,0.456733733,0.457097322,0.530671895,0.531298399,0.533372283,0.604341984,0.60437125,0.606477737,0.677855134,0.684500039,0.681002736,0.756177485,0.758844554,0.758709431
308,-0.000239897,0.004968337,0.02150318,0.021599751,0.021921173,0.037019655,0.035980996,0.036162533,0.053870961,0.053894054,0.05338056,0.071193561,0.069678947,0.069216914,0.087952733,0.088905953,0.088660881,0.104168795,0.103093848,0.105322458,0.120678783,0.120859928,0.121147782,0.140293628,0.137103289,0.138134792,0.155868918,0.156017348,0.155726001,0.176570147,0.174272925,0.173069969,0.210693359,0.209849715,0.209376618,0.245111659,0.245828018,0.246225536,0.279569775,0.280660957,0.279459506,0.315214932,0.315510809,0.314457119,0.354189366,0.353730589,0.35336569,0.425418645,0.424039692,0.425188154,0.494315058,0.494992316,0.495560765,0.565712929,0.56309247,0.566133142,0.632502198,0.637198269,0.635808051,0.707083464,0.706976116,0.709269404
309,-0.002090482,0.003802995,0.016798284,0.014921744,0.015980037,0.03068707,0.029523928,0.028848626,0.043785248,0.043253623,0.044456095,0.060052887,0.056975182,0.05611391,0.073986627,0.075172171,0.072662979,0.086417511,0.085863613,0.086400114,0.102430865,0.099812277,0.100043617,0.116997898,0.116924703,0.117064662,0.133784115,0.132386848,0.133922994,0.149811164,0.148394063,0.14798972,0.18035169,0.179941148,0.179237545,0.210972875,0.212998763,0.211322546,0.243319392,0.243030325,0.243493944,0.273343653,0.275550365,0.273552299,0.307498723,0.306401134,0.305662483,0.370507807,0.37165153,0.371494263,0.435446411,0.435767651,0.434444249,0.497444749,0.495045245,0.497890681,0.558776498,0.561422765,0.558255494,0.626086652,0.625484943,0.627546728
