Wavelength (nm),H2O,prot_5uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12,mef_12-2,mef_12-3,mef_14,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40,mef_40-2,mef_40-3
273,-0.001725079,0.065780297,0.07703235,0.07521043,0.074883692,0.084578924,0.08526165,0.08483927,0.095076852,0.09556818,0.095619731,0.105621353,0.104725115,0.104544945,0.116292626,0.115725525,0.115240775,0.126121223,0.126453772,0.126494467,0.135894343,0.135698572,0.135747358,0.147284031,0.146921828,0.146550357,0.159502968,0.159195602,0.159008935,0.170602277,0.1708536,0.170882136,0.195471138,0.195299059,0.195656642,0.222094327,0.221301243,0.220824346,0.246585369,0.248223141,0.24674511,0.271567732,0.272261173,0.27204144,0.299961716,0.29915297,0.297188312,0.349772275,0.350590885,0.349810958,0.402937502,0.403105378,0.4034729,0.454921454,0.454019129,0.455471039,0.507970154,0.510465503,0.506468296,0.55775243,0.556563914,0.555775106
274,-0.001919339,0.0667959,0.078536674,0.075855881,0.07754799,0.0871934,0.087066785,0.087697424,0.098230548,0.097519696,0.097736523,0.107418366,0.10870792,0.108564876,0.119635396,0.118232608,0.118707784,0.130272105,0.129681796,0.129792452,0.139424354,0.140417442,0.139644206,0.151547164,0.150730282,0.150907069,0.162840873,0.162822232,0.1624704,0.175221995,0.174706057,0.176680759,0.200716198,0.200296253,0.19990395,0.227481872,0.226448476,0.226324707,0.252288848,0.251926482,0.251417309,0.278472006,0.278424531,0.277370483,0.306391001,0.306338131,0.304985732,0.357735694,0.358685017,0.357622236,0.411902219,0.411075622,0.412072629,0.464147776,0.464184254,0.463413954,0.517791748,0.519475341,0.516422331,0.5685606,0.566276968,0.56641531
275,-0.002456452,0.067249648,0.079923369,0.07698565,0.078904107,0.088629574,0.088600561,0.088839792,0.09914235,0.09947136,0.098468028,0.110035867,0.110028334,0.10965731,0.120745122,0.121009506,0.120730765,0.132229716,0.13187404,0.131584063,0.142457172,0.142042145,0.142183334,0.153177619,0.15410316,0.153841719,0.167337358,0.166135296,0.166334793,0.177987903,0.178050116,0.178429946,0.204652026,0.203839183,0.204514206,0.232074931,0.228989303,0.230913863,0.256151021,0.257670432,0.256263048,0.28248477,0.281893849,0.283577621,0.311959684,0.310140818,0.309487343,0.363222301,0.363661826,0.363770455,0.417706072,0.41740644,0.41790387,0.471798748,0.470131069,0.470791757,0.525005817,0.528308392,0.5242998,0.576092124,0.576031685,0.575456977
276,-0.002043902,0.069255166,0.081267931,0.080355011,0.081495717,0.09070538,0.091413081,0.091036223,0.101890013,0.101812907,0.101613432,0.112402909,0.112089962,0.112636559,0.12437427,0.123478398,0.122542895,0.135847196,0.134850025,0.135517955,0.146446303,0.145380378,0.145983994,0.157159612,0.15764755,0.156779274,0.169909462,0.169996947,0.170157045,0.182661548,0.182049304,0.183752507,0.208769128,0.207071707,0.208250046,0.236002907,0.235217974,0.233513147,0.260815859,0.262514323,0.261161774,0.288429797,0.288129568,0.285817921,0.315968067,0.3145262,0.314642251,0.36842069,0.369477719,0.368633747,0.425106973,0.424525172,0.423544377,0.477638543,0.476980805,0.478375822,0.532042027,0.535232425,0.52977252,0.584487259,0.58433938,0.583951473
277,-0.00129991,0.0693684,0.082775995,0.081327267,0.081704848,0.091197558,0.092231303,0.091799177,0.103520669,0.102976985,0.102801308,0.112814583,0.113772526,0.112999059,0.125071466,0.12422549,0.123437122,0.136548996,0.136562079,0.136199921,0.147422105,0.147071123,0.146374092,0.157990873,0.158716992,0.158907488,0.172826424,0.171895146,0.17073983,0.184504598,0.183219761,0.183800027,0.21025081,0.210061491,0.209171295,0.237394631,0.236979023,0.236137748,0.262393564,0.265288472,0.262369543,0.289632857,0.289536655,0.29011339,0.319298357,0.317362815,0.318224043,0.371743351,0.371716082,0.371744037,0.428946585,0.428976536,0.429716229,0.482016683,0.482363015,0.481715947,0.537336528,0.540185809,0.535215557,0.588360429,0.588743508,0.587413013
278,-0.002428034,0.068976909,0.081628837,0.081133857,0.081162661,0.091625087,0.090543009,0.091028407,0.102899455,0.102086932,0.102146238,0.11324963,0.113021724,0.112519823,0.123609096,0.12357644,0.123271912,0.135943785,0.13492319,0.135191053,0.147175044,0.146522388,0.146798223,0.158354044,0.158097968,0.158438265,0.170813128,0.170015171,0.170833066,0.183505118,0.183370322,0.182867885,0.209270448,0.208943322,0.209346846,0.237419903,0.23576276,0.236062095,0.263929486,0.264666349,0.263152033,0.289786667,0.290461093,0.289998144,0.319329023,0.316894442,0.317160428,0.37210542,0.373940289,0.372303695,0.429063171,0.429122865,0.429270417,0.483786494,0.482950985,0.483294815,0.538824856,0.540933907,0.536214054,0.591551662,0.591391146,0.589254797
279,-0.001442195,0.067729101,0.081070274,0.078872539,0.079464331,0.08947552,0.089597709,0.089798465,0.101349115,0.101128355,0.100974195,0.111594357,0.111175172,0.110626735,0.123012438,0.122337237,0.12130174,0.134346888,0.134518087,0.134382784,0.145160034,0.145392284,0.145425096,0.156445816,0.15658021,0.156547695,0.169825256,0.168921962,0.169017687,0.182434589,0.181392908,0.182801276,0.208965257,0.208309755,0.208646074,0.236169323,0.235963404,0.234773502,0.262637794,0.263472378,0.263688803,0.289838225,0.289408565,0.289031088,0.319129676,0.318650484,0.318147689,0.372713924,0.37437588,0.371337056,0.430661827,0.430280656,0.430239797,0.484442979,0.484371841,0.484762788,0.541546881,0.543661892,0.539120495,0.593131959,0.591602504,0.591753721
280,-0.001628381,0.066653758,0.080178782,0.077603139,0.079007931,0.089288905,0.088336118,0.088938385,0.099969119,0.099765994,0.099966511,0.110953368,0.109763682,0.109879851,0.12218795,0.12116085,0.121166669,0.133968204,0.132824704,0.133138612,0.144214988,0.14289096,0.143554837,0.156248897,0.155791476,0.154888839,0.168752,0.167543128,0.16824849,0.181101918,0.181570098,0.1820862,0.2084997,0.20736976,0.208610877,0.236042485,0.235831738,0.235004872,0.263260752,0.263952673,0.263534278,0.290516019,0.290476292,0.289434582,0.319743276,0.320413053,0.317803115,0.374679834,0.3735798,0.374235243,0.432331353,0.43175444,0.432268381,0.486656308,0.485507846,0.487572908,0.544146836,0.54587239,0.541508377,0.596466839,0.596738756,0.596201181
281,-0.003437221,0.063826554,0.077305309,0.07620158,0.075597726,0.086977497,0.086079083,0.087089561,0.098168559,0.096699148,0.096809745,0.108040474,0.108170562,0.107979164,0.119606994,0.119880609,0.118988909,0.130767569,0.130207509,0.131011426,0.143184364,0.14193514,0.141587049,0.154867098,0.153785944,0.154355124,0.166858211,0.166328907,0.166483074,0.178763121,0.179246232,0.180845141,0.206681907,0.206374005,0.206330463,0.234896511,0.235094175,0.234437004,0.262198418,0.263316751,0.262616009,0.289306045,0.291207254,0.288454682,0.320102066,0.318071097,0.318629175,0.375756741,0.375685751,0.375564218,0.433606952,0.434310794,0.435205519,0.491179436,0.490294486,0.488943517,0.546213329,0.549004614,0.54487437,0.601969481,0.600098789,0.601390898
282,-0.001899855,0.063339107,0.076728739,0.075142004,0.075625516,0.086247616,0.085991167,0.086118035,0.096928775,0.096981652,0.097525172,0.107896283,0.1060967,0.107651539,0.118502066,0.118868776,0.11904604,0.131132722,0.130877957,0.130718708,0.142250851,0.142751768,0.141470149,0.154058725,0.154904366,0.154403463,0.167468548,0.16669859,0.166949675,0.180415496,0.180448443,0.180793673,0.207729787,0.207553536,0.208217427,0.236907691,0.237062663,0.236836672,0.263911247,0.266354144,0.263966948,0.292258114,0.293048382,0.291311175,0.323520899,0.321831942,0.321281493,0.379067272,0.379734546,0.378611714,0.439934701,0.43914485,0.439693958,0.496267408,0.495039314,0.495799661,0.553923428,0.55500567,0.551120341,0.608801127,0.608278155,0.609132111
283,-0.002033802,0.061955772,0.07405284,0.074279182,0.074533105,0.084332541,0.083627172,0.084009491,0.095715009,0.095698781,0.095266804,0.107355818,0.106702291,0.106459335,0.118241444,0.119121939,0.11727947,0.130418122,0.131006315,0.131554693,0.142563701,0.141251385,0.142029509,0.154530034,0.1541816,0.153971776,0.168781817,0.167250872,0.167661652,0.18147935,0.181605414,0.18105796,0.209729791,0.20886898,0.209187761,0.239291757,0.238030464,0.238277987,0.26761812,0.268480659,0.267059743,0.295917749,0.294723481,0.294609815,0.327435583,0.326481283,0.325345725,0.385047257,0.38506484,0.385581166,0.445388258,0.445164204,0.44491449,0.50324434,0.50353998,0.503421962,0.562317908,0.564979851,0.559519768,0.61898464,0.617815614,0.617572904
284,-0.000627592,0.058864396,0.071643107,0.071155503,0.072144367,0.082009524,0.083073273,0.082307309,0.094192922,0.093681052,0.0936419,0.106159434,0.10578239,0.104846895,0.11802429,0.117814176,0.117831186,0.130047664,0.131500199,0.130088642,0.142940775,0.141739383,0.141280174,0.1544099,0.154348806,0.154446766,0.168763489,0.167996034,0.168444395,0.182774544,0.181805775,0.18210572,0.211757332,0.211348146,0.210573033,0.241199195,0.241502613,0.240125626,0.270345002,0.271457583,0.270300567,0.299409807,0.299170256,0.298623473,0.330584794,0.330052733,0.329130262,0.389591545,0.390790045,0.390206933,0.451750308,0.451674968,0.450959742,0.509307385,0.510639548,0.511268437,0.570372164,0.572839499,0.569617689,0.628729403,0.627616525,0.627708674
285,-0.002476838,0.053684447,0.068051919,0.066437393,0.066605568,0.079088479,0.07822305,0.07818298,0.090536796,0.091209821,0.090510614,0.103128806,0.1036456,0.102760084,0.115882307,0.115818255,0.115177758,0.128348053,0.128260776,0.128879353,0.140636712,0.140303239,0.141039938,0.15313147,0.154076472,0.153817326,0.168180808,0.167225525,0.167782322,0.182154819,0.181945309,0.182400152,0.210574672,0.21061857,0.211111069,0.241316274,0.241227478,0.240701303,0.270968914,0.272614092,0.270656437,0.30089426,0.301170975,0.300954998,0.334340304,0.331688553,0.331667453,0.394174755,0.394575149,0.393289268,0.456542015,0.455058366,0.455114842,0.516638517,0.516111016,0.516406417,0.577293992,0.580830336,0.576829374,0.637237132,0.634212077,0.635448873
286,-0.001586033,0.049828511,0.063978806,0.062449411,0.062188406,0.075192608,0.074710228,0.075815588,0.088233054,0.088580914,0.088823587,0.101175018,0.101309955,0.101615429,0.115480177,0.114108674,0.114030749,0.127461195,0.126631767,0.128078193,0.141117021,0.140459076,0.141002223,0.154073328,0.15373902,0.153871045,0.168765366,0.168320641,0.167922303,0.18369557,0.182398066,0.181849927,0.212597519,0.211893082,0.21314472,0.243580893,0.242215693,0.242705286,0.274026364,0.273726493,0.272955924,0.303144306,0.303515226,0.302865356,0.336260229,0.334748566,0.334012389,0.396584809,0.396838009,0.397320271,0.461645871,0.461457193,0.462191284,0.521440625,0.52118814,0.521497905,0.582925856,0.585284412,0.582391679,0.64400512,0.642856896,0.642237544
287,-0.001681348,0.044159226,0.057987925,0.057507042,0.057730976,0.070581973,0.069840595,0.070878334,0.083816454,0.08317443,0.085244514,0.09710753,0.097109437,0.096450254,0.111509681,0.110499449,0.110631444,0.125007078,0.124532722,0.124038078,0.139125273,0.138356686,0.137386307,0.151419222,0.151852533,0.151353225,0.166985199,0.165766016,0.165546119,0.179965347,0.18077001,0.181358323,0.210657999,0.209735274,0.210336015,0.241902605,0.240153611,0.241182908,0.271232158,0.272561014,0.271268606,0.301682383,0.301543236,0.30074057,0.334624201,0.333389849,0.332054943,0.39515543,0.396527827,0.396635175,0.460965037,0.459620744,0.458506405,0.52000922,0.519543409,0.52015996,0.583710671,0.585180402,0.580597997,0.641411483,0.641309321,0.641707778
288,-0.002506436,0.039406989,0.053415395,0.05415434,0.053144727,0.06687896,0.06707307,0.067243606,0.081347682,0.080386281,0.081319124,0.095653348,0.094838187,0.094879732,0.109257735,0.107921608,0.108183377,0.122870483,0.122720465,0.12338759,0.136448219,0.13660118,0.136659682,0.149825051,0.14962469,0.149748117,0.164771006,0.164075613,0.16438067,0.179625824,0.178470939,0.178628579,0.207340971,0.207502767,0.207710952,0.240218416,0.238480836,0.238302901,0.267979562,0.270176321,0.26877442,0.299182862,0.298823446,0.298850089,0.332369208,0.329588741,0.329681665,0.392618299,0.393092305,0.392407775,0.456538856,0.456230134,0.45706299,0.518135369,0.516350567,0.516932547,0.57916975,0.580814242,0.577146649,0.636626542,0.639717579,0.638526678
289,-0.001565606,0.033555094,0.049203008,0.048385009,0.048644502,0.063618332,0.062493231,0.062199667,0.076264702,0.07595589,0.076163821,0.090426512,0.089331545,0.089648053,0.103429705,0.103234179,0.103269868,0.116842374,0.117932379,0.117130488,0.131210282,0.132173389,0.13008748,0.144849539,0.144809246,0.145367682,0.160884589,0.159162924,0.158384308,0.173153237,0.172845468,0.173079655,0.203541637,0.201070786,0.203831971,0.23372978,0.231820539,0.232956022,0.262274683,0.264263243,0.261961103,0.294055045,0.292413175,0.292516977,0.324222416,0.322007924,0.322606146,0.384178519,0.38555631,0.385542095,0.448030382,0.447114617,0.448393464,0.508857131,0.508084774,0.509742677,0.569933772,0.571265042,0.566968262,0.627121449,0.627349496,0.628835499
290,-0.002620694,0.030444745,0.044562899,0.044274326,0.043883525,0.056661732,0.056905769,0.056817781,0.070678249,0.069798216,0.070541471,0.084239505,0.083521552,0.083354071,0.097645886,0.09645924,0.096635088,0.110208422,0.111787453,0.11090859,0.125317112,0.124112517,0.124635011,0.137105376,0.138124108,0.137854755,0.152840436,0.1504471,0.152146921,0.166261643,0.165080905,0.166153505,0.196286634,0.194619522,0.195220009,0.226099759,0.225312337,0.225277409,0.253519028,0.254178703,0.253767252,0.283440381,0.283749819,0.28394416,0.316516817,0.313265622,0.313874543,0.375353962,0.375168383,0.374647349,0.436988652,0.436807096,0.437335342,0.496703863,0.496456593,0.497458696,0.557425916,0.559356749,0.556397438,0.615748286,0.614798367,0.615967572
291,-0.001992164,0.026314251,0.040292785,0.039820932,0.039438792,0.051718168,0.052731365,0.051909208,0.064858422,0.065437309,0.064805374,0.078316979,0.079164326,0.07810805,0.090466812,0.090549007,0.090064593,0.104655936,0.104603596,0.104556009,0.118830934,0.118862242,0.117721155,0.131236151,0.131297126,0.13097468,0.145371154,0.1442011,0.144492209,0.158732846,0.159088284,0.159016371,0.187274948,0.185641244,0.188137308,0.218714967,0.217316836,0.216921732,0.245951042,0.2472516,0.246673212,0.274704039,0.275045484,0.275911599,0.307042688,0.305234462,0.305336863,0.367013812,0.366083801,0.366613656,0.428637087,0.42749992,0.426843524,0.487532437,0.48543793,0.487221211,0.546867788,0.549734235,0.544576526,0.604161024,0.604551256,0.60482198
292,-0.000295776,0.020647852,0.034782745,0.033685043,0.034506649,0.046042055,0.046421006,0.046459436,0.059779562,0.059576154,0.058278266,0.073246129,0.07158608,0.071358033,0.085824311,0.083581895,0.083561465,0.097769074,0.097634383,0.09792991,0.111230984,0.110211261,0.110181101,0.123104639,0.122880369,0.1234731,0.137124941,0.136639789,0.136508197,0.150918543,0.150832474,0.150811046,0.180171832,0.179620221,0.178627372,0.210212842,0.209372595,0.209428474,0.2387584,0.240443423,0.238156229,0.266891122,0.267255604,0.267121285,0.298872024,0.296830177,0.296930015,0.357231408,0.358953178,0.358565956,0.420755088,0.419334233,0.419658691,0.478324443,0.478144825,0.478785187,0.538067758,0.541536033,0.535553277,0.595941961,0.596022487,0.596643388
293,-0.000640929,0.016795108,0.030710628,0.028838279,0.030743552,0.042051673,0.04144074,0.041534614,0.054784611,0.053170063,0.053501263,0.066822954,0.066342719,0.06566833,0.079953954,0.077859759,0.078099184,0.091682412,0.091732159,0.091774911,0.104543924,0.105205685,0.104621418,0.117656969,0.117410831,0.117672272,0.130753681,0.130844221,0.130340219,0.146384284,0.14382422,0.144970462,0.173625588,0.172679573,0.172156066,0.204342619,0.203641295,0.201873139,0.232982278,0.232651845,0.231341168,0.261615306,0.261572987,0.262031198,0.29381597,0.291056484,0.291823268,0.352553159,0.352293283,0.351899952,0.415055871,0.41366604,0.413808972,0.473956347,0.47324124,0.472948909,0.533295155,0.535760045,0.531785607,0.590973437,0.591451645,0.591375828
