Wavelength (nm),H2O,prot_1uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12-1,mef_12-2,mef_12-3,mef_14-1,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40-1,mef_40-2,mef_40-3
286,-0.00167418,0.01018077,0.013415019,0.012531732,0.012877173,0.014427681,0.014883408,0.015599143,0.018380323,0.018485198,0.017207757,0.021801014,0.020530296,0.020382874,0.023885643,0.024075136,0.024841275,0.026552986,0.026516223,0.026193447,0.029889092,0.030808296,0.02917424,0.033052541,0.033708792,0.032069355,0.039155956,0.037104402,0.036897387,0.038921576,0.040175896,0.038025036,0.045882087,0.045115661,0.045822367,0.052062828,0.051690847,0.051930502,0.059262037,0.058134891,0.057426818,0.064674698,0.065815628,0.064601615,0.070229642,0.070507586,0.06938614,0.082495607,0.082304738,0.08162646,0.093582526,0.09403719,0.093670033,0.106628522,0.106015012,0.106284529,0.118488498,0.117819369,0.118936107,0.131740823,0.130739912,0.129951328
287,-0.000807357,0.009601893,0.012829072,0.012748454,0.01305229,0.015185553,0.014945696,0.014566054,0.017762888,0.018758046,0.017644493,0.020664683,0.020659089,0.020546634,0.023465183,0.024080962,0.023737488,0.026295247,0.025947819,0.027042864,0.029290449,0.030714462,0.030310575,0.032972801,0.03212833,0.033009417,0.038991313,0.03673194,0.035949588,0.039378475,0.041229401,0.039934292,0.04526563,0.045787357,0.046426307,0.052397363,0.051850457,0.052013688,0.057586215,0.058486667,0.058040909,0.064591758,0.065552928,0.064045012,0.070128262,0.069348663,0.069832325,0.082153775,0.08265505,0.081213214,0.094334371,0.094706722,0.094367087,0.107564017,0.106593616,0.105946288,0.119262412,0.118915476,0.119510002,0.133206606,0.131727114,0.130929351
288,-0.000154408,0.008588527,0.011873516,0.011928855,0.01217227,0.014630144,0.014648135,0.015110499,0.0167208,0.016565386,0.01754958,0.021396488,0.019690286,0.020215435,0.022598132,0.024339857,0.023867702,0.026474705,0.02632935,0.02695824,0.028888658,0.030270413,0.029255033,0.032535087,0.032852534,0.03347199,0.039337523,0.036151957,0.03595642,0.03913454,0.040022533,0.039544765,0.045627516,0.045911666,0.04600608,0.051152285,0.051503375,0.050634056,0.058721066,0.058111925,0.057257377,0.065200046,0.065236472,0.064189695,0.070349976,0.069937557,0.068986587,0.081917517,0.08186803,0.08174175,0.094801091,0.094557852,0.09306778,0.106528506,0.106174804,0.105890296,0.11778494,0.11850553,0.118945397,0.131812453,0.130749241,0.131041005
289,0.001433677,0.008817871,0.011807944,0.011289113,0.012262739,0.014798791,0.014637318,0.014376571,0.017269975,0.017722387,0.017844308,0.020538764,0.020093333,0.020763619,0.023778774,0.023000093,0.023746675,0.026126996,0.026114818,0.026659494,0.029005812,0.03081541,0.029502483,0.03290388,0.032990061,0.032467294,0.039148081,0.036398526,0.035644453,0.03982272,0.039986059,0.039892748,0.045048747,0.044651996,0.046267439,0.050988305,0.051739689,0.051191427,0.057478763,0.0584062,0.056416355,0.064596027,0.064731427,0.063183151,0.069185041,0.068920717,0.0703137,0.081670947,0.081461772,0.08070422,0.094204403,0.09398856,0.092398107,0.104547873,0.105904631,0.10552638,0.117553666,0.117394008,0.11726401,0.130396202,0.129450902,0.1293322
290,-0.001358491,0.007319423,0.008993711,0.009399777,0.009909256,0.013000303,0.013069363,0.011278645,0.015594393,0.015715558,0.014611751,0.018529147,0.01838316,0.017473174,0.019873919,0.020492004,0.021842496,0.024882831,0.024487833,0.023915511,0.02614723,0.028509239,0.026689965,0.029601542,0.030412123,0.030414399,0.036015928,0.03444057,0.032745194,0.036701292,0.037971411,0.036619216,0.041223481,0.043264374,0.04270668,0.048140995,0.048041809,0.047746584,0.054286785,0.054471415,0.053874183,0.062238652,0.062335458,0.060564838,0.066551097,0.066264585,0.06628786,0.078411669,0.077919692,0.078028664,0.089697123,0.090437382,0.089086331,0.101763494,0.101858757,0.10152594,0.113797829,0.114641234,0.113761492,0.125667334,0.125690118,0.12526755
291,-4.29E-05,0.006253505,0.008948629,0.009585565,0.008838266,0.011083687,0.011434728,0.011849254,0.014740327,0.014198806,0.014337133,0.016422343,0.017221304,0.017456088,0.019541146,0.020771384,0.01986075,0.023204926,0.021806048,0.023021191,0.025682913,0.026673505,0.026098901,0.02917867,0.029319389,0.029378628,0.034547627,0.032442413,0.031671248,0.035507992,0.036609866,0.034728285,0.040761564,0.041400418,0.041316964,0.048409142,0.04637152,0.047173843,0.05312302,0.054203637,0.053260446,0.059623815,0.060362369,0.059714958,0.065550335,0.064246111,0.064396955,0.077892095,0.077182226,0.076318398,0.088695645,0.088724829,0.088741906,0.100066565,0.099074379,0.100100525,0.11129152,0.111811563,0.112357847,0.124883376,0.124388717,0.12403167
292,0.000840424,0.006292111,0.007901222,0.008599168,0.00878715,0.011396726,0.011187212,0.011574756,0.014141065,0.013620296,0.013470421,0.016469257,0.016953968,0.016077429,0.019430874,0.019131741,0.019510306,0.021735556,0.021635691,0.021955179,0.024654435,0.025764925,0.025687251,0.028290285,0.028143659,0.028834656,0.034437627,0.03163667,0.030412566,0.03398592,0.03560188,0.034667246,0.039386865,0.041362204,0.040841583,0.046751942,0.045734204,0.047174305,0.053325124,0.052960895,0.052471548,0.059269425,0.059395693,0.058396637,0.063212879,0.063979499,0.063967682,0.075910814,0.075216338,0.075161949,0.087818265,0.089006506,0.087032974,0.099767394,0.099623941,0.09956006,0.111816756,0.112394966,0.112113588,0.123800658,0.122398555,0.123861358
293,0.000383256,0.004482664,0.005837619,0.006711825,0.007792257,0.009450119,0.009873108,0.010078651,0.012708523,0.012406924,0.011502158,0.013892162,0.015244935,0.014388666,0.017604381,0.017787807,0.018115783,0.020594485,0.020042203,0.019702638,0.023521418,0.023937665,0.024011305,0.026600402,0.026806612,0.026191248,0.033333611,0.030388746,0.028990371,0.032874648,0.034067668,0.032168053,0.038097203,0.039570201,0.039141312,0.044854332,0.044936229,0.045816787,0.05202673,0.050595138,0.050142009,0.059432648,0.058800608,0.057963163,0.063212581,0.063249685,0.063030362,0.074855454,0.073946789,0.074351273,0.087143853,0.086553253,0.087442517,0.098706514,0.098613076,0.097843714,0.110975526,0.111130066,0.110238649,0.123817354,0.122489184,0.120952837
294,-0.001132431,0.003612355,0.005048363,0.00478187,0.006624501,0.007532557,0.008833432,0.008448245,0.010940473,0.010112485,0.010762807,0.013483558,0.013187424,0.013619361,0.016179007,0.01608385,0.015750103,0.018546654,0.01894553,0.019235063,0.021148421,0.022193491,0.021997575,0.025402386,0.0251083,0.025345085,0.032174241,0.028774964,0.027991422,0.030616427,0.033872675,0.031550758,0.03752787,0.037584852,0.038263991,0.043230344,0.043871552,0.043281276,0.049660906,0.049609367,0.049945269,0.056881484,0.05811521,0.056280401,0.062643193,0.062234618,0.061870545,0.074286364,0.073427044,0.073961891,0.085183941,0.086979114,0.084727407,0.097253747,0.098378569,0.097432993,0.109835282,0.109932259,0.110041902,0.123053953,0.122664183,0.122464061
295,-0.000159428,0.001330945,0.005916649,0.004764937,0.004929509,0.007073346,0.00746424,0.008395221,0.010563307,0.010529649,0.011030049,0.013504253,0.013503772,0.013155111,0.016376993,0.016072433,0.01675163,0.018608956,0.019084699,0.019077046,0.022220735,0.022545915,0.022439593,0.025774868,0.025326755,0.026678018,0.031423312,0.028852858,0.027890053,0.031796541,0.03319807,0.031740949,0.03812651,0.03828517,0.038366117,0.044607818,0.044657361,0.043606278,0.050716758,0.051376961,0.049898081,0.057756197,0.058190618,0.056548286,0.06316001,0.062582739,0.062191363,0.074289747,0.075162105,0.074484646,0.086365178,0.087782048,0.085942544,0.098739296,0.098412208,0.098905243,0.110955574,0.112152159,0.110780887,0.125752106,0.124265462,0.124485865
296,-0.000971397,0.002198303,0.004376908,0.005536295,0.003585992,0.006774555,0.006514307,0.006929632,0.009884363,0.009322622,0.010222244,0.011939844,0.012738564,0.011798607,0.015470659,0.015870934,0.015666686,0.017737055,0.018743504,0.018725693,0.021496,0.021337945,0.021449763,0.024431253,0.025691893,0.025016706,0.030982122,0.028368922,0.027531611,0.031497229,0.034333788,0.031054353,0.038325712,0.0386189,0.0382379,0.044430315,0.043863107,0.044772424,0.051320557,0.050136719,0.049838759,0.058048602,0.059034791,0.056289151,0.064057164,0.062235188,0.062423076,0.075065814,0.075111322,0.075651951,0.087799855,0.088147111,0.087712094,0.099017993,0.100785516,0.099713944,0.112559237,0.112492316,0.112847917,0.124948435,0.124658532,0.125210971
297,-0.000558312,0.002051876,0.005827124,0.005665464,0.005228027,0.007696864,0.008294023,0.008493936,0.011876416,0.011544902,0.011194463,0.015081501,0.014324238,0.014190327,0.017782088,0.017295375,0.017490394,0.020736465,0.020065516,0.019372541,0.022916527,0.02416095,0.023854712,0.027237292,0.027517546,0.026726522,0.03329166,0.030768421,0.02971695,0.033248257,0.035531081,0.033805739,0.039226782,0.040303748,0.040275004,0.047085699,0.045010787,0.046090178,0.05324807,0.052944634,0.052096475,0.059312511,0.061010867,0.059138149,0.065389462,0.064915918,0.064410858,0.078818187,0.077447698,0.07828334,0.089729264,0.090845495,0.089907184,0.103065722,0.103452504,0.103718825,0.115347177,0.115974732,0.115792096,0.129049629,0.128244773,0.127263635
298,0.001058835,0.002383898,0.004593442,0.005876529,0.005123844,0.008588897,0.008395379,0.008334341,0.011893602,0.011111411,0.011121477,0.013624355,0.013851377,0.014229218,0.017425558,0.017507292,0.016975475,0.020852502,0.021294389,0.021195903,0.023540657,0.024104467,0.023160692,0.026771314,0.026953531,0.027569287,0.03386509,0.031148426,0.030611483,0.033896517,0.035666849,0.033733327,0.040254299,0.04133527,0.041455518,0.047514424,0.046369072,0.048316695,0.052828413,0.054169264,0.054066114,0.060966305,0.06221547,0.060816798,0.066632874,0.066316567,0.066293769,0.080614671,0.079293251,0.078811727,0.091005392,0.093415998,0.090904213,0.104413204,0.103837036,0.104277097,0.116635263,0.117083341,0.117165752,0.131331071,0.129086152,0.129375115
299,0.00034214,0.001566619,0.005165074,0.0048505,0.005305087,0.007444015,0.008821966,0.007753043,0.011027101,0.010755935,0.010933915,0.014272365,0.012934,0.013890585,0.016927725,0.016771432,0.016908158,0.020781487,0.02060974,0.020214187,0.023227127,0.025231218,0.024089199,0.02758592,0.027774688,0.026565673,0.033440508,0.030603623,0.029946025,0.033800084,0.034951493,0.034000058,0.040095545,0.040696517,0.040459625,0.04837653,0.046157885,0.047104768,0.05388359,0.05347345,0.053035703,0.060731731,0.06082204,0.057954021,0.06677945,0.065944389,0.066276886,0.079656474,0.079109691,0.077396221,0.09141589,0.092046477,0.091789968,0.102403007,0.103988856,0.103458874,0.115936428,0.116295092,0.115861245,0.129296362,0.129537389,0.130137354
300,0.000548559,0.001439728,0.004966059,0.005085919,0.005102655,0.00767186,0.007201104,0.00767186,0.011119458,0.011354368,0.011404272,0.013998684,0.014174521,0.013619654,0.017757522,0.017402196,0.016925463,0.021148883,0.020651272,0.0204964,0.023640443,0.024283377,0.023475485,0.027224284,0.027742926,0.027526012,0.033949781,0.031813085,0.030294919,0.033758506,0.035594519,0.034359705,0.040849917,0.041138299,0.041107308,0.046495043,0.04643181,0.046678696,0.053803768,0.053503431,0.052632235,0.061559536,0.061447009,0.059492789,0.066523314,0.065891333,0.066284545,0.079414234,0.077768631,0.077505,0.089537106,0.090822011,0.090365857,0.103360437,0.102518506,0.102837615,0.114838362,0.116296619,0.11451786,0.127938762,0.127627626,0.126496658
301,0.000355948,0.000793378,0.004357611,0.003724687,0.004860788,0.006438372,0.007244611,0.006661905,0.00967796,0.011228171,0.009871917,0.01254263,0.013717293,0.013218886,0.016538145,0.017075943,0.016763225,0.020492222,0.020190187,0.019337464,0.022344608,0.023659768,0.023179013,0.02613046,0.02553203,0.026347255,0.032095663,0.030750582,0.029386412,0.032085549,0.034406718,0.03293778,0.039678473,0.039606381,0.038939383,0.045181662,0.045190107,0.045199186,0.050832096,0.05176127,0.050317239,0.058492854,0.05893679,0.056815419,0.064339913,0.062896453,0.062494215,0.075608104,0.073961213,0.0742516,0.087390475,0.087982081,0.086857371,0.099082276,0.098724417,0.098941103,0.111022122,0.110195778,0.110633053,0.122974336,0.122015201,0.123304203
302,0.000483353,0.001417523,0.004791659,0.004103118,0.004910816,0.007731699,0.007341617,0.007107209,0.009769209,0.00966589,0.009699823,0.011976457,0.013315767,0.013642011,0.016013475,0.015504675,0.015881997,0.019109424,0.019238852,0.01896316,0.022071268,0.02312872,0.023358855,0.025702028,0.026311418,0.025378319,0.03137406,0.029237976,0.028199177,0.03213831,0.032340668,0.032341197,0.037005421,0.038632199,0.038014129,0.043283965,0.044219896,0.043993395,0.048864696,0.049049355,0.049427547,0.056701284,0.057212725,0.055369422,0.060833085,0.061646551,0.061406992,0.07184574,0.070852093,0.071253732,0.08321964,0.083263256,0.083076127,0.095037319,0.094553769,0.093805783,0.106947459,0.107670642,0.106238306,0.118699111,0.117014945,0.117461719
303,-0.001021191,0.001144631,0.003647516,0.003984706,0.003616479,0.006474998,0.006149549,0.006461913,0.008414988,0.008721936,0.009024263,0.01094918,0.011056602,0.012018849,0.013838363,0.015184294,0.014479144,0.017554756,0.017680513,0.017895585,0.020739399,0.020664981,0.020686265,0.02298983,0.024249079,0.022897536,0.02967005,0.027631214,0.026593138,0.029700207,0.031047875,0.029163416,0.035751104,0.035158619,0.035408475,0.0400405,0.040728301,0.040463772,0.046546791,0.045847449,0.045595285,0.05269305,0.053999774,0.05118138,0.057103239,0.057679091,0.05743834,0.068072267,0.068235867,0.0668725,0.078497782,0.07857018,0.077817611,0.08913219,0.089292914,0.090179883,0.100721076,0.100340404,0.10020563,0.112910956,0.111921452,0.11020989
304,0.000110081,0.00074333,0.004331412,0.003242488,0.003551489,0.005359516,0.005566054,0.005769751,0.008171982,0.008397781,0.008457562,0.011009365,0.010235947,0.010398575,0.013927042,0.01363886,0.013620055,0.016903771,0.016475603,0.016218532,0.018574642,0.018217515,0.020438576,0.022466799,0.021661894,0.021320326,0.027837059,0.025344701,0.02467449,0.028113721,0.028750734,0.027564736,0.033861339,0.033598527,0.03320704,0.038761154,0.038839813,0.038631577,0.044491224,0.043624338,0.043756761,0.050360374,0.051330112,0.049689554,0.055722937,0.054504283,0.053428307,0.065039091,0.064961165,0.064915106,0.074877784,0.076531619,0.075325318,0.085737012,0.086922951,0.08466769,0.09727405,0.09783233,0.096776746,0.107868612,0.10785225,0.107736126
305,0.000373877,0.000660568,0.003660829,0.002936183,0.002816003,0.004504372,0.005095243,0.005530343,0.008400632,0.007304023,0.007790281,0.00984684,0.010946233,0.010784461,0.01355323,0.012904239,0.01381685,0.016184032,0.015108489,0.015570513,0.018595014,0.019789111,0.018088389,0.021056678,0.021944586,0.020780455,0.026960719,0.024538722,0.022565819,0.027393153,0.027859636,0.026127519,0.031815812,0.032409303,0.033410594,0.038343128,0.038219951,0.037487485,0.04448681,0.04316055,0.041605886,0.048373751,0.049546547,0.047847841,0.052360389,0.052841187,0.052660171,0.064488746,0.064869843,0.062857047,0.07425829,0.075472139,0.073853374,0.084608495,0.085773811,0.084240511,0.095984921,0.094700642,0.095256872,0.106939711,0.105470248,0.105491795
306,-0.000764826,-0.000113676,0.003185663,0.002833408,0.003239019,0.004109364,0.005218464,0.004834454,0.007131233,0.008157185,0.007211816,0.009796347,0.009808711,0.009300143,0.012131407,0.012272858,0.012231134,0.01525944,0.014911938,0.015746318,0.017326329,0.018367929,0.017429924,0.01968357,0.020832187,0.021539086,0.026029689,0.024097297,0.022729995,0.026961133,0.027936868,0.025323763,0.03137378,0.032122504,0.0329105,0.036929853,0.036404297,0.037510626,0.042432126,0.042744555,0.041797228,0.047810011,0.049204573,0.047648989,0.053307533,0.053440191,0.052876916,0.063740656,0.063877948,0.062582433,0.073068321,0.073446386,0.073667742,0.083528109,0.08440686,0.084503137,0.095897332,0.094671473,0.094963126,0.106788911,0.106004305,0.105323546
307,0.001109621,0.001544875,0.003607056,0.003784193,0.004084408,0.006264614,0.00552177,0.006344589,0.0077444,0.008091538,0.009354202,0.011512445,0.011936784,0.011735466,0.013290384,0.013391258,0.013710426,0.016585825,0.017662583,0.016085649,0.017975653,0.019776052,0.019386834,0.02243207,0.021538597,0.022111988,0.026782244,0.025821211,0.023595069,0.027077191,0.028889405,0.027356181,0.032754656,0.033494666,0.033336323,0.038884543,0.038341574,0.038459383,0.043995027,0.043067411,0.043678008,0.049909115,0.050940856,0.049166888,0.054907907,0.054501142,0.054071244,0.064982235,0.06527961,0.064744256,0.076402865,0.076389253,0.074958749,0.085893862,0.086929433,0.086016729,0.097570308,0.097940423,0.097265795,0.109100364,0.109027788,0.10828431
308,0.000431941,0.000650717,0.001334165,0.002455638,0.003642974,0.004070742,0.004214663,0.005926805,0.007509407,0.007025278,0.007868192,0.009940243,0.010175099,0.009298529,0.01296067,0.011906639,0.012747227,0.0159954,0.014645404,0.014915984,0.017607184,0.018400336,0.018255686,0.020049658,0.020172723,0.020124214,0.026045466,0.024087721,0.02351087,0.027219985,0.028419688,0.026950087,0.03083539,0.032972272,0.032559581,0.038419876,0.036908127,0.03728088,0.04375384,0.043239839,0.042995755,0.048744377,0.050710183,0.048605938,0.055109907,0.053518247,0.054155983,0.065352693,0.064578153,0.063759841,0.076384716,0.077560052,0.074606992,0.087115444,0.086834602,0.087258995,0.098379835,0.098759808,0.097645275,0.110294044,0.110238187,0.109145559
309,0.000968438,0.000231715,0.002369895,0.003839137,0.004202796,0.00557898,0.006458682,0.006149995,0.009278933,0.00743867,0.006495125,0.01016381,0.009859524,0.010453646,0.013149695,0.013728006,0.013869657,0.0166135,0.016974587,0.016043639,0.019676473,0.019730268,0.018041382,0.02196607,0.022839526,0.022423022,0.02750417,0.024778511,0.024686163,0.029539362,0.029406521,0.029041486,0.034715667,0.034711376,0.03425863,0.039567109,0.041253082,0.039999768,0.046532962,0.047118675,0.045339417,0.051463943,0.05229314,0.050548375,0.058297332,0.05702303,0.056710575,0.070081994,0.067991614,0.068188131,0.078589782,0.081555367,0.079199396,0.091285899,0.091596641,0.089925267,0.102719583,0.103191696,0.103285074,0.114756122,0.11415486,0.115129001
