Wavelength (nm),H2O,prot_15uM,vel_4uM_1-1,vel_4uM_1-2,vel_4uM_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
351,-0.001866091,-0.0001852,0.001155143,0.004725524,0.004341818,0.004472254,0.000623393,0.002494299,0.002343348,0.002705625,0.004271308,0.001272605,0.003131349,0.008777455,0.006145768,0.006830931,0.003654903,0.003595206,0.006708459,0.002393633,0.012376294,0.010669837,0.004869767,0.006337208,0.010282171,0.011377485,0.011629791,0.014564608,0.005821772,0.010391735,0.010041085,0.009256826,0.012322735,0.009609913,0.011090273,0.011748764,0.011487911,0.011121264,0.010647314,0.01210367,0.00956802,0.009559657,0.012860508,0.012359461,0.012844136,0.013148254,0.014107477,0.0111061,0.011579116,0.011174462,0.018489007,0.011017942,0.00968418,0.01488365,0.013907664,0.013620936,0.016381428,0.018692128,0.012684561,0.014621791,0.015394108,0.015932746
352,-0.004213763,-0.002570105,-0.000623714,-0.001210758,-0.000355166,0.003252711,0.001840816,0.000436838,0.00431298,0.005371965,0.002220938,0.004250395,0.002794405,0.001691599,0.003514874,0.002236498,0.004230476,0.006035197,0.005594451,0.004980329,0.005231302,0.007198473,0.00624799,0.008444048,0.006457421,0.011770387,0.008986972,0.007848054,0.009619016,0.013921108,0.01047722,0.01083767,0.009581331,0.011703367,0.008732843,0.01247264,0.013090919,0.012849576,0.012864481,0.011182244,0.013496323,0.011725919,0.013373345,0.012542043,0.013156125,0.010650762,0.010657447,0.013706366,0.011879848,0.012213748,0.013633971,0.015765697,0.013913224,0.013822435,0.012725662,0.010760552,0.013473198,0.013926294,0.015752222,0.016588999,0.014876845,0.014148393
353,-0.000266233,-0.00040234,0.00050126,0.004455699,0.003084472,0.000801236,0.003600478,0.004740964,0.003335264,0.002485369,0.004151177,0.003510881,0.006579663,0.005868474,0.003159353,0.006250643,0.003029519,0.006567364,0.006432776,0.00659693,0.012393046,0.005111744,0.009597024,0.010318565,0.007020963,0.008659188,0.009946574,0.013614633,0.012558563,0.012101249,0.010885684,0.008626629,0.010963675,0.011955649,0.0076041,0.013164423,0.011796799,0.013134887,0.013517445,0.009966386,0.011544955,0.014892061,0.014644574,0.012312642,0.014286462,0.014735802,0.010931155,0.01173044,0.014903366,0.011061647,0.012649886,0.011034802,0.015591924,0.014927478,0.014750932,0.01037299,0.016594997,0.013886041,0.014244598,0.018134568,0.016466085,0.015458884
354,-0.001187421,0.001983947,0.002472456,0.002020745,0.000916008,0.004160899,0.004421833,0.004680542,0.004085897,0.001164383,0.005257896,0.007350042,0.008791482,0.004398873,0.008723124,0.008080752,0.0067001,0.009298291,0.009108766,0.008796422,0.010175179,0.010231812,0.007302838,0.011783659,0.009847952,0.009690559,0.014402179,0.011523583,0.012557258,0.011731211,0.010786611,0.010341204,0.012156643,0.013194148,0.01538609,0.014988351,0.012991581,0.010764346,0.013899859,0.014341227,0.011814993,0.015781347,0.014547852,0.013442812,0.013721006,0.013687692,0.014489529,0.01365852,0.012264551,0.016658632,0.013640623,0.014998908,0.01390189,0.015928799,0.016071331,0.012787508,0.016487567,0.01716421,0.01639167,0.016119041,0.017588234,0.016650805
355,-0.003178373,-0.000272856,0.002564235,0.003610919,0.002934905,0.001030967,0.000821724,0.004130244,0.001272735,0.002348006,0.003264109,0.00535679,0.003360203,0.006202823,0.006849575,0.005593244,0.00474031,0.005523605,0.005178094,0.005513643,0.007475959,0.006995761,0.007648411,0.007932751,0.006774344,0.007870907,0.010360954,0.010139909,0.009889342,0.010277585,0.009722563,0.009251934,0.010207191,0.008088742,0.010391761,0.011934203,0.010624367,0.011505614,0.010066305,0.010227307,0.01027353,0.011991093,0.008837579,0.011071312,0.011286031,0.01313422,0.011480841,0.011592542,0.011742966,0.014683452,0.012586729,0.01391194,0.010899088,0.016164849,0.014297912,0.013574435,0.015192738,0.016239949,0.016316837,0.015803898,0.016285205,0.015901785
356,-0.002995781,-0.001540225,0.001371168,0.000849061,-2.46E-05,0.002041421,0.004248696,0.000944492,0.00047037,0.002089174,0.003888551,0.006061052,0.00462052,0.003194112,0.005904946,0.005731113,0.005191926,0.006378633,0.007332928,0.005812695,0.007167102,0.006217423,0.005975827,0.006763933,0.008055804,0.008530551,0.008978569,0.010747815,0.008238855,0.010993489,0.010885418,0.010107981,0.007557343,0.01176943,0.010975674,0.010568399,0.009355657,0.011648855,0.011161448,0.008870523,0.010398601,0.011354209,0.011168698,0.014096942,0.011370524,0.011064355,0.01254207,0.01196584,0.011268098,0.013210187,0.012477595,0.010394439,0.011604931,0.015915185,0.012944454,0.013173229,0.015197991,0.015247402,0.013588992,0.015503012,0.014223815,0.014313241
357,-0.005776948,-0.00301028,-0.000302036,6.57E-05,-0.000887809,-0.001014631,1.25E-05,-7.74E-05,0.000793482,0.002284715,0.003305423,0.002328201,0.002260749,0.000653128,0.005345732,0.003863609,0.003442959,0.002957579,0.002305143,0.002536035,0.004460668,0.005528272,0.005444043,0.00604483,0.006009868,0.004821968,0.008176414,0.007371684,0.007587135,0.00980474,0.008061579,0.008800886,0.007624516,0.009166053,0.008480816,0.00711905,0.009141044,0.009041707,0.010076373,0.007625175,0.008598191,0.010229347,0.009318417,0.008008683,0.010746541,0.009754198,0.010417054,0.009755495,0.012167051,0.012579827,0.011622958,0.009775907,0.011689699,0.010881756,0.008261438,0.011120255,0.011768845,0.012733633,0.012601464,0.015504514,0.013320439,0.014259845
358,-0.006706263,-0.004255137,-0.00176896,-0.004178897,-0.003022825,-0.000395461,-0.000873394,-0.000646151,0.000424997,-0.001009363,0.00145487,0.000517614,0.000179893,-5.43E-05,0.003455718,0.000978919,0.001710232,0.000760548,0.001344162,0.001853736,0.005262481,0.004092326,0.004164976,0.004344929,0.004887751,0.003851595,0.006449433,0.004912124,0.006187804,0.006597009,0.004884191,0.005375241,0.006827223,0.006767824,0.006535723,0.007369156,0.007494473,0.006295762,0.007889649,0.009099197,0.006991657,0.005019294,0.008471419,0.008649206,0.009744826,0.006935393,0.007668566,0.009892017,0.009490068,0.009776331,0.01085938,0.008601756,0.008014404,0.011202404,0.008514817,0.008339223,0.012565438,0.013038339,0.010912732,0.013900073,0.011832575,0.011934842
359,-0.001620076,0.002939857,0.002012943,0.003907828,0.00208522,0.001742069,0.00284938,0.002752253,0.0038996,0.003855695,0.005619335,0.006100874,0.003173069,0.002974599,0.006905698,0.00541023,0.00640795,0.005635988,0.008416414,0.006376452,0.008007707,0.006418196,0.006694054,0.009328679,0.011034563,0.007977517,0.012796598,0.011880912,0.010292508,0.012123315,0.012187471,0.013319317,0.010462344,0.010406529,0.013258009,0.013051944,0.012801611,0.011311058,0.011921032,0.011683423,0.014351741,0.016517602,0.013517818,0.015497915,0.015420768,0.010411964,0.0106332,0.013503559,0.015350823,0.012155232,0.01317104,0.013674575,0.014135422,0.015688451,0.015676776,0.014564127,0.017243875,0.016169952,0.01646751,0.014871166,0.017111538,0.01860401
360,-0.000614719,0.000757281,0.001396799,0.003351698,0.002011461,0.003877111,0.003051963,0.002424504,0.003645819,0.003799339,0.002079602,0.005898255,0.005877369,0.005644851,0.00814099,0.004199633,0.004605372,0.006533332,0.006495335,0.006266531,0.009605413,0.009368246,0.006895467,0.00915109,0.0070398,0.010356978,0.009290252,0.011369195,0.010597231,0.010803276,0.011474541,0.009921863,0.009956134,0.010554209,0.009337142,0.011985159,0.010703584,0.010794519,0.010244269,0.012312402,0.012854375,0.010596462,0.012504769,0.012446587,0.014273328,0.012142827,0.011535252,0.013238314,0.011263741,0.010473879,0.013941156,0.012366359,0.015467361,0.012926773,0.014030417,0.011248094,0.017439032,0.01454919,0.014545978,0.017603653,0.017037282,0.013071978
361,-0.001847069,0.000816563,-0.000225977,-0.000321747,-0.00069898,0.000548974,-0.0006889,0.001911842,0.001861925,0.002377833,0.001170638,0.005194441,0.002721723,0.003674717,0.004479499,0.003414806,0.002787527,0.005780821,0.005299217,0.004246605,0.007659266,0.007140812,0.007006626,0.006982897,0.007662744,0.005722614,0.010153847,0.010122845,0.00788891,0.0095853,0.009366872,0.010299108,0.009713245,0.008444444,0.011200545,0.009992237,0.010650152,0.010489101,0.009669436,0.010405442,0.010241406,0.010265525,0.010230036,0.010570467,0.011957618,0.009948745,0.012125711,0.011561224,0.011567232,0.010460647,0.011459285,0.013172909,0.013802286,0.012441979,0.012154513,0.012522887,0.014996417,0.013442492,0.014149195,0.014220632,0.012180975,0.015286333
362,-0.002316404,-0.002325364,0.000386054,-7.71E-05,-0.001136511,0.000695776,0.001383295,0.000794779,-0.000176196,0.000882053,0.00295771,0.002096561,0.000678846,0.001958359,0.003258944,0.000985301,0.001935269,0.002922552,0.00527967,0.005478803,0.004427246,0.004293791,0.006934866,0.004664293,0.006115392,0.006172391,0.0098233,0.008779436,0.008196013,0.008836812,0.008971063,0.00757565,0.007411363,0.008718053,0.006971981,0.00965787,0.008184433,0.009655778,0.009333123,0.010165003,0.008935099,0.008789289,0.008894171,0.009420305,0.010696367,0.010357773,0.009005683,0.009602793,0.011464097,0.013169627,0.01029704,0.010432274,0.011524035,0.010778463,0.010006382,0.012603756,0.01329711,0.012039314,0.013556435,0.013317768,0.012383032,0.013297831
363,-0.001073561,0.000455651,0.003242801,0.003315492,0.001130123,0.00079286,0.003101913,0.001898141,0.002536139,0.003085749,0.002915777,0.005774656,0.002901652,0.004127839,0.004398559,0.005334567,0.003762625,0.00463457,0.006951648,0.006600504,0.009431336,0.00663943,0.008479892,0.008438558,0.007363969,0.006303037,0.009156801,0.010087235,0.009552539,0.010946233,0.009113101,0.009303316,0.00979068,0.008819905,0.009122883,0.010577682,0.009231996,0.010067285,0.011289086,0.008941362,0.010894656,0.01029887,0.011589963,0.011200518,0.012061404,0.012026167,0.011264565,0.012351551,0.011912785,0.012629126,0.013102897,0.012744108,0.011899509,0.011749189,0.013316461,0.009968001,0.01596457,0.015895717,0.014437288,0.014609904,0.017381234,0.01494039
364,-0.005151541,-0.002309503,-0.002029783,-0.001528359,-0.000360701,0.000276472,0.000592701,-0.00104278,0.000930691,0.000732621,0.000191598,0.002269674,0.00200137,0.000943895,0.003014583,0.002934958,0.001479493,0.002932456,0.003449534,0.002001734,0.005187472,0.004096219,0.004126794,0.005059362,0.005078585,0.004846233,0.006192399,0.007064926,0.006726968,0.007952576,0.007214975,0.007855487,0.006801717,0.008324736,0.00554028,0.008339091,0.007758235,0.007298679,0.007215553,0.008057624,0.00904998,0.008311754,0.007709802,0.009508325,0.00897257,0.008880801,0.007701581,0.008741164,0.009867468,0.010390355,0.008826959,0.009410887,0.009284936,0.009663878,0.009283746,0.009708744,0.013450743,0.011509733,0.012829019,0.011846754,0.01135288,0.011150771
365,-0.001676346,-0.000310365,0.001678476,0.00198881,0.000392194,0.003332186,0.002980229,0.002340016,0.00368328,0.00362953,0.003649317,0.003805005,0.002902486,0.001787371,0.005086128,0.004331177,0.003435835,0.004812572,0.006120905,0.007003811,0.007580312,0.006287489,0.007423054,0.00792819,0.007518098,0.006901253,0.010389878,0.009538938,0.008199574,0.010213154,0.011446422,0.009809505,0.010085407,0.010363313,0.010032077,0.010797013,0.010049377,0.011933697,0.00912632,0.011240683,0.011552558,0.009842153,0.011768791,0.01126414,0.012247776,0.011709324,0.010883641,0.012135187,0.012115489,0.014515463,0.013172935,0.012175784,0.012514467,0.014053812,0.011801906,0.013255768,0.015048001,0.014462658,0.014735882,0.014931496,0.013423269,0.014672956
366,-0.004508016,-0.002484559,0.000371286,-0.001168782,-0.00063302,0.000689891,0.00010832,2.44E-05,0.000728757,0.001189664,0.002447256,0.002713387,0.00201921,0.001080555,0.003991707,0.0027559,0.000954662,0.002406439,0.004056371,0.003549531,0.00488029,0.006032362,0.004389485,0.00608284,0.005694996,0.004873772,0.007739446,0.009367295,0.007408335,0.009278034,0.00691656,0.007243427,0.007632473,0.00797024,0.007419315,0.008678016,0.006527209,0.009258068,0.009929941,0.008723758,0.008911001,0.009700618,0.008156182,0.008212817,0.009095576,0.009167508,0.008519304,0.009821447,0.01112623,0.009732781,0.009658346,0.010544157,0.010404275,0.014233898,0.010616833,0.01037869,0.01354885,0.012428073,0.011915312,0.012114211,0.012666677,0.01222927
367,-0.002890777,-0.001236055,0.000759744,-0.000827769,-0.000748598,0.000345741,0.001734298,0.001036649,0.002772364,0.002298247,0.002658689,0.003695603,0.003018206,0.001160723,0.002974078,0.00293243,0.003567409,0.004087962,0.00367041,0.003264917,0.00485249,0.004113597,0.004533616,0.006068113,0.005475761,0.005725184,0.008203057,0.009527217,0.007465267,0.007469797,0.009120873,0.00724777,0.008638564,0.008738548,0.007995842,0.009925121,0.008013271,0.009273882,0.009288955,0.008682109,0.010587682,0.009088623,0.009257142,0.009912037,0.0121202,0.010019283,0.01177475,0.010459295,0.009707739,0.010379777,0.009441441,0.010310692,0.011196614,0.01141942,0.011512897,0.012527975,0.013195723,0.012385882,0.013128296,0.012700073,0.012604022,0.012507567
368,-0.002371502,-0.000790304,0.001001284,0.000184166,0.000728446,0.000729483,0.00243601,0.001803019,0.001230782,0.002605952,0.001905784,0.004169132,0.002551267,0.002284143,0.003324282,0.003241027,0.002308318,0.003473357,0.004660708,0.005623662,0.006857281,0.006121667,0.005058707,0.007055875,0.006815705,0.00688137,0.007893207,0.008521812,0.008139381,0.010266983,0.00852886,0.009386392,0.008930211,0.008709285,0.008861039,0.009523962,0.008643026,0.010423684,0.009379277,0.009141969,0.010647128,0.009028122,0.010573757,0.009893976,0.01097663,0.009561034,0.009539812,0.011698049,0.011784697,0.011107375,0.012551395,0.010785284,0.011867611,0.011791426,0.0119784,0.017890027,0.014675499,0.013937387,0.014197389,0.013727873,0.015210056,0.012928613
369,-0.003197285,-5.32E-05,-0.00021004,-0.000411806,0.000752535,0.000708663,0.001440092,0.001611358,0.002181522,0.001444195,0.001915795,0.003560754,0.001795871,0.001797925,0.003542433,0.003728864,0.002230566,0.002773901,0.003175728,0.003935515,0.007807965,0.006142198,0.006289511,0.006906618,0.006783206,0.00570845,0.007925052,0.008003304,0.007866637,0.009421971,0.009630185,0.008986312,0.009475119,0.008725026,0.008613057,0.010160684,0.00942676,0.009263939,0.008392978,0.00949536,0.008827117,0.00951748,0.009757851,0.011017649,0.011719191,0.009304136,0.008190026,0.00987965,0.010870316,0.011443472,0.011556945,0.010328612,0.011246872,0.01173435,0.011406371,0.0111883,0.013758091,0.013491756,0.013938536,0.014211725,0.014251339,0.012320232
370,-0.002902862,-0.001132638,8.31E-05,-0.000117299,0.000475034,0.000153686,5.54E-05,0.00124628,0.001733128,0.001900273,0.00176559,0.002766581,0.002021395,0.003801428,0.003418798,0.002885209,0.001569607,0.005370288,0.003152886,0.00513757,0.006954252,0.004980146,0.005227556,0.005498176,0.005636512,0.006828432,0.007249929,0.008004042,0.007602203,0.008890894,0.007557501,0.00765376,0.009066658,0.008704848,0.008530577,0.009755442,0.008004702,0.009855684,0.009533567,0.009141256,0.008584884,0.008865952,0.009208912,0.009106255,0.01183364,0.00967968,0.009553042,0.009990754,0.010095024,0.011171354,0.010035151,0.010751742,0.008656494,0.011051822,0.010335133,0.010834618,0.014151895,0.012526936,0.011611286,0.013141157,0.012734138,0.012132525
371,-0.000606395,0.000490739,0.001150653,0.001643162,0.001075495,0.001213416,0.001517105,0.002336789,0.002391056,0.002964877,0.001072147,0.004133014,0.003184464,0.003102383,0.004817283,0.003496607,0.004008505,0.004401409,0.005710365,0.003437427,0.006394709,0.006756308,0.007286201,0.006696288,0.006080057,0.006006009,0.008473795,0.008601359,0.008285527,0.008499585,0.008984303,0.008260199,0.008388096,0.008714567,0.008551882,0.009425199,0.009175889,0.009856558,0.009412077,0.009649823,0.009682989,0.01052957,0.010850463,0.010032263,0.011126549,0.010199877,0.011106392,0.009738551,0.010508407,0.011841673,0.011051902,0.011330241,0.011494343,0.012443017,0.012678671,0.010696713,0.014216432,0.014223414,0.013179366,0.013637177,0.013695252,0.013535123
372,-0.002116448,-0.000526615,0.000404916,0.000609835,0.001102821,0.001722836,0.001664132,0.000985042,0.003021125,0.001607409,0.002414222,0.003359342,0.002309775,0.003035775,0.003908402,0.003573177,0.0026259,0.00385358,0.003732964,0.005302362,0.005784966,0.006645397,0.004867594,0.006627603,0.006053571,0.006447831,0.007644776,0.008316346,0.006999049,0.010085911,0.008143838,0.008493276,0.00955508,0.008884685,0.007987273,0.009371421,0.007958745,0.008394852,0.009392079,0.009922631,0.009151117,0.008865504,0.008741982,0.009603402,0.01080431,0.010067736,0.008927832,0.010270084,0.010753095,0.009918896,0.010320235,0.011155577,0.010187952,0.011456415,0.011182403,0.011225834,0.013451329,0.012408868,0.012888426,0.012615082,0.013458699,0.013030017
373,-0.002446928,-0.000152545,0.000756192,0.000858995,0.000283078,0.001919305,0.002214694,0.001555812,0.002199708,0.002595665,0.002920937,0.004135915,0.003070316,0.002421667,0.003485334,0.004709718,0.00284284,0.005079397,0.005678105,0.004865002,0.00654111,0.005629641,0.006022309,0.006722314,0.006021285,0.006420612,0.007775127,0.006858411,0.007631682,0.010023839,0.008979758,0.009324104,0.009291151,0.009654403,0.009075857,0.010212306,0.009479538,0.009842101,0.009991654,0.009647865,0.010287764,0.011122566,0.010531135,0.010736697,0.011288316,0.010060477,0.009779773,0.011597966,0.009210948,0.01153411,0.011459445,0.010850967,0.01086392,0.012062761,0.011680764,0.010698517,0.01465009,0.014366136,0.012924399,0.013199646,0.015191182,0.012647835
374,-0.003774858,-0.001320298,-0.000650751,-0.000401306,-0.001030384,0.000749813,0.001539342,-6.52E-05,0.001769515,0.001132693,0.001163371,0.002638818,0.001878824,0.002160111,0.002521585,0.00292839,0.002159097,0.003704531,0.003400353,0.00355603,0.006457157,0.005940976,0.004910894,0.005075023,0.00575653,0.006486217,0.007428953,0.005764452,0.006497858,0.007909498,0.006151885,0.006924608,0.00746079,0.006996314,0.007713807,0.008635949,0.007818112,0.008857869,0.00799215,0.007921177,0.008162672,0.008301991,0.009450966,0.009047389,0.009496339,0.00904131,0.009105145,0.009252303,0.009298265,0.010770211,0.010620866,0.009389276,0.01016169,0.010210106,0.009868925,0.009523671,0.013590461,0.011984547,0.011645558,0.012132152,0.011611445,0.010950294
375,-0.001821446,-0.000506603,0.00090942,0.001413497,0.000343954,0.002220236,0.001674734,0.002037624,0.002402092,0.003432913,0.002061837,0.004351388,0.003200267,0.002675645,0.004116942,0.004875814,0.002978378,0.004494302,0.006253453,0.003876667,0.006950201,0.006929869,0.005996613,0.00672468,0.006191165,0.007168233,0.007464846,0.005112477,0.008381234,0.00961772,0.007904753,0.009101339,0.008565241,0.008536886,0.008262784,0.009034147,0.009278536,0.008983115,0.009203413,0.009490121,0.008494094,0.010225557,0.011145193,0.009877584,0.011052486,0.009767355,0.010259588,0.011538655,0.009862754,0.010925261,0.01139537,0.010533813,0.011171434,0.0114174,0.010889374,0.011245145,0.01332212,0.013324362,0.013084703,0.013453599,0.012998836,0.012468537
