Wavelength (nm),H2O,prot_30uM,vel_1-1,vel_1-2,vel_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3
290,-0.000492744,0.198695585,0.240803182,0.241146416,0.241322905,0.285175592,0.282878995,0.285682619,0.334313691,0.332914919,0.329684228,0.37848863,0.378764987,0.377961189,0.425095558,0.425423145,0.424147695,0.471297532,0.470727921,0.470459998,0.518601537,0.519042671,0.517416954,0.564396381,0.561816573,0.562722564,0.606945097,0.606791794,0.607247412,0.652882278,0.651574671,0.650314272,0.735792697,0.735903084,0.737892687,0.819275975,0.821061969,0.821176469,0.907587886,0.909352243,0.907663822,0.99105823,0.991932154,0.992393076,1.07796526,1.076479316,1.077667117,1.1772964,1.17424047,1.17724514,1.331001997,1.333920836,1.332346439,1.489806056,1.496232033,1.49224627
291,0.001192598,0.169362202,0.214639947,0.212272018,0.213360056,0.256708533,0.255838454,0.259375989,0.307502449,0.3059825,0.304373831,0.351558805,0.352520764,0.353822619,0.398624092,0.400256127,0.400347918,0.447059423,0.447795928,0.445960939,0.494261801,0.494034737,0.495212466,0.541675746,0.538543642,0.539540231,0.585592568,0.585889518,0.584206581,0.630921304,0.632115245,0.631107271,0.714517951,0.71688962,0.715638697,0.803256393,0.802968085,0.805021346,0.891327143,0.892732799,0.891298294,0.978453755,0.977483451,0.979708374,1.063093901,1.062031507,1.063812375,1.166024327,1.164689779,1.162985325,1.323751807,1.327630758,1.32354939,1.485532284,1.48865366,1.485787272
292,0.000149854,0.140997812,0.18456687,0.184171632,0.184647456,0.228130564,0.228964388,0.230450481,0.278841376,0.278390706,0.275890142,0.325895846,0.326399863,0.325778604,0.372757167,0.373453617,0.372635394,0.420733094,0.421102554,0.421505302,0.469692022,0.46907863,0.469913334,0.514853418,0.515603066,0.516034901,0.56251806,0.561855257,0.561391473,0.60787952,0.607289434,0.607432485,0.695083141,0.696287334,0.695477128,0.782618225,0.782071531,0.781730056,0.873551428,0.871527076,0.871519446,0.960756302,0.960347235,0.95999366,1.050660491,1.048844814,1.047253132,1.15037632,1.149586916,1.150415659,1.314108729,1.313329339,1.313779831,1.477397323,1.4775666,1.471928239
293,0.000516784,0.11592108,0.161709577,0.16034098,0.160877362,0.204567194,0.204485267,0.206340373,0.255991757,0.255853862,0.252661109,0.302496046,0.302762926,0.302470744,0.350368112,0.351632536,0.350133538,0.397804827,0.398091376,0.396903724,0.446833253,0.447376847,0.447786301,0.495330453,0.493781239,0.494313866,0.542212665,0.541639507,0.53959918,0.587179303,0.587305665,0.586369634,0.674837351,0.67532289,0.676842809,0.763758838,0.763987601,0.763104498,0.855206311,0.85586977,0.853371739,0.945376158,0.942018867,0.941246271,1.030950546,1.030156493,1.033338308,1.138371229,1.131257057,1.13251853,1.299580812,1.301496267,1.299125552,1.466680169,1.466938376,1.468358397
294,-0.00017485,0.093628958,0.137320533,0.138210833,0.13953279,0.182481706,0.182348624,0.183939412,0.232071176,0.233005464,0.231000558,0.280038089,0.279988945,0.28065756,0.327573955,0.328348279,0.327822983,0.376570433,0.377155602,0.374894291,0.425560474,0.425401121,0.424297541,0.474308431,0.471964747,0.470849395,0.519708157,0.520739555,0.519270122,0.566121876,0.565447748,0.564946055,0.652930737,0.65497303,0.653273463,0.743583977,0.741490543,0.743304133,0.834282637,0.833983243,0.834952235,0.924664915,0.925466716,0.922980666,1.011776447,1.01220727,1.01358974,1.118050456,1.116558433,1.115314245,1.283589005,1.285199165,1.285476089,1.453213453,1.452517867,1.450703979
295,-8.45E-05,0.076763794,0.121182233,0.120140642,0.120271027,0.1655913,0.165157199,0.166407019,0.215000048,0.213431343,0.212004453,0.260982007,0.26173389,0.260451824,0.308904976,0.310736507,0.310339063,0.357049793,0.356431484,0.356343567,0.405388147,0.40548715,0.405989796,0.454302311,0.452604413,0.452455968,0.499621004,0.499533176,0.498973429,0.547847331,0.546392322,0.544314206,0.632726669,0.634890676,0.635323525,0.725047946,0.721538067,0.725134313,0.814973176,0.814676285,0.815758348,0.905664444,0.905243397,0.90476191,0.993606687,0.9921875,0.99365592,1.099489689,1.096212029,1.097514033,1.269550562,1.267436981,1.266463399,1.436988235,1.438442588,1.433569074
296,-0.000608101,0.062947862,0.105367191,0.104808047,0.106054895,0.149397433,0.150802806,0.151132807,0.198402852,0.19767791,0.196301282,0.245367184,0.244885266,0.244320929,0.291695654,0.291628629,0.291075528,0.339045078,0.338951439,0.339295059,0.388266832,0.389600843,0.386746615,0.434864044,0.433767587,0.434158236,0.481915653,0.479845822,0.481189191,0.528249443,0.528090239,0.526567757,0.613932967,0.615538001,0.614671111,0.704119682,0.703609586,0.704311788,0.796781898,0.795481801,0.796463966,0.884946287,0.888224304,0.885076225,0.976931334,0.974844039,0.974800766,1.078637958,1.07544136,1.077067018,1.243672013,1.248015761,1.249180317,1.415780306,1.413506031,1.413682222
297,0.000412223,0.053132907,0.095916316,0.094333209,0.09623003,0.138630092,0.137758017,0.138153255,0.185894162,0.185281307,0.183839306,0.230654284,0.231772736,0.232168496,0.278175414,0.278638601,0.27696836,0.324873835,0.324243754,0.323434293,0.372716695,0.37309882,0.371499032,0.418540299,0.418487519,0.417370707,0.465764433,0.463863671,0.466115803,0.511457622,0.509607494,0.508439958,0.595917761,0.598942101,0.598222971,0.687181115,0.686641634,0.68654716,0.77714777,0.777115762,0.776381135,0.866872549,0.864577413,0.865537465,0.95667851,0.952865422,0.954617679,1.059132457,1.057362437,1.058070779,1.222170711,1.225395679,1.221430659,1.39401865,1.393578887,1.39532733
298,0.000713563,0.043647122,0.085408472,0.083888203,0.085416131,0.127268225,0.127132952,0.127036005,0.17410785,0.172897458,0.17276226,0.217590347,0.218349159,0.218507871,0.263794124,0.264095515,0.263928831,0.311006635,0.310544372,0.309325069,0.356306583,0.356709391,0.356404275,0.402610153,0.401836693,0.401680589,0.449125201,0.448854417,0.44776085,0.493591785,0.493548155,0.493064791,0.579515576,0.580645025,0.580480933,0.668552995,0.668376923,0.667393327,0.758893311,0.756004989,0.757336259,0.846143425,0.844063222,0.844526351,0.932756543,0.932496786,0.932626605,1.038980246,1.034331799,1.034845829,1.202262521,1.201217651,1.202499032,1.36909318,1.364714861,1.364096522
299,-0.000435649,0.035705406,0.076191336,0.076398633,0.075926505,0.116680168,0.118570693,0.119294025,0.163584665,0.162815109,0.161856219,0.207677499,0.208370477,0.207906559,0.252304256,0.254422575,0.252014488,0.298938394,0.298586518,0.298003733,0.345021367,0.345340997,0.344081193,0.390568346,0.389026016,0.388813019,0.43438071,0.434427351,0.43344444,0.480503053,0.478706062,0.479061633,0.564072967,0.564849913,0.564872086,0.651368797,0.650833786,0.651608229,0.739754081,0.738796532,0.73756671,0.826787531,0.825961649,0.826819599,0.911336124,0.91213572,0.91126895,1.01740849,1.012582302,1.012441993,1.17628181,1.180695653,1.177226424,1.344075918,1.343561172,1.34216094
300,-0.000210247,0.029583335,0.070915394,0.070226505,0.071304947,0.110907249,0.110748448,0.112373635,0.156938225,0.156096205,0.155662388,0.19992803,0.200864002,0.200275898,0.244280815,0.244473979,0.244153619,0.290441126,0.288353562,0.28948307,0.336709082,0.335120916,0.336461574,0.379624665,0.378860802,0.378072351,0.424702972,0.425753981,0.42418921,0.469768643,0.468219012,0.468504936,0.55348134,0.552349925,0.553296685,0.638796926,0.637774944,0.638509154,0.725545228,0.724948883,0.724523902,0.810066104,0.810229182,0.808674336,0.896014512,0.893961847,0.896307766,0.99828279,0.994179726,0.996030986,1.156701326,1.15621531,1.154611945,1.320461154,1.321092129,1.318694472
301,0.000240003,0.022841517,0.064711355,0.06358546,0.065146476,0.105596691,0.105448529,0.105323277,0.150408715,0.150131404,0.14818114,0.193695322,0.194378406,0.193223491,0.237521827,0.238117218,0.238075599,0.282109797,0.281279296,0.282054246,0.328048348,0.328718394,0.327613175,0.370919794,0.370525628,0.370759606,0.415918142,0.41502595,0.415876746,0.459596425,0.458564699,0.457504749,0.542085171,0.540442646,0.541311264,0.624889493,0.624512315,0.624514103,0.709878802,0.709988177,0.711950421,0.794690251,0.795206964,0.792256951,0.878910124,0.87833494,0.879187346,0.977301598,0.975539088,0.975465477,1.132714033,1.133202553,1.134217024,1.293069243,1.291428566,1.292005181
302,0.001280134,0.020268971,0.061186668,0.060277544,0.060820192,0.101760358,0.101339281,0.101358891,0.145471156,0.145112097,0.144648239,0.189124718,0.189407334,0.189327866,0.232619733,0.232497156,0.23202312,0.275640875,0.275862694,0.275072366,0.320625722,0.320941538,0.321285158,0.364015073,0.36277014,0.361636818,0.405821562,0.406445891,0.407114953,0.450075716,0.450307727,0.449285924,0.530474067,0.532428443,0.531153262,0.612254202,0.611995399,0.613152206,0.698062778,0.696253955,0.696322799,0.779585958,0.780624747,0.778794587,0.860877395,0.860398412,0.862529278,0.95894593,0.953304112,0.955402315,1.109717131,1.109752893,1.109730363,1.266190529,1.267315507,1.264033079
303,0.000276032,0.016351162,0.057082541,0.056899011,0.056121159,0.095993482,0.096303627,0.096595183,0.139512897,0.139724255,0.137882531,0.182531208,0.182508856,0.182105884,0.22347565,0.226025477,0.224054322,0.266444296,0.265271425,0.266354442,0.30973056,0.309845358,0.311624944,0.352843583,0.350609362,0.352082372,0.395112962,0.395578653,0.393883526,0.438310236,0.435390711,0.436226249,0.513584256,0.516318977,0.515488088,0.594578683,0.594510019,0.596037149,0.677575827,0.677754045,0.677779675,0.758296609,0.757356107,0.756132126,0.836924195,0.835522592,0.836947143,0.934004366,0.930553734,0.929863989,1.080314159,1.081162572,1.081006765,1.235096216,1.234362364,1.230164409
304,0.001384308,0.013964225,0.052390762,0.051814407,0.052832797,0.091101319,0.090576656,0.090569288,0.133253858,0.13219437,0.132236838,0.174101055,0.172925711,0.173667103,0.213612959,0.214412987,0.214587286,0.25677827,0.255349934,0.255895525,0.297714829,0.298355669,0.298824996,0.338145614,0.337244004,0.338464081,0.377821922,0.378218591,0.378205627,0.419544399,0.417324692,0.418605149,0.493573964,0.496522218,0.495045841,0.572606981,0.572077692,0.573086441,0.652074575,0.651102006,0.652425349,0.728980601,0.729458988,0.729380906,0.805727243,0.805203736,0.80509752,0.899471462,0.894425213,0.897327006,1.040125608,1.041913629,1.041297436,1.189004779,1.187733889,1.186898828
305,-0.000497502,0.010235813,0.046824135,0.045823861,0.045762163,0.080771022,0.080518655,0.081950337,0.122092038,0.120772988,0.119226642,0.158800453,0.159336165,0.158883333,0.197024867,0.197846189,0.197571829,0.236263588,0.237440601,0.236892134,0.27664429,0.277234078,0.2775563,0.314833045,0.31444481,0.31421718,0.353891373,0.353387147,0.353065074,0.390875518,0.390120953,0.389608234,0.462075025,0.464656264,0.464103758,0.537308633,0.535474658,0.537450075,0.613799155,0.611115277,0.615601242,0.687322319,0.686846018,0.686664462,0.761288583,0.75993067,0.76360333,0.851664007,0.847946882,0.848764598,0.987039983,0.988946497,0.98374778,1.127392173,1.127911925,1.12622726
306,-0.000470352,0.009711101,0.042031314,0.040745698,0.040700667,0.072787911,0.071921222,0.073071875,0.109283499,0.107390754,0.107094914,0.142389193,0.142536417,0.14252615,0.178007633,0.178998679,0.17797254,0.214897201,0.215013132,0.213933036,0.251581192,0.252328783,0.252716482,0.289375186,0.287052125,0.287978321,0.322995156,0.323406786,0.322777927,0.359757394,0.359014601,0.358492285,0.425525814,0.427361697,0.426865995,0.496436268,0.495893449,0.496857911,0.568112433,0.566272736,0.57261163,0.638164818,0.638933063,0.639354587,0.707539976,0.707271218,0.707993209,0.796834052,0.78967315,0.788371742,0.922189474,0.924489737,0.922074258,1.060023189,1.055642247,1.049828768
307,-0.000453027,0.009022096,0.034168471,0.036003046,0.036028132,0.063619502,0.063747428,0.063461952,0.095464319,0.093425088,0.092897408,0.124503516,0.124860324,0.125075817,0.157661319,0.159008041,0.157782778,0.190723255,0.191660494,0.191042066,0.225432247,0.224579126,0.224273935,0.258407801,0.256620705,0.25716266,0.290256858,0.289128304,0.28990528,0.323042989,0.322221249,0.319742382,0.38500157,0.385403097,0.384884715,0.450081825,0.449463338,0.452338398,0.518673778,0.516832113,0.520348311,0.583478093,0.582489252,0.583658636,0.648477554,0.646893621,0.648555994,0.732718587,0.724758804,0.725883663,0.851369798,0.851245999,0.849017263,0.977287233,0.975684464,0.970658302
308,0.00076379,0.008379044,0.033558536,0.032391008,0.032390784,0.057580657,0.057435386,0.056233492,0.085592188,0.085293122,0.084628686,0.112995431,0.113153681,0.11293792,0.143089488,0.143364951,0.142659247,0.174076438,0.173587099,0.17246905,0.205185756,0.205088243,0.205063134,0.236597866,0.234478042,0.233433992,0.265696824,0.266229838,0.26433143,0.296687245,0.293788314,0.29582417,0.355413705,0.355897307,0.354657531,0.414978176,0.414999366,0.415904582,0.480288237,0.477714807,0.481932253,0.543328643,0.540013313,0.538691342,0.601067126,0.599692941,0.60280627,0.678836167,0.672800124,0.673948288,0.791119993,0.792901754,0.789768875,0.911673784,0.908258975,0.905337393
309,0.000297687,0.005544737,0.027222382,0.025524233,0.025607588,0.046412218,0.045669615,0.046807151,0.071206219,0.070235729,0.06883651,0.093044207,0.094200253,0.093240462,0.118293822,0.117936827,0.119239584,0.143284261,0.14599736,0.145526737,0.171080232,0.173745647,0.172640666,0.199329719,0.198470622,0.198104397,0.224526241,0.225573644,0.225249663,0.252822459,0.251880288,0.252216339,0.302773356,0.306153446,0.304026693,0.357680738,0.355812848,0.358415216,0.41552338,0.413867056,0.41725862,0.47077021,0.470165014,0.468793094,0.52438724,0.524795175,0.526166976,0.594247758,0.588950217,0.588315547,0.694899321,0.696418405,0.694434762,0.803562224,0.801507473,0.800469697
310,0.000213871,0.005824815,0.0207741,0.022375215,0.021810375,0.039025497,0.038816743,0.039911646,0.060270585,0.059459571,0.058207255,0.079878218,0.079845987,0.078695424,0.103126869,0.102646001,0.102753423,0.125915557,0.124962032,0.125405103,0.149015084,0.148212388,0.149739534,0.174941421,0.171281323,0.172471479,0.197155759,0.196634933,0.19512625,0.221384242,0.218876213,0.219046965,0.266279548,0.267434031,0.265672356,0.315075845,0.313747883,0.315208316,0.367872864,0.365476787,0.369884074,0.416454881,0.415073395,0.415375233,0.465077847,0.464689314,0.465411007,0.530745506,0.523150504,0.523198903,0.618980587,0.619179249,0.617915928,0.717676044,0.715102196,0.70978725
311,0.000548404,0.005540175,0.019779762,0.01891857,0.018847167,0.034078166,0.033571735,0.032509111,0.051217001,0.050705235,0.050887797,0.068595223,0.068366341,0.068441488,0.087692231,0.088413499,0.087915488,0.109077707,0.107219115,0.107408688,0.130311072,0.129625753,0.12787433,0.149987906,0.147989944,0.147458091,0.17077826,0.169675708,0.16850017,0.192246065,0.189658165,0.189987227,0.232512534,0.233423099,0.231716633,0.276204586,0.275121033,0.275562167,0.319295853,0.319637448,0.322917461,0.365278095,0.363463134,0.364795297,0.406970292,0.409446746,0.407110035,0.465341836,0.459420174,0.461299002,0.542491257,0.544935703,0.54235363,0.630518854,0.630445778,0.622737467
312,-0.001266357,0.003994293,0.016694086,0.016341539,0.016684376,0.027868466,0.029866187,0.029327558,0.043789428,0.04433189,0.042064279,0.0578463,0.057903707,0.057733282,0.07584253,0.074356034,0.075140409,0.093432724,0.092209406,0.091944225,0.11033272,0.110245161,0.110891812,0.12949498,0.126698509,0.128289536,0.146918744,0.145306334,0.145008043,0.166145012,0.165664673,0.163734466,0.199686617,0.201301858,0.199918017,0.236901298,0.23497659,0.237881005,0.276226431,0.276105732,0.279797822,0.316208929,0.315240324,0.31557712,0.353002399,0.35266915,0.355610013,0.404999495,0.399333447,0.398083866,0.474625289,0.474912196,0.472444832,0.550889373,0.547692299,0.544008493
313,-0.001617549,0.00291966,0.012744002,0.012252063,0.01246915,0.023604937,0.023141198,0.023557955,0.035945229,0.03540564,0.034619078,0.048060056,0.047185503,0.046065483,0.06337142,0.062183417,0.060902979,0.076905884,0.077014022,0.075758785,0.093270846,0.093335249,0.091144301,0.108150005,0.10743431,0.107572146,0.124086507,0.122135721,0.122942209,0.140526325,0.138417736,0.138090074,0.170161501,0.170288101,0.168954581,0.20160228,0.20004487,0.20339714,0.235249162,0.235477492,0.238299727,0.270205617,0.271018952,0.268865347,0.301580906,0.30069077,0.302038968,0.346690983,0.34171629,0.340271682,0.404972673,0.406229258,0.404511988,0.472677469,0.468650639,0.465416223
314,-0.002098107,0.000911936,0.009702894,0.009429272,0.009932351,0.019208683,0.017709605,0.018917598,0.028823895,0.028316893,0.028157689,0.039699234,0.039514966,0.039537761,0.05187849,0.052534357,0.051235612,0.065582156,0.064383686,0.064192392,0.078230679,0.077954285,0.076941855,0.091105856,0.091072872,0.090029083,0.104687527,0.103574485,0.103475496,0.117800832,0.116745561,0.115546137,0.143564493,0.14485319,0.141843006,0.169536844,0.169379801,0.170796484,0.199200258,0.198644042,0.200628519,0.228012919,0.227013201,0.227118865,0.256060094,0.255206049,0.256735742,0.294634193,0.289269865,0.288438201,0.344967276,0.343304694,0.342649132,0.399056792,0.398158312,0.395039678
315,0.000676798,0.002788074,0.011777063,0.010647367,0.009716368,0.017911635,0.017062293,0.019173782,0.026963308,0.025408205,0.025013004,0.035220824,0.034348663,0.034108236,0.04630911,0.045006566,0.045647904,0.057077728,0.055407565,0.054599084,0.066680141,0.06582129,0.067581214,0.07874231,0.077295966,0.075999156,0.089075044,0.088341191,0.08698117,0.10091567,0.098303095,0.09931118,0.12047711,0.121216007,0.121482633,0.144306928,0.142754033,0.14551647,0.168258935,0.169423685,0.169686154,0.195013642,0.192658544,0.19286561,0.217582867,0.21563533,0.215723082,0.249115273,0.244474113,0.244140953,0.289297342,0.291402221,0.288551658,0.338495761,0.334066749,0.33469075
316,-0.001369484,0.004346812,0.009837811,0.009639369,0.00864976,0.01424746,0.013700862,0.015140788,0.02130956,0.021376882,0.0214561,0.027698144,0.029564854,0.027706146,0.038312055,0.038054194,0.037486862,0.04667538,0.045995057,0.046271529,0.056059714,0.055688299,0.056138389,0.065950803,0.064106487,0.064953409,0.073727988,0.075022705,0.073440284,0.08437033,0.08247301,0.082961395,0.100299411,0.101320483,0.101380892,0.120803036,0.118967459,0.120009102,0.141535729,0.139259949,0.143755838,0.161362216,0.16001451,0.160177454,0.181546226,0.180063233,0.180707842,0.206388459,0.203549832,0.203131691,0.242285252,0.242847815,0.239572227,0.280806422,0.279210776,0.277873397
